transaction_id,account_id,merchant_id,device_id,amount,currency,transaction_type,geo_location,ip_address,transaction_time,status,risk_score,ml_score
5076,23080,2460,NULL,2112.41,USD,WITHDRAWAL,"-26.791045, -149.648776",10.13.158.169,2025-03-20 12:37:50.660,SUCCESS,38,0.79
5077,22397,3815,NULL,6119.14,GBP,DEPOSIT,"-73.818184, 143.596826",158.213.139.163,2025-09-06 09:01:50.673,FAILED,87,0.40
5078,21017,651,NULL,1188.44,EUR,DEPOSIT,"-86.357592, -37.789620",0.229.177.101,2025-12-06 13:15:50.687,SUCCESS,76,0.33
5079,21828,2553,133,8257.51,EUR,TRANSFER,"-89.248196, -179.236239",165.250.27.36,2025-03-15 02:43:50.700,SUCCESS,26,0.60
5080,22750,1685,NULL,9398.53,GBP,WITHDRAWAL,"-65.227484, 45.454610",100.67.26.161,2024-08-23 22:30:50.710,SUCCESS,25,0.54
5081,23547,4495,381,3763.33,USD,WITHDRAWAL,"19.947827, -95.285635",185.72.10.241,2024-05-12 10:48:50.723,SUCCESS,73,0.49
5082,20094,670,NULL,6262.77,EUR,PAYMENT,"80.025286, -10.331347",49.156.19.49,2024-11-11 09:46:50.740,FAILED,38,0.84
5083,13812,6,NULL,4648.77,USD,PAYMENT,"-33.131823, 42.629189",117.187.78.226,2025-09-12 18:25:50.750,FAILED,9,0.79
5084,15552,1731,1929,1746.26,EUR,PAYMENT,"-87.969807, -60.327072",11.150.136.121,2024-05-24 08:12:50.763,SUCCESS,99,0.74
5085,23438,475,4934,1074.50,USD,PAYMENT,"24.433353, -31.859220",54.241.210.187,2025-03-29 13:06:50.773,SUCCESS,46,0.50
5086,20059,319,2581,3469.59,CHF,TRANSFER,"-17.360580, 58.283352",0.140.38.212,2025-07-09 19:43:50.783,SUCCESS,76,0.19
5087,16113,2790,1432,418.09,GBP,WITHDRAWAL,"6.148391, -37.737977",8.53.246.121,2025-11-09 20:33:50.793,SUCCESS,96,0.15
5088,7313,1355,NULL,6833.86,EUR,PAYMENT,"-24.092277, 45.965501",62.53.139.124,2024-05-19 22:32:50.807,FAILED,35,0.94
5089,20321,2041,NULL,2635.70,USD,TRANSFER,"63.891514, -76.742796",81.96.122.86,2025-04-20 17:27:50.820,SUCCESS,45,0.93
5090,14456,859,3170,1170.16,CHF,PAYMENT,"85.548092, -54.287595",204.82.22.115,2025-07-10 07:45:50.830,FAILED,36,0.02
5091,19276,644,NULL,2398.70,GBP,DEPOSIT,"68.404504, 99.867260",35.19.214.229,2025-09-19 11:48:50.843,FAILED,54,0.88
5092,18746,4333,NULL,1062.54,CHF,TRANSFER,"58.517808, 87.670390",49.214.251.24,2025-05-14 05:26:50.853,SUCCESS,97,0.88
5093,18991,4345,38,5247.50,EUR,WITHDRAWAL,"-47.868771, -96.186658",146.56.204.48,2025-09-23 02:33:50.863,SUCCESS,25,0.52
5094,21872,1534,3156,1485.16,CHF,TRANSFER,"0.168941, 47.438103",236.137.71.125,2026-02-02 23:05:50.877,SUCCESS,19,0.34
5095,15195,1962,4280,3550.29,GBP,DEPOSIT,"12.403786, 15.216867",109.72.10.92,2025-04-27 16:32:50.887,FAILED,72,0.83
5096,20820,1937,NULL,2185.61,GBP,WITHDRAWAL,"0.646995, 134.556112",68.31.154.30,2025-12-18 01:22:50.900,SUCCESS,50,0.38
5097,18255,3864,3453,7883.92,CHF,PAYMENT,"87.764438, 96.316802",116.249.21.177,2025-11-08 03:36:50.910,SUCCESS,79,0.25
5098,22373,2113,NULL,9841.21,EUR,WITHDRAWAL,"0.719905, -104.870226",96.143.243.251,2025-03-25 19:46:50.923,SUCCESS,76,0.44
5099,23437,1116,NULL,4456.13,CHF,PAYMENT,"-80.406621, -34.560745",198.64.109.201,2025-03-23 21:26:50.940,SUCCESS,74,0.52
5100,20982,3819,NULL,8128.11,GBP,TRANSFER,"-30.092443, 111.087888",150.10.195.128,2024-10-22 17:34:50.950,SUCCESS,95,0.30
5101,15917,2803,4336,493.45,CHF,PAYMENT,"8.806492, -0.237988",170.98.176.251,2025-06-03 00:27:50.963,SUCCESS,91,0.15
5102,21639,3808,2910,1129.19,EUR,TRANSFER,"-77.006974, -161.242780",133.122.17.170,2024-02-11 09:10:50.973,SUCCESS,40,0.94
5103,21815,4558,3144,1477.18,CHF,PAYMENT,"52.641907, 124.497911",101.34.172.190,2024-11-25 13:00:50.983,SUCCESS,48,0.22
5104,9674,1897,3705,1433.26,EUR,WITHDRAWAL,"-14.790363, -50.154447",198.67.86.101,2025-08-27 06:38:50.997,SUCCESS,48,0.59
5105,15307,3429,722,1575.03,USD,PAYMENT,"68.793701, 27.834823",19.168.35.64,2024-04-03 06:32:51.013,SUCCESS,17,0.46
5106,18432,2935,513,4282.29,GBP,PAYMENT,"69.408981, 45.329734",64.130.190.13,2026-02-05 09:01:51.027,SUCCESS,72,0.43
5107,14557,4249,2864,4971.12,USD,PAYMENT,"88.480411, -63.328241",230.226.210.90,2025-02-26 11:38:51.040,SUCCESS,38,0.84
5108,15280,2499,1381,2825.75,USD,DEPOSIT,"-69.820565, 18.613602",187.120.185.109,2026-01-03 15:07:51.050,SUCCESS,97,0.90
5109,21741,3181,2305,8146.13,GBP,TRANSFER,"82.591345, 65.826569",33.52.136.172,2024-04-25 23:42:51.063,SUCCESS,13,0.82
5110,14657,1722,4266,8133.88,CHF,WITHDRAWAL,"-16.088329, -11.412038",208.194.188.235,2024-02-12 21:58:51.073,SUCCESS,7,0.79
5111,23485,1497,3152,4387.72,USD,TRANSFER,"82.996245, -171.005333",193.71.50.32,2024-04-14 08:13:51.087,SUCCESS,91,0.54
5112,14773,1858,2641,6720.82,CHF,TRANSFER,"-45.511845, -124.180061",197.63.190.207,2024-04-25 20:38:51.100,SUCCESS,7,0.65
5113,15679,2049,NULL,4251.42,GBP,DEPOSIT,"-55.323838, 82.083067",93.162.38.80,2024-10-20 19:34:51.113,SUCCESS,1,0.36
5114,14014,3470,NULL,6822.70,EUR,PAYMENT,"-42.710550, 160.860538",212.123.225.244,2024-03-29 23:33:51.130,SUCCESS,85,0.13
5115,22440,2394,NULL,319.31,CHF,DEPOSIT,"39.648276, -130.890546",146.145.24.254,2025-02-19 22:38:51.150,SUCCESS,81,0.30
5116,15891,2611,4928,9049.64,EUR,PAYMENT,"70.860418, 36.370825",237.73.211.182,2024-10-15 22:17:51.160,SUCCESS,39,0.68
5117,23475,801,NULL,4248.42,EUR,DEPOSIT,"78.127225, -153.672559",82.205.123.238,2024-10-02 20:53:51.173,SUCCESS,87,0.32
5118,16946,93,NULL,9752.31,GBP,WITHDRAWAL,"79.776912, -74.812572",77.29.53.233,2024-11-04 11:30:51.187,SUCCESS,47,0.08
5119,14093,3124,4467,4293.05,USD,DEPOSIT,"78.172304, -140.678683",231.58.223.18,2024-07-13 10:48:51.197,SUCCESS,7,0.50
5120,22285,3598,4757,3746.74,GBP,TRANSFER,"73.892593, -122.588606",242.40.97.32,2024-08-06 07:30:51.210,SUCCESS,87,0.24
5121,15592,1898,4769,1572.60,EUR,PAYMENT,"33.710135, 160.248675",59.115.58.134,2025-10-09 09:07:51.220,SUCCESS,81,0.30
5122,17942,3362,2646,2730.69,EUR,TRANSFER,"22.154634, -126.080523",86.75.99.3,2025-10-18 08:39:51.233,SUCCESS,14,0.04
5123,14729,2207,NULL,4443.31,GBP,TRANSFER,"-41.221835, 0.460039",245.199.59.185,2025-11-09 05:33:51.243,SUCCESS,87,0.67
5124,21356,422,3442,9335.45,EUR,WITHDRAWAL,"66.010043, -11.461536",189.211.176.159,2024-04-15 04:20:51.260,SUCCESS,17,0.54
5125,20885,2093,NULL,2660.71,CHF,PAYMENT,"-57.305230, -163.904185",96.68.166.253,2025-08-24 11:48:51.270,SUCCESS,21,0.58
5126,17870,1796,NULL,2688.39,CHF,DEPOSIT,"-69.904650, -89.794822",33.165.169.2,2024-12-14 17:17:51.283,SUCCESS,40,0.77
5127,19733,2517,1012,8172.07,USD,DEPOSIT,"23.885287, -169.827175",225.166.134.66,2024-02-19 19:39:51.297,SUCCESS,53,0.14
5128,14188,97,4131,4742.56,USD,PAYMENT,"-34.267258, -46.762374",218.224.40.14,2025-06-10 20:03:51.307,SUCCESS,96,0.82
5129,10191,3685,361,9482.00,USD,WITHDRAWAL,"-66.196078, -72.187205",172.191.175.219,2024-03-25 13:24:51.317,SUCCESS,81,0.78
5130,16539,4515,1491,462.57,CHF,DEPOSIT,"29.910200, -103.211769",182.131.192.17,2025-07-01 11:48:51.327,SUCCESS,46,0.20
5131,5561,1651,NULL,5167.48,EUR,TRANSFER,"14.238457, -64.609258",143.184.177.113,2025-12-31 05:48:51.337,SUCCESS,26,0.89
5132,14873,3968,NULL,1756.45,GBP,DEPOSIT,"-23.550956, -179.305272",88.24.82.86,2024-04-18 19:09:51.347,SUCCESS,78,0.75
5133,23252,984,NULL,2738.31,GBP,TRANSFER,"77.995605, -98.408689",203.172.206.83,2024-03-11 19:20:51.357,SUCCESS,92,0.99
5134,15255,770,NULL,3736.77,GBP,WITHDRAWAL,"-34.041492, -123.690156",97.206.9.59,2025-10-06 00:33:51.367,SUCCESS,22,0.01
5135,17103,389,NULL,9168.44,GBP,DEPOSIT,"63.904375, 76.648305",31.224.159.131,2025-03-28 12:05:51.377,SUCCESS,50,0.87
5136,17466,1428,3274,9369.05,CHF,PAYMENT,"-71.640237, -107.148496",147.209.31.13,2025-10-03 09:14:51.387,SUCCESS,46,0.29
5137,18511,4440,676,9365.44,CHF,TRANSFER,"76.060071, -141.523654",41.10.187.239,2024-04-11 18:37:51.397,FAILED,73,0.88
5138,19834,3948,NULL,6353.63,USD,DEPOSIT,"15.684363, 105.837793",36.34.121.231,2025-07-13 11:54:51.410,SUCCESS,21,0.34
5139,8821,2364,2514,545.85,EUR,TRANSFER,"79.165832, -26.391960",227.169.239.98,2026-01-14 04:30:51.420,SUCCESS,19,0.54
5140,19653,3092,NULL,218.00,CHF,DEPOSIT,"27.659152, 80.311617",123.139.226.9,2024-11-04 09:29:51.430,SUCCESS,66,0.59
5141,16614,4599,3265,5530.79,GBP,TRANSFER,"-28.802347, 66.365022",61.32.172.21,2025-01-10 05:15:51.447,SUCCESS,5,0.24
5142,20476,996,1554,9621.94,USD,PAYMENT,"45.192958, 168.935516",10.45.244.148,2024-11-05 21:10:51.453,SUCCESS,87,0.50
5143,15470,1791,NULL,5937.37,CHF,DEPOSIT,"11.232868, -21.292009",68.48.231.83,2024-07-27 04:41:51.470,SUCCESS,85,0.04
5144,3214,1527,NULL,5901.53,USD,WITHDRAWAL,"72.888859, -64.553797",2.194.174.99,2025-12-22 16:15:51.480,SUCCESS,1,0.98
5145,19321,1584,NULL,381.76,GBP,PAYMENT,"-56.687218, -51.245229",97.190.235.102,2025-07-21 07:43:51.490,SUCCESS,91,0.40
5146,21767,3158,2481,2614.10,CHF,WITHDRAWAL,"-70.312714, -66.467863",17.59.223.202,2024-05-20 01:47:51.500,SUCCESS,8,0.43
5147,21217,4003,2422,9470.14,EUR,PAYMENT,"-17.838954, 108.269066",64.45.134.143,2025-02-05 10:08:51.507,FAILED,63,0.99
5148,18487,3161,4598,8270.49,USD,WITHDRAWAL,"-37.357901, 33.020332",183.132.3.145,2025-11-20 11:12:51.517,SUCCESS,9,0.78
5149,21550,253,3668,2192.74,GBP,TRANSFER,"-51.546930, 64.480424",143.21.41.117,2025-06-10 22:59:51.527,SUCCESS,54,0.47
5150,17902,3217,1620,8739.11,USD,WITHDRAWAL,"55.817739, -152.818122",195.162.231.156,2025-01-28 02:26:51.537,SUCCESS,13,0.94
5151,17812,3221,3230,5168.25,USD,PAYMENT,"-61.420646, -20.198081",174.222.194.96,2025-07-17 15:25:51.547,SUCCESS,54,0.68
5152,16783,1693,NULL,9385.40,USD,WITHDRAWAL,"-44.955286, 90.537206",28.47.136.38,2025-05-13 03:36:51.557,SUCCESS,0,0.63
5153,16287,2234,5000,2579.01,GBP,TRANSFER,"9.306742, 143.643584",52.40.154.156,2024-05-18 09:46:51.567,SUCCESS,31,0.05
5154,18142,3713,4218,8720.15,GBP,TRANSFER,"-6.338851, -23.942429",225.172.239.87,2024-10-02 02:02:51.577,SUCCESS,38,0.06
5155,20893,2423,NULL,4709.71,EUR,PAYMENT,"17.779579, -70.461890",41.102.60.248,2025-04-01 06:14:51.587,SUCCESS,89,0.55
5156,14653,1274,NULL,3479.07,CHF,PAYMENT,"-67.276320, 140.885317",130.168.199.186,2025-02-13 22:21:51.597,SUCCESS,20,0.95
5157,22027,3510,3839,7754.51,EUR,TRANSFER,"-51.565208, 164.794975",190.108.103.48,2025-10-12 03:26:51.607,SUCCESS,64,0.44
5158,19196,2411,NULL,7576.93,USD,DEPOSIT,"-81.339228, -72.671930",72.122.122.19,2025-02-26 13:45:51.617,SUCCESS,77,0.68
5159,21012,3039,NULL,655.85,CHF,DEPOSIT,"45.386800, -158.395048",137.169.61.2,2024-03-11 19:22:51.627,SUCCESS,5,0.41
5160,16847,4119,NULL,2367.19,USD,DEPOSIT,"-85.760493, -71.272295",22.90.52.228,2025-07-29 09:11:51.637,FAILED,52,0.21
5161,18269,4418,1268,5822.56,USD,DEPOSIT,"-57.390256, -76.009843",215.47.166.244,2025-07-26 15:16:51.650,SUCCESS,2,0.20
5162,19765,4099,4379,4949.93,EUR,DEPOSIT,"-65.109733, 140.672495",176.221.96.183,2025-05-01 16:47:51.663,SUCCESS,55,0.28
5163,18107,903,NULL,5399.21,CHF,TRANSFER,"-75.075119, -43.647540",8.244.56.85,2025-02-10 09:03:51.677,SUCCESS,33,0.07
5164,23550,4623,612,2209.94,CHF,WITHDRAWAL,"-0.070883, 174.845618",105.157.203.49,2024-05-21 17:24:51.690,SUCCESS,13,0.30
5165,23622,4671,NULL,9737.29,CHF,DEPOSIT,"47.111617, -129.769804",164.211.157.145,2025-03-02 05:45:51.703,SUCCESS,58,0.21
5166,14775,1847,3664,2551.31,CHF,PAYMENT,"-79.401767, 133.760412",207.188.227.39,2024-07-01 09:29:51.713,SUCCESS,85,0.72
5167,7819,4587,NULL,8623.09,USD,WITHDRAWAL,"37.107861, 10.247331",84.88.249.68,2024-07-19 02:55:51.723,SUCCESS,13,0.40
5168,22474,3714,3809,2832.05,CHF,WITHDRAWAL,"-66.994898, -6.190070",51.217.223.209,2024-12-21 22:47:51.740,SUCCESS,54,0.34
5169,16841,4763,3623,6091.75,GBP,WITHDRAWAL,"-9.012085, -62.611488",91.208.230.217,2024-03-14 17:17:51.750,SUCCESS,79,0.61
5170,19203,3659,1159,78.46,USD,PAYMENT,"-14.842634, -97.882749",170.207.168.249,2025-03-25 16:06:51.760,SUCCESS,68,0.35
5171,17142,458,4843,2926.13,GBP,DEPOSIT,"-68.425892, -80.197494",61.172.183.239,2025-04-22 17:40:51.773,SUCCESS,3,0.96
5172,16413,658,4574,6474.75,USD,TRANSFER,"50.005379, 158.474804",75.83.102.135,2024-06-03 12:13:51.787,SUCCESS,34,0.13
5173,15247,3570,NULL,7749.19,CHF,DEPOSIT,"12.112789, -77.233016",43.82.50.108,2024-09-27 00:07:51.800,SUCCESS,89,0.02
5174,21671,1555,NULL,9091.13,EUR,DEPOSIT,"-30.020735, 50.987583",6.186.7.62,2025-03-25 06:41:51.813,SUCCESS,32,0.08
5175,16331,1394,NULL,6071.16,GBP,DEPOSIT,"27.657030, -30.833908",118.96.150.199,2024-11-11 12:17:51.827,SUCCESS,99,0.23
5176,14108,1636,NULL,3523.38,EUR,WITHDRAWAL,"1.741919, -76.925031",66.179.211.183,2024-05-18 12:23:51.840,SUCCESS,24,0.43
5177,21169,3962,NULL,9292.78,EUR,WITHDRAWAL,"60.689777, 172.473934",190.98.11.5,2025-02-04 22:57:51.853,SUCCESS,99,0.91
5178,21964,747,4334,3321.50,USD,WITHDRAWAL,"69.353760, -44.810075",111.240.16.11,2024-09-04 22:18:51.867,SUCCESS,92,0.15
5179,9362,2035,1008,9745.00,GBP,PAYMENT,"30.774700, -123.993740",37.238.154.237,2025-11-06 04:08:51.880,SUCCESS,99,0.98
5180,17271,3501,4749,8323.28,GBP,TRANSFER,"55.159192, -51.094335",247.110.14.5,2024-05-08 02:00:51.890,SUCCESS,38,0.78
5181,10289,1794,4408,6310.29,GBP,PAYMENT,"-68.053452, 79.907535",59.1.109.25,2024-10-09 04:37:51.903,SUCCESS,36,1.00
5182,810,166,NULL,6950.67,CHF,WITHDRAWAL,"-89.496643, 57.657275",211.102.239.9,2024-06-27 11:41:51.920,SUCCESS,68,0.43
5183,16529,4566,NULL,888.50,CHF,WITHDRAWAL,"79.626024, -5.144032",6.162.94.109,2025-10-25 06:40:51.933,SUCCESS,60,0.98
5184,23023,3041,4562,6710.96,CHF,WITHDRAWAL,"-87.122421, -68.668684",124.171.170.137,2024-02-11 12:49:51.947,SUCCESS,71,0.01
5185,17520,1360,4930,8359.75,GBP,TRANSFER,"79.207525, -16.175136",36.169.218.37,2024-12-09 20:03:51.960,SUCCESS,6,0.97
5186,13969,3594,1727,2661.39,EUR,WITHDRAWAL,"-37.494842, 52.582464",105.124.42.41,2025-01-29 13:11:51.970,SUCCESS,68,0.35
5187,17200,1676,1900,1553.88,CHF,TRANSFER,"75.276072, -85.857836",79.245.168.210,2025-11-21 01:08:51.983,SUCCESS,33,0.09
5188,21249,4590,NULL,6233.48,EUR,DEPOSIT,"48.349736, 93.313004",250.108.184.215,2024-06-22 22:37:51.993,SUCCESS,17,0.60
5189,23003,3473,115,6482.81,GBP,DEPOSIT,"57.220789, 35.110253",216.94.41.216,2025-03-18 01:30:52.013,SUCCESS,70,0.74
5190,1393,4656,708,8684.43,USD,TRANSFER,"5.299330, 65.733975",26.160.52.224,2024-05-16 06:12:52.027,SUCCESS,58,0.89
5191,21527,75,NULL,5938.73,GBP,DEPOSIT,"7.641309, 82.414665",83.78.45.237,2024-02-11 07:25:52.040,SUCCESS,61,0.86
5192,6055,871,NULL,6198.60,USD,TRANSFER,"-21.528732, 91.332962",35.215.23.164,2025-07-22 19:25:52.053,SUCCESS,93,0.18
5193,23073,3887,2797,9058.92,EUR,WITHDRAWAL,"56.809179, 171.673954",232.157.49.247,2024-03-17 17:49:52.067,SUCCESS,72,0.07
5194,18982,1221,3587,8310.08,EUR,DEPOSIT,"29.463845, -156.188841",251.235.201.144,2024-08-14 12:57:52.080,SUCCESS,83,0.04
5195,13772,4106,NULL,9860.31,EUR,TRANSFER,"-62.785811, 141.716812",38.69.105.82,2026-01-17 00:24:52.093,SUCCESS,66,0.23
5196,14788,3072,4251,209.97,EUR,PAYMENT,"84.451595, -64.173526",39.88.99.198,2025-02-20 07:59:52.107,SUCCESS,32,0.56
5197,16160,3733,NULL,5523.77,GBP,DEPOSIT,"56.102461, 135.303586",244.245.78.106,2024-06-10 19:12:52.120,SUCCESS,40,0.40
5198,23504,3053,NULL,3829.74,EUR,DEPOSIT,"36.214326, -162.773126",59.208.111.85,2024-10-04 07:07:52.133,SUCCESS,53,0.56
5199,16054,4725,4680,850.33,EUR,PAYMENT,"-59.051955, -34.151199",135.191.208.130,2025-04-16 22:39:52.150,SUCCESS,18,0.45
5200,15258,928,517,5681.39,USD,TRANSFER,"1.643595, -171.157919",105.30.154.41,2025-09-29 22:40:52.163,SUCCESS,78,0.26
5201,16083,743,NULL,4323.95,GBP,DEPOSIT,"-11.406436, -142.059091",88.150.213.110,2025-12-30 18:54:52.177,SUCCESS,12,0.29
5202,21899,650,NULL,5193.05,GBP,PAYMENT,"58.622545, 124.287676",27.159.221.108,2024-07-24 08:16:52.190,SUCCESS,54,0.06
5203,15300,1834,456,727.93,EUR,DEPOSIT,"-14.664032, -94.256901",253.58.235.1,2024-11-09 19:04:52.207,SUCCESS,88,0.20
5204,22249,2308,NULL,3246.55,CHF,PAYMENT,"-19.004087, -114.431465",22.77.86.231,2025-09-06 13:24:52.220,SUCCESS,52,0.87
5205,22378,3850,138,331.14,GBP,DEPOSIT,"-16.076051, 64.593355",251.18.59.19,2025-06-15 21:26:52.230,SUCCESS,85,0.76
5206,15301,165,1181,8093.48,USD,DEPOSIT,"-85.136311, -104.571559",228.122.160.237,2025-06-18 21:15:52.240,FAILED,100,0.55
5207,18941,4818,NULL,9833.93,EUR,DEPOSIT,"33.943913, 144.385134",33.233.218.53,2025-04-04 04:11:52.257,SUCCESS,46,0.90
5208,18473,2182,NULL,1121.81,EUR,DEPOSIT,"4.252302, -120.671465",53.144.197.2,2024-12-26 15:17:52.270,SUCCESS,44,0.35
5209,22706,2397,1927,9840.54,CHF,TRANSFER,"-79.278032, -83.728695",142.131.104.164,2026-02-04 15:56:52.283,SUCCESS,43,0.84
5210,17173,1534,23,567.87,CHF,PAYMENT,"-71.250174, -160.913787",92.25.189.194,2024-06-02 20:49:52.300,SUCCESS,57,0.03
5211,19464,2105,4609,764.96,CHF,TRANSFER,"2.017553, 107.055903",227.171.245.202,2025-10-01 17:22:52.313,SUCCESS,14,0.35
5212,15019,3880,2420,917.33,CHF,PAYMENT,"77.009217, -143.357517",152.55.153.64,2025-03-14 04:50:52.327,FAILED,74,0.78
5213,21921,3396,2821,3994.22,GBP,PAYMENT,"-86.972617, -30.635017",99.89.211.140,2025-06-21 11:47:52.340,SUCCESS,29,0.56
5214,21838,4855,NULL,2885.01,GBP,DEPOSIT,"-12.064868, 21.066822",116.120.7.116,2026-01-07 21:46:52.350,SUCCESS,92,0.21
5215,21272,2252,NULL,3761.56,EUR,PAYMENT,"24.295869, -159.892349",215.2.81.122,2024-03-15 01:28:52.360,SUCCESS,5,0.07
5216,23133,1571,NULL,4731.56,EUR,WITHDRAWAL,"-12.169086, -107.436375",200.88.240.74,2024-06-28 22:03:52.370,FAILED,9,0.56
5217,22215,3165,NULL,6893.36,USD,DEPOSIT,"14.404436, -173.846738",37.126.42.237,2025-02-16 21:28:52.380,SUCCESS,82,0.24
5218,2519,2458,NULL,8094.47,CHF,WITHDRAWAL,"31.283835, 63.028916",224.23.146.66,2026-02-04 22:26:52.390,FAILED,67,0.50
5219,22379,1980,NULL,9636.61,CHF,DEPOSIT,"-23.277130, -8.604542",23.85.92.201,2024-07-25 13:51:52.400,SUCCESS,37,0.71
5220,15661,2258,NULL,5365.58,EUR,WITHDRAWAL,"3.811376, 20.971915",121.249.87.200,2024-03-09 07:36:52.410,SUCCESS,68,0.82
5221,16217,950,NULL,7750.63,GBP,DEPOSIT,"21.979441, 179.999690",81.90.179.179,2024-09-14 21:06:52.420,SUCCESS,38,0.91
5222,22518,1405,1822,2355.51,GBP,DEPOSIT,"46.223535, -78.012403",21.46.10.80,2025-10-18 06:07:52.433,SUCCESS,46,0.52
5223,3584,3281,294,9334.20,USD,PAYMENT,"69.499159, -34.910779",142.158.51.123,2024-03-29 06:56:52.443,SUCCESS,6,0.61
5224,20645,4351,NULL,5089.29,GBP,TRANSFER,"-89.776123, 69.704684",236.168.25.60,2025-07-24 21:54:52.453,SUCCESS,72,0.47
5225,14899,2162,4066,6692.13,EUR,DEPOSIT,"-25.004262, -72.669228",215.98.1.6,2024-05-17 00:23:52.463,SUCCESS,98,0.49
5226,18012,312,4400,7407.59,USD,WITHDRAWAL,"-69.815868, 17.217876",94.198.33.112,2024-08-23 01:52:52.477,SUCCESS,81,0.66
5227,18711,2751,NULL,8630.74,GBP,PAYMENT,"33.676732, 46.419569",236.76.107.6,2026-01-07 23:30:52.490,SUCCESS,81,0.68
5228,1231,1867,4723,6402.41,USD,WITHDRAWAL,"-72.600513, -14.310991",48.127.176.17,2024-09-12 10:21:52.500,SUCCESS,73,0.69
5229,23461,3897,1290,8898.89,USD,PAYMENT,"10.305020, 58.476181",238.119.249.138,2025-05-25 17:22:52.513,SUCCESS,74,0.27
5230,14946,3203,2408,5894.60,GBP,TRANSFER,"0.450647, 136.257417",154.228.208.24,2024-05-06 00:04:52.523,SUCCESS,26,0.32
5231,21120,2483,3239,986.58,CHF,WITHDRAWAL,"-58.984091, 152.317237",167.238.7.153,2024-03-15 20:53:52.533,FAILED,24,0.03
5232,21540,2383,NULL,5302.32,GBP,PAYMENT,"-11.445081, -116.557212",132.203.219.96,2025-03-03 21:44:52.547,SUCCESS,5,0.62
5233,21970,4337,NULL,3667.62,USD,DEPOSIT,"-72.277973, -3.757434",167.138.135.108,2024-12-12 16:37:52.553,SUCCESS,41,0.23
5234,14840,935,NULL,1948.73,USD,TRANSFER,"-35.253243, -55.636226",133.46.124.83,2024-06-23 00:31:52.563,SUCCESS,51,0.64
5235,20068,2906,NULL,5337.87,USD,DEPOSIT,"3.549469, -50.095468",222.90.38.79,2024-11-12 04:28:52.577,SUCCESS,13,0.92
5236,22221,1065,4915,4210.39,EUR,DEPOSIT,"-0.500918, 91.397793",223.35.254.228,2025-04-16 10:42:52.587,SUCCESS,40,0.05
5237,15854,3987,NULL,579.27,USD,DEPOSIT,"-2.381533, 67.163836",127.228.242.88,2024-11-14 10:14:52.600,FAILED,16,0.52
5238,22406,4239,2333,2413.74,EUR,TRANSFER,"-31.650906, 43.300255",187.237.96.19,2025-05-03 21:03:52.610,SUCCESS,63,0.68
5239,16812,4482,2086,4010.73,GBP,WITHDRAWAL,"31.407086, -136.372129",81.8.179.7,2025-01-10 10:49:52.620,SUCCESS,0,0.33
5240,21392,2583,NULL,1812.50,CHF,TRANSFER,"-30.120006, -130.693832",254.57.98.191,2025-03-07 17:43:52.630,SUCCESS,23,0.70
5241,19630,2603,NULL,7124.65,EUR,TRANSFER,"-1.065756, 100.747355",134.141.174.139,2025-08-18 01:59:52.640,SUCCESS,24,0.51
5242,21930,1520,1542,7698.83,USD,DEPOSIT,"-80.735693, -178.727853",182.165.206.156,2024-05-18 12:46:52.650,SUCCESS,69,0.17
5243,15463,760,1290,739.76,CHF,TRANSFER,"9.923377, 29.138019",154.141.246.90,2026-01-20 14:39:52.657,SUCCESS,26,0.31
5244,10620,4132,3194,4103.30,GBP,TRANSFER,"32.119727, 30.754925",215.54.36.134,2024-03-18 03:04:52.667,SUCCESS,83,0.63
5245,13582,4497,1829,7407.25,GBP,TRANSFER,"-4.929337, -67.595737",126.250.48.44,2025-12-23 11:19:52.673,SUCCESS,72,0.03
5246,22453,1734,1475,83.98,CHF,WITHDRAWAL,"59.575866, 58.545723",178.85.213.190,2025-06-14 09:54:52.683,SUCCESS,31,0.32
5247,23581,2814,2284,3824.11,GBP,WITHDRAWAL,"47.968767, 29.359613",41.244.152.35,2025-02-08 09:25:52.697,SUCCESS,54,0.02
5248,15647,2587,NULL,1679.44,EUR,PAYMENT,"-72.040402, 47.959290",15.133.206.58,2025-08-08 23:23:52.710,SUCCESS,22,0.41
5249,19032,4348,NULL,5674.52,USD,DEPOSIT,"54.225417, -138.111396",69.159.91.197,2025-12-02 13:21:52.723,SUCCESS,61,0.36
5250,17869,4618,3922,9051.11,CHF,PAYMENT,"32.333470, 20.576109",43.16.147.120,2025-10-11 12:31:52.737,SUCCESS,45,0.58
5251,15995,291,NULL,1610.17,GBP,WITHDRAWAL,"12.065497, -146.403772",44.162.76.95,2025-10-12 16:00:52.750,FAILED,22,0.13
5252,21792,96,1794,49.31,USD,DEPOSIT,"24.887778, -123.945513",163.219.109.7,2024-02-11 22:09:52.760,SUCCESS,34,0.81
5253,15405,4046,NULL,5598.91,CHF,PAYMENT,"82.094154, -134.626441",240.199.226.129,2024-07-14 05:20:52.773,SUCCESS,25,0.28
5254,22246,658,1082,1728.75,USD,TRANSFER,"78.324283, -84.227313",109.33.68.23,2024-12-18 12:55:52.783,SUCCESS,91,0.30
5255,20065,3149,1003,2796.26,USD,TRANSFER,"83.030669, 118.464006",74.153.166.242,2025-12-02 12:00:52.797,SUCCESS,52,0.15
