rule_id,rule_name,description,threshold_value,weight,active
3979,Rule_3979,Fraud detection rule for pattern 719,3199.54,2,1
3980,Rule_3980,Fraud detection rule for pattern 546,1095.99,1,1
3981,Rule_3981,Fraud detection rule for pattern 625,3396.46,4,1
3982,Rule_3982,Fraud detection rule for pattern 343,9652.14,4,1
3983,Rule_3983,Fraud detection rule for pattern 553,2130.11,1,1
3984,Rule_3984,Fraud detection rule for pattern 394,1385.68,1,1
3985,Rule_3985,Fraud detection rule for pattern 915,1142.79,3,1
3986,Rule_3986,Fraud detection rule for pattern 41,8154.98,1,0
3987,Rule_3987,Fraud detection rule for pattern 747,3976.38,1,1
3988,Rule_3988,Fraud detection rule for pattern 671,7405.47,3,1
3989,Rule_3989,Fraud detection rule for pattern 313,3124.47,3,1
3990,Rule_3990,Fraud detection rule for pattern 535,6559.63,4,1
3991,Rule_3991,Fraud detection rule for pattern 112,9926.67,4,1
3992,Rule_3992,Fraud detection rule for pattern 896,1568.08,2,1
3993,Rule_3993,Fraud detection rule for pattern 606,7460.69,3,1
3994,Rule_3994,Fraud detection rule for pattern 185,4729.57,3,1
3995,Rule_3995,Fraud detection rule for pattern 788,6657.96,5,1
3996,Rule_3996,Fraud detection rule for pattern 819,9524.43,1,1
3997,Rule_3997,Fraud detection rule for pattern 812,5093.92,4,1
3998,Rule_3998,Fraud detection rule for pattern 403,9236.64,3,1
3999,Rule_3999,Fraud detection rule for pattern 251,3040.74,5,1
4000,Rule_4000,Fraud detection rule for pattern 859,4611.43,2,1
4001,Rule_4001,Fraud detection rule for pattern 62,4179.84,2,1
4002,Rule_4002,Fraud detection rule for pattern 493,3820.07,3,1
4003,Rule_4003,Fraud detection rule for pattern 168,2998.68,1,1
4004,Rule_4004,Fraud detection rule for pattern 429,6749.31,1,1
4005,Rule_4005,Fraud detection rule for pattern 844,1823.80,4,1
4006,Rule_4006,Fraud detection rule for pattern 362,8114.47,5,1
4007,Rule_4007,Fraud detection rule for pattern 520,1338.12,4,1
4008,Rule_4008,Fraud detection rule for pattern 55,2787.88,5,1
4009,Rule_4009,Fraud detection rule for pattern 111,9972.90,1,1
4010,Rule_4010,Fraud detection rule for pattern 929,1572.15,3,0
4011,Rule_4011,Fraud detection rule for pattern 627,4139.04,1,1
4012,Rule_4012,Fraud detection rule for pattern 187,2347.04,5,1
4013,Rule_4013,Fraud detection rule for pattern 121,9089.63,4,1
4014,Rule_4014,Fraud detection rule for pattern 665,6649.73,1,1
4015,Rule_4015,Fraud detection rule for pattern 378,3399.81,2,1
4016,Rule_4016,Fraud detection rule for pattern 465,7120.02,2,1
4017,Rule_4017,Fraud detection rule for pattern 63,1642.16,4,1
4018,Rule_4018,Fraud detection rule for pattern 109,5247.89,3,1
4019,Rule_4019,Fraud detection rule for pattern 282,7061.04,2,1
4020,Rule_4020,Fraud detection rule for pattern 82,4080.06,2,1
4021,Rule_4021,Fraud detection rule for pattern 552,9679.92,4,1
4022,Rule_4022,Fraud detection rule for pattern 64,4407.32,5,1
4023,Rule_4023,Fraud detection rule for pattern 628,5851.69,3,1
4024,Rule_4024,Fraud detection rule for pattern 348,9605.45,5,1
4025,Rule_4025,Fraud detection rule for pattern 716,6472.15,4,1
4026,Rule_4026,Fraud detection rule for pattern 761,8072.58,5,1
4027,Rule_4027,Fraud detection rule for pattern 53,9381.82,1,1
4028,Rule_4028,Fraud detection rule for pattern 890,3929.87,4,1
4029,Rule_4029,Fraud detection rule for pattern 373,8318.68,1,0
4030,Rule_4030,Fraud detection rule for pattern 138,3298.75,2,1
4031,Rule_4031,Fraud detection rule for pattern 224,8856.19,2,1
4032,Rule_4032,Fraud detection rule for pattern 302,6043.73,3,1
4033,Rule_4033,Fraud detection rule for pattern 478,2780.54,2,1
4034,Rule_4034,Fraud detection rule for pattern 498,4152.74,4,1
4035,Rule_4035,Fraud detection rule for pattern 95,615.99,3,1
4036,Rule_4036,Fraud detection rule for pattern 332,2521.40,2,1
4037,Rule_4037,Fraud detection rule for pattern 897,5981.18,5,1
4038,Rule_4038,Fraud detection rule for pattern 352,3022.03,4,1
4039,Rule_4039,Fraud detection rule for pattern 921,3252.95,5,1
4040,Rule_4040,Fraud detection rule for pattern 902,3959.86,2,1
4041,Rule_4041,Fraud detection rule for pattern 495,2645.47,4,1
4042,Rule_4042,Fraud detection rule for pattern 890,9438.75,1,1
4043,Rule_4043,Fraud detection rule for pattern 413,2039.92,5,1
4044,Rule_4044,Fraud detection rule for pattern 117,4961.53,2,1
4045,Rule_4045,Fraud detection rule for pattern 184,6430.02,5,1
4046,Rule_4046,Fraud detection rule for pattern 163,452.04,5,1
4047,Rule_4047,Fraud detection rule for pattern 204,2014.69,4,1
4048,Rule_4048,Fraud detection rule for pattern 703,9787.27,4,1
4049,Rule_4049,Fraud detection rule for pattern 270,3038.11,2,1
4050,Rule_4050,Fraud detection rule for pattern 495,9304.71,2,1
4051,Rule_4051,Fraud detection rule for pattern 147,5697.06,1,1
4052,Rule_4052,Fraud detection rule for pattern 999,9551.25,1,1
4053,Rule_4053,Fraud detection rule for pattern 495,1586.83,3,1
4054,Rule_4054,Fraud detection rule for pattern 282,3268.13,3,1
4055,Rule_4055,Fraud detection rule for pattern 539,7204.78,2,1
4056,Rule_4056,Fraud detection rule for pattern 914,451.06,1,1
4057,Rule_4057,Fraud detection rule for pattern 870,8286.73,3,1
4058,Rule_4058,Fraud detection rule for pattern 303,1598.51,2,1
4059,Rule_4059,Fraud detection rule for pattern 184,889.77,4,1
4060,Rule_4060,Fraud detection rule for pattern 21,3134.75,4,1
4061,Rule_4061,Fraud detection rule for pattern 714,2036.08,3,1
4062,Rule_4062,Fraud detection rule for pattern 221,1349.92,1,1
4063,Rule_4063,Fraud detection rule for pattern 595,897.64,2,1
4064,Rule_4064,Fraud detection rule for pattern 641,448.08,5,1
4065,Rule_4065,Fraud detection rule for pattern 718,5990.94,5,1
4066,Rule_4066,Fraud detection rule for pattern 74,3670.12,5,1
4067,Rule_4067,Fraud detection rule for pattern 522,3066.78,2,1
4068,Rule_4068,Fraud detection rule for pattern 970,4597.51,2,1
4069,Rule_4069,Fraud detection rule for pattern 125,6677.93,2,1
4070,Rule_4070,Fraud detection rule for pattern 767,5119.25,5,1
4071,Rule_4071,Fraud detection rule for pattern 259,3963.33,3,0
4072,Rule_4072,Fraud detection rule for pattern 656,1923.06,2,1
4073,Rule_4073,Fraud detection rule for pattern 444,1082.18,1,0
4074,Rule_4074,Fraud detection rule for pattern 529,7715.42,4,1
4075,Rule_4075,Fraud detection rule for pattern 840,4199.12,2,0
4076,Rule_4076,Fraud detection rule for pattern 284,7048.59,2,1
4077,Rule_4077,Fraud detection rule for pattern 66,3710.52,3,1
4078,Rule_4078,Fraud detection rule for pattern 103,5385.75,2,1
4079,Rule_4079,Fraud detection rule for pattern 586,5249.65,4,1
4080,Rule_4080,Fraud detection rule for pattern 684,7068.60,2,1
4081,Rule_4081,Fraud detection rule for pattern 595,8808.27,5,1
4082,Rule_4082,Fraud detection rule for pattern 950,2614.01,1,1
4083,Rule_4083,Fraud detection rule for pattern 106,2134.09,3,1
4084,Rule_4084,Fraud detection rule for pattern 854,468.17,1,0
4085,Rule_4085,Fraud detection rule for pattern 211,5600.61,2,1
4086,Rule_4086,Fraud detection rule for pattern 384,8393.18,3,1
4087,Rule_4087,Fraud detection rule for pattern 618,9098.30,1,1
4088,Rule_4088,Fraud detection rule for pattern 820,9608.07,3,1
4089,Rule_4089,Fraud detection rule for pattern 679,3838.28,2,1
4090,Rule_4090,Fraud detection rule for pattern 228,5255.38,1,1
4091,Rule_4091,Fraud detection rule for pattern 422,4120.10,1,1
4092,Rule_4092,Fraud detection rule for pattern 835,7136.70,5,1
4093,Rule_4093,Fraud detection rule for pattern 639,7140.24,1,1
4094,Rule_4094,Fraud detection rule for pattern 523,6730.21,3,1
4095,Rule_4095,Fraud detection rule for pattern 733,302.05,3,1
4096,Rule_4096,Fraud detection rule for pattern 825,6765.83,3,1
4097,Rule_4097,Fraud detection rule for pattern 602,2746.30,2,1
4098,Rule_4098,Fraud detection rule for pattern 991,5077.75,1,0
4099,Rule_4099,Fraud detection rule for pattern 983,3244.34,5,1
4100,Rule_4100,Fraud detection rule for pattern 848,8584.77,2,1
4101,Rule_4101,Fraud detection rule for pattern 896,2697.20,3,1
4102,Rule_4102,Fraud detection rule for pattern 222,4879.80,4,1
4103,Rule_4103,Fraud detection rule for pattern 583,7906.72,5,1
4104,Rule_4104,Fraud detection rule for pattern 568,9986.69,4,1
4105,Rule_4105,Fraud detection rule for pattern 441,571.52,4,1
4106,Rule_4106,Fraud detection rule for pattern 899,4013.13,1,1
4107,Rule_4107,Fraud detection rule for pattern 811,2282.50,3,1
4108,Rule_4108,Fraud detection rule for pattern 234,6087.72,2,1
4109,Rule_4109,Fraud detection rule for pattern 589,1377.82,4,1
4110,Rule_4110,Fraud detection rule for pattern 997,1077.71,5,1
4111,Rule_4111,Fraud detection rule for pattern 307,187.93,3,1
4112,Rule_4112,Fraud detection rule for pattern 719,1675.43,4,1
4113,Rule_4113,Fraud detection rule for pattern 478,2148.16,3,1
4114,Rule_4114,Fraud detection rule for pattern 348,4799.25,1,1
4115,Rule_4115,Fraud detection rule for pattern 87,8209.31,1,1
4116,Rule_4116,Fraud detection rule for pattern 490,685.16,4,1
4117,Rule_4117,Fraud detection rule for pattern 373,3566.32,2,1
4118,Rule_4118,Fraud detection rule for pattern 877,3097.01,3,1
4119,Rule_4119,Fraud detection rule for pattern 459,2137.31,1,0
4120,Rule_4120,Fraud detection rule for pattern 923,2986.51,2,1
4121,Rule_4121,Fraud detection rule for pattern 226,6939.32,5,1
4122,Rule_4122,Fraud detection rule for pattern 851,6793.64,5,1
4123,Rule_4123,Fraud detection rule for pattern 850,3609.37,5,1
4124,Rule_4124,Fraud detection rule for pattern 757,1736.34,4,1
4125,Rule_4125,Fraud detection rule for pattern 436,9969.45,3,0
4126,Rule_4126,Fraud detection rule for pattern 971,9070.28,3,1
4127,Rule_4127,Fraud detection rule for pattern 218,2939.45,2,0
4128,Rule_4128,Fraud detection rule for pattern 354,3648.76,4,1
4129,Rule_4129,Fraud detection rule for pattern 305,9263.27,1,1
4130,Rule_4130,Fraud detection rule for pattern 834,615.70,4,1
4131,Rule_4131,Fraud detection rule for pattern 804,7798.50,2,1
4132,Rule_4132,Fraud detection rule for pattern 188,245.61,3,1
4133,Rule_4133,Fraud detection rule for pattern 84,7613.02,2,1
4134,Rule_4134,Fraud detection rule for pattern 635,1025.83,1,1
4135,Rule_4135,Fraud detection rule for pattern 333,7426.03,3,1
4136,Rule_4136,Fraud detection rule for pattern 784,7262.99,2,1
4137,Rule_4137,Fraud detection rule for pattern 7,4859.95,1,1
4138,Rule_4138,Fraud detection rule for pattern 571,8156.58,1,1
4139,Rule_4139,Fraud detection rule for pattern 708,2576.71,3,1
4140,Rule_4140,Fraud detection rule for pattern 937,5779.26,1,1
4141,Rule_4141,Fraud detection rule for pattern 869,1565.22,4,0
4142,Rule_4142,Fraud detection rule for pattern 648,2841.82,5,1
4143,Rule_4143,Fraud detection rule for pattern 18,2089.27,1,0
4144,Rule_4144,Fraud detection rule for pattern 574,7839.96,3,1
4145,Rule_4145,Fraud detection rule for pattern 809,8030.14,5,1
4146,Rule_4146,Fraud detection rule for pattern 503,3046.49,3,1
4147,Rule_4147,Fraud detection rule for pattern 841,8249.59,3,1
4148,Rule_4148,Fraud detection rule for pattern 828,7122.31,5,1
4149,Rule_4149,Fraud detection rule for pattern 558,7130.98,5,1
4150,Rule_4150,Fraud detection rule for pattern 256,5955.92,1,1
4151,Rule_4151,Fraud detection rule for pattern 342,2232.30,5,1
4152,Rule_4152,Fraud detection rule for pattern 42,7866.86,3,1
4153,Rule_4153,Fraud detection rule for pattern 726,347.51,2,1
4154,Rule_4154,Fraud detection rule for pattern 187,6980.29,1,1
4155,Rule_4155,Fraud detection rule for pattern 974,1034.85,5,1
4156,Rule_4156,Fraud detection rule for pattern 756,478.95,4,1
4157,Rule_4157,Fraud detection rule for pattern 176,8478.06,2,1
4158,Rule_4158,Fraud detection rule for pattern 707,4597.59,5,1
4159,Rule_4159,Fraud detection rule for pattern 99,6354.52,5,1
4160,Rule_4160,Fraud detection rule for pattern 817,69.75,1,1
4161,Rule_4161,Fraud detection rule for pattern 452,1688.73,2,1
4162,Rule_4162,Fraud detection rule for pattern 954,4140.55,1,1
4163,Rule_4163,Fraud detection rule for pattern 736,238.31,5,1
4164,Rule_4164,Fraud detection rule for pattern 940,343.03,4,1
4165,Rule_4165,Fraud detection rule for pattern 888,1123.60,4,1
4166,Rule_4166,Fraud detection rule for pattern 494,1709.82,4,1
4167,Rule_4167,Fraud detection rule for pattern 824,9368.72,3,1
4168,Rule_4168,Fraud detection rule for pattern 30,6140.61,1,1
4169,Rule_4169,Fraud detection rule for pattern 748,5157.59,2,1
4170,Rule_4170,Fraud detection rule for pattern 726,8432.98,1,1
4171,Rule_4171,Fraud detection rule for pattern 515,2582.02,2,1
4172,Rule_4172,Fraud detection rule for pattern 723,1353.29,3,0
4173,Rule_4173,Fraud detection rule for pattern 436,9593.92,3,1
4174,Rule_4174,Fraud detection rule for pattern 729,16.36,5,1
4175,Rule_4175,Fraud detection rule for pattern 21,1830.59,5,1
4176,Rule_4176,Fraud detection rule for pattern 386,8316.92,4,1
4177,Rule_4177,Fraud detection rule for pattern 902,5432.60,3,1
4178,Rule_4178,Fraud detection rule for pattern 139,1648.36,4,1
4179,Rule_4179,Fraud detection rule for pattern 397,7963.05,2,1
4180,Rule_4180,Fraud detection rule for pattern 692,7468.31,4,1
4181,Rule_4181,Fraud detection rule for pattern 18,3354.47,4,1
4182,Rule_4182,Fraud detection rule for pattern 833,2278.86,1,1
4183,Rule_4183,Fraud detection rule for pattern 578,7886.69,5,1
4184,Rule_4184,Fraud detection rule for pattern 197,7249.29,3,1
4185,Rule_4185,Fraud detection rule for pattern 670,4884.98,5,1
4186,Rule_4186,Fraud detection rule for pattern 279,6349.91,3,1
4187,Rule_4187,Fraud detection rule for pattern 857,6566.93,1,0
4188,Rule_4188,Fraud detection rule for pattern 334,2748.41,5,1
4189,Rule_4189,Fraud detection rule for pattern 383,8785.97,3,1
4190,Rule_4190,Fraud detection rule for pattern 127,6101.82,4,1
4191,Rule_4191,Fraud detection rule for pattern 485,8518.49,2,1
4192,Rule_4192,Fraud detection rule for pattern 138,6774.23,1,1
4193,Rule_4193,Fraud detection rule for pattern 736,4649.34,4,1
4194,Rule_4194,Fraud detection rule for pattern 972,9130.56,2,1
4195,Rule_4195,Fraud detection rule for pattern 632,5289.03,1,1
4196,Rule_4196,Fraud detection rule for pattern 567,7206.78,4,1
4197,Rule_4197,Fraud detection rule for pattern 609,1279.94,5,1
4198,Rule_4198,Fraud detection rule for pattern 537,3991.91,5,1
4199,Rule_4199,Fraud detection rule for pattern 695,9697.66,5,1
4200,Rule_4200,Fraud detection rule for pattern 853,1297.91,5,0
4201,Rule_4201,Fraud detection rule for pattern 716,7491.20,3,1
4202,Rule_4202,Fraud detection rule for pattern 292,9944.93,3,1
4203,Rule_4203,Fraud detection rule for pattern 22,5559.09,2,1
4204,Rule_4204,Fraud detection rule for pattern 549,6584.42,1,1
4205,Rule_4205,Fraud detection rule for pattern 488,9831.88,4,1
4206,Rule_4206,Fraud detection rule for pattern 737,7327.15,2,1
4207,Rule_4207,Fraud detection rule for pattern 850,9010.15,5,1
4208,Rule_4208,Fraud detection rule for pattern 949,5085.21,5,1
4209,Rule_4209,Fraud detection rule for pattern 823,6701.34,5,0
4210,Rule_4210,Fraud detection rule for pattern 20,4709.37,1,1
4211,Rule_4211,Fraud detection rule for pattern 396,4458.55,3,1
4212,Rule_4212,Fraud detection rule for pattern 917,9195.32,3,1
4213,Rule_4213,Fraud detection rule for pattern 680,9124.91,1,1
4214,Rule_4214,Fraud detection rule for pattern 455,5763.96,5,1
4215,Rule_4215,Fraud detection rule for pattern 973,395.75,4,1
4216,Rule_4216,Fraud detection rule for pattern 744,4580.37,2,1
4217,Rule_4217,Fraud detection rule for pattern 466,7234.26,3,1
4218,Rule_4218,Fraud detection rule for pattern 916,3255.49,2,0
4219,Rule_4219,Fraud detection rule for pattern 287,1200.12,2,1
4220,Rule_4220,Fraud detection rule for pattern 832,9991.59,4,1
4221,Rule_4221,Fraud detection rule for pattern 62,5767.56,2,1
4222,Rule_4222,Fraud detection rule for pattern 174,7484.60,2,1
4223,Rule_4223,Fraud detection rule for pattern 487,1822.83,2,1
4224,Rule_4224,Fraud detection rule for pattern 903,1800.79,2,1
4225,Rule_4225,Fraud detection rule for pattern 132,4488.26,2,1
4226,Rule_4226,Fraud detection rule for pattern 817,57.45,3,1
4227,Rule_4227,Fraud detection rule for pattern 445,1815.99,4,1
4228,Rule_4228,Fraud detection rule for pattern 757,178.60,1,1
4229,Rule_4229,Fraud detection rule for pattern 511,6574.96,5,1
4230,Rule_4230,Fraud detection rule for pattern 66,7624.95,1,1
4231,Rule_4231,Fraud detection rule for pattern 809,2740.05,5,0
4232,Rule_4232,Fraud detection rule for pattern 794,1215.99,1,1
4233,Rule_4233,Fraud detection rule for pattern 369,7649.97,5,1
4234,Rule_4234,Fraud detection rule for pattern 497,9387.91,5,1
4235,Rule_4235,Fraud detection rule for pattern 623,7636.24,4,1
4236,Rule_4236,Fraud detection rule for pattern 771,3129.96,1,1
4237,Rule_4237,Fraud detection rule for pattern 284,6283.56,2,1
4238,Rule_4238,Fraud detection rule for pattern 0,3095.43,2,1
4239,Rule_4239,Fraud detection rule for pattern 291,7526.92,4,1
4240,Rule_4240,Fraud detection rule for pattern 954,5852.86,3,1
4241,Rule_4241,Fraud detection rule for pattern 272,1709.68,5,1
4242,Rule_4242,Fraud detection rule for pattern 906,3621.21,4,0
4243,Rule_4243,Fraud detection rule for pattern 488,2438.10,5,1
4244,Rule_4244,Fraud detection rule for pattern 167,2048.67,3,1
4245,Rule_4245,Fraud detection rule for pattern 193,4579.18,1,1
4246,Rule_4246,Fraud detection rule for pattern 636,2247.14,2,1
4247,Rule_4247,Fraud detection rule for pattern 211,9876.61,1,1
4248,Rule_4248,Fraud detection rule for pattern 100,1866.38,5,0
4249,Rule_4249,Fraud detection rule for pattern 744,186.85,1,1
4250,Rule_4250,Fraud detection rule for pattern 699,2952.30,5,0
4251,Rule_4251,Fraud detection rule for pattern 567,4253.04,2,1
4252,Rule_4252,Fraud detection rule for pattern 372,1018.16,2,1
4253,Rule_4253,Fraud detection rule for pattern 72,9684.13,4,1
4254,Rule_4254,Fraud detection rule for pattern 651,7800.57,1,1
4255,Rule_4255,Fraud detection rule for pattern 141,5922.24,5,0
4256,Rule_4256,Fraud detection rule for pattern 298,213.48,2,1
4257,Rule_4257,Fraud detection rule for pattern 607,2906.27,2,1
4258,Rule_4258,Fraud detection rule for pattern 780,2180.91,3,1
4259,Rule_4259,Fraud detection rule for pattern 692,6361.52,3,1
4260,Rule_4260,Fraud detection rule for pattern 605,6545.49,1,1
4261,Rule_4261,Fraud detection rule for pattern 828,9462.91,2,1
4262,Rule_4262,Fraud detection rule for pattern 466,6340.70,1,1
4263,Rule_4263,Fraud detection rule for pattern 876,4730.95,4,1
4264,Rule_4264,Fraud detection rule for pattern 958,4928.16,3,1
4265,Rule_4265,Fraud detection rule for pattern 913,6811.43,3,1
4266,Rule_4266,Fraud detection rule for pattern 880,5060.91,4,1
4267,Rule_4267,Fraud detection rule for pattern 189,2942.65,2,1
4268,Rule_4268,Fraud detection rule for pattern 901,9518.66,4,1
4269,Rule_4269,Fraud detection rule for pattern 18,112.24,1,1
4270,Rule_4270,Fraud detection rule for pattern 111,4232.64,1,1
4271,Rule_4271,Fraud detection rule for pattern 24,6959.03,4,1
4272,Rule_4272,Fraud detection rule for pattern 252,9161.89,2,1
