alert_id,transaction_id,rule_id,risk_score,severity,created_at,resolved,analyst_id
3655,1433,5110,29,HIGH,2025-03-30 23:44:14.147,1,NULL
3656,9053,189,73,MEDIUM,2025-12-21 19:05:14.153,0,NULL
3657,2613,3209,4,HIGH,2025-03-22 13:37:14.160,0,NULL
3658,4592,3341,17,MEDIUM,2024-10-13 23:01:14.170,0,NULL
3659,5286,1602,29,MEDIUM,2025-09-20 09:53:14.177,0,NULL
3660,98,3347,74,HIGH,2025-06-26 14:23:14.183,0,NULL
3661,6801,1525,84,HIGH,2025-08-25 04:29:14.190,0,NULL
3662,5181,7007,61,CRITICAL,2025-06-26 01:25:14.197,0,NULL
3663,1147,2679,1,CRITICAL,2025-06-25 15:35:14.207,0,5071
3664,5770,3701,53,CRITICAL,2025-05-03 02:14:14.217,0,640
3665,226,8214,24,HIGH,2024-10-24 18:05:14.223,1,NULL
3666,1794,121,24,MEDIUM,2025-03-25 00:14:14.230,0,NULL
3667,5293,3915,10,HIGH,2025-05-17 18:33:14.240,0,9168
3668,5856,4128,20,HIGH,2025-12-01 10:11:14.247,0,NULL
3669,5092,2181,52,HIGH,2025-10-10 16:05:14.257,1,2163
3670,6737,418,44,CRITICAL,2024-12-19 10:40:14.263,0,NULL
3671,5006,1156,6,CRITICAL,2024-03-05 11:12:14.273,0,6478
3672,817,1597,21,CRITICAL,2026-01-04 04:39:14.283,0,1672
3673,5266,4991,37,LOW,2025-10-09 09:15:14.290,0,NULL
3674,1143,6512,2,HIGH,2026-01-03 13:41:14.300,0,7385
3675,9497,4772,33,HIGH,2024-11-19 13:00:14.307,1,NULL
3676,2070,766,77,HIGH,2024-04-08 04:26:14.313,0,NULL
3677,8584,2245,27,CRITICAL,2025-05-10 10:04:14.323,0,NULL
3678,1722,457,5,MEDIUM,2024-07-30 14:20:14.333,0,NULL
3679,3613,5270,23,LOW,2025-02-16 16:45:14.340,1,NULL
3680,4557,1811,27,CRITICAL,2024-08-18 08:13:14.350,1,NULL
3681,6976,525,84,MEDIUM,2024-10-07 23:11:14.357,1,NULL
3682,2097,3011,55,CRITICAL,2024-03-25 10:41:14.370,1,NULL
3683,7475,5323,18,MEDIUM,2024-03-15 18:21:14.380,1,4759
3684,6486,8206,72,MEDIUM,2024-05-05 17:07:14.390,0,NULL
3685,5088,7946,0,MEDIUM,2025-10-05 09:44:14.397,1,NULL
3686,7192,7196,98,MEDIUM,2025-03-14 02:24:14.403,0,NULL
3687,3992,4476,65,HIGH,2024-05-12 02:14:14.417,0,5731
3688,2042,5178,35,HIGH,2024-02-10 22:03:14.430,0,NULL
3689,1108,1940,33,HIGH,2025-12-18 13:47:14.440,0,NULL
3690,8559,4060,40,LOW,2024-04-01 03:27:14.447,0,NULL
3691,4859,6358,14,CRITICAL,2024-05-04 17:43:14.457,0,NULL
3692,8955,1184,43,HIGH,2024-10-15 00:20:14.463,1,NULL
3693,6999,7976,98,LOW,2024-03-07 08:36:14.477,1,6993
3694,4663,4805,64,HIGH,2025-12-02 14:20:14.483,0,NULL
3695,2337,5875,45,CRITICAL,2024-04-08 07:24:14.493,1,NULL
3696,7955,2539,23,CRITICAL,2024-09-16 17:22:14.500,0,NULL
3697,3303,5924,71,HIGH,2025-10-11 14:47:14.510,0,NULL
3698,8032,5149,25,MEDIUM,2026-02-01 04:56:14.520,0,NULL
3699,7334,6944,42,HIGH,2026-01-12 12:05:14.530,0,NULL
3700,265,1357,49,CRITICAL,2025-10-28 02:20:14.537,0,NULL
3701,2922,7295,8,MEDIUM,2025-06-22 15:16:14.547,1,NULL
3702,5980,294,15,HIGH,2025-06-22 22:31:14.553,1,NULL
3703,7110,1497,26,MEDIUM,2025-05-10 02:29:14.560,0,NULL
3704,9822,4173,7,HIGH,2025-03-28 02:18:14.570,1,NULL
3705,3334,3097,2,LOW,2024-10-13 17:12:14.580,0,NULL
3706,5161,6814,93,MEDIUM,2024-08-17 06:56:14.587,0,NULL
3707,6821,2072,13,MEDIUM,2024-09-10 04:10:14.593,0,NULL
3708,2416,1527,28,MEDIUM,2024-02-19 19:51:14.603,1,NULL
3709,2504,6760,73,CRITICAL,2024-06-25 20:01:14.610,1,NULL
3710,7699,5660,88,CRITICAL,2026-01-03 07:18:14.623,0,5910
3711,602,8831,72,HIGH,2025-08-05 08:03:14.633,0,NULL
3712,4064,8629,28,CRITICAL,2025-05-08 08:52:14.647,1,7788
3713,7969,3664,4,MEDIUM,2026-02-07 22:04:14.657,1,NULL
3714,5844,1470,66,CRITICAL,2025-07-03 09:50:14.683,1,44
3715,9176,4258,5,LOW,2025-10-26 03:47:14.703,0,NULL
3716,9222,1760,77,MEDIUM,2024-05-17 09:42:14.727,1,NULL
3717,2275,7538,41,MEDIUM,2024-05-15 03:41:14.737,0,NULL
3718,3155,8641,91,HIGH,2024-03-04 23:56:14.753,0,NULL
3719,8017,2802,88,CRITICAL,2025-12-25 08:30:14.813,0,NULL
3720,168,2655,38,LOW,2025-09-23 20:42:14.860,0,NULL
3721,3153,7581,22,LOW,2024-06-10 11:16:14.883,0,NULL
3722,4205,6066,16,MEDIUM,2025-09-14 06:58:14.927,0,845
3723,8609,1470,95,MEDIUM,2024-03-14 13:15:14.967,1,2541
3724,2656,7543,3,LOW,2024-03-05 01:28:14.987,0,NULL
3725,9149,1902,62,MEDIUM,2024-06-20 16:00:15.010,1,NULL
3726,3870,211,0,CRITICAL,2024-09-11 04:48:15.057,0,NULL
3727,6781,5715,30,CRITICAL,2025-03-30 17:14:15.090,0,1154
3728,1029,2795,92,LOW,2024-07-24 14:21:15.117,0,NULL
3729,4798,3772,24,HIGH,2025-12-02 12:24:15.140,1,NULL
3730,6064,8769,82,HIGH,2025-12-01 11:44:15.160,0,NULL
3731,3414,4870,63,LOW,2024-06-11 04:52:15.173,1,NULL
3732,8664,329,52,LOW,2025-04-21 12:16:15.190,0,NULL
3733,9465,4548,20,LOW,2025-01-31 21:32:15.203,0,NULL
3734,799,774,13,HIGH,2025-09-12 17:24:15.220,0,NULL
3735,9296,4342,65,CRITICAL,2026-01-04 18:29:15.233,0,NULL
3736,2346,525,81,HIGH,2024-06-30 16:08:15.243,0,NULL
3737,4469,7277,85,LOW,2025-09-04 00:25:15.257,0,2554
3738,4610,8348,51,LOW,2025-12-05 17:26:15.267,0,NULL
3739,2146,689,42,CRITICAL,2025-04-01 23:00:15.277,1,NULL
3740,8101,172,99,MEDIUM,2024-03-17 15:07:15.283,0,NULL
3741,4349,7777,30,MEDIUM,2025-02-27 06:16:15.293,1,NULL
3742,979,3933,99,CRITICAL,2025-03-24 07:16:15.303,0,NULL
3743,9487,3282,84,CRITICAL,2024-06-24 19:46:15.313,0,3319
3744,5582,6442,34,MEDIUM,2025-07-24 05:37:15.320,0,NULL
3745,192,7229,88,HIGH,2025-05-13 05:24:15.330,0,NULL
3746,3132,1116,73,HIGH,2025-04-23 13:26:15.333,0,NULL
3747,9177,1324,75,CRITICAL,2025-10-13 20:06:15.340,1,NULL
3748,8024,2907,89,MEDIUM,2024-10-17 00:34:15.347,0,NULL
3749,3099,8426,88,HIGH,2025-09-30 15:55:15.353,0,NULL
3750,2967,3121,97,MEDIUM,2026-01-02 23:47:15.363,0,NULL
3751,7182,2122,7,CRITICAL,2024-02-24 13:19:15.370,0,NULL
3752,4562,826,85,MEDIUM,2024-09-25 03:08:15.377,1,NULL
3753,2958,2454,100,LOW,2025-02-11 13:12:15.383,0,NULL
3754,9762,4423,40,CRITICAL,2024-04-15 10:31:15.390,0,NULL
3755,2466,2253,51,MEDIUM,2024-03-11 01:18:15.397,0,NULL
3756,1287,3794,58,CRITICAL,2025-10-08 13:00:15.407,0,NULL
3757,4567,4773,68,HIGH,2024-05-07 23:23:15.410,1,NULL
3758,2187,431,51,CRITICAL,2025-02-06 09:33:15.420,1,NULL
3759,2758,5958,84,MEDIUM,2024-12-26 13:13:15.423,0,NULL
3760,8656,2244,30,HIGH,2024-05-06 10:50:15.430,0,NULL
3761,7278,396,10,LOW,2025-09-09 19:34:15.440,0,NULL
3762,9769,2506,65,LOW,2025-02-10 10:26:15.447,0,NULL
3763,9407,5070,97,CRITICAL,2024-09-25 17:44:15.450,0,NULL
3764,3568,441,67,CRITICAL,2025-01-20 02:22:15.457,0,NULL
3765,9929,3533,47,HIGH,2025-04-06 17:16:15.463,1,NULL
3766,272,67,31,LOW,2025-11-20 12:38:15.473,0,7890
3767,920,3830,82,LOW,2024-05-08 16:43:15.483,0,7937
3768,5193,8492,45,MEDIUM,2024-08-06 17:21:15.490,0,NULL
3769,6293,3326,60,HIGH,2024-02-14 12:50:15.497,0,NULL
3770,2161,2940,69,LOW,2025-07-23 12:35:15.503,0,NULL
3771,1705,525,71,CRITICAL,2024-10-18 03:25:15.510,0,NULL
3772,9852,4810,16,CRITICAL,2025-12-15 01:21:15.517,1,NULL
3773,152,4025,88,CRITICAL,2025-05-29 23:17:15.523,0,NULL
3774,9063,475,45,HIGH,2024-07-04 18:10:15.530,0,NULL
3775,350,1746,94,LOW,2025-11-10 01:29:15.537,0,NULL
3776,7768,2084,61,CRITICAL,2024-02-13 01:53:15.540,0,NULL
3777,2603,2492,79,MEDIUM,2024-07-10 08:22:15.550,1,5429
3778,7978,5917,75,CRITICAL,2024-05-24 12:49:15.560,0,NULL
3779,5466,980,17,LOW,2025-09-27 22:34:15.567,0,NULL
3780,6296,4860,15,LOW,2026-01-26 14:11:15.577,0,NULL
3781,2188,2396,33,LOW,2025-07-21 23:39:15.590,0,NULL
3782,4960,2238,82,MEDIUM,2024-11-22 22:46:15.600,0,NULL
3783,8504,6528,10,MEDIUM,2025-08-17 01:34:15.613,0,NULL
3784,5412,6873,29,MEDIUM,2025-03-09 12:18:15.623,1,1857
3785,4171,192,81,LOW,2025-04-22 20:59:15.633,1,NULL
3786,6244,430,35,LOW,2025-03-23 09:22:15.640,0,NULL
3787,5196,7925,94,CRITICAL,2024-10-27 20:17:15.650,0,NULL
3788,6396,3576,58,MEDIUM,2024-07-22 05:18:15.657,1,NULL
3789,7647,1045,70,MEDIUM,2025-01-25 11:11:15.670,1,1111
3790,2786,4135,25,LOW,2024-12-27 22:31:15.680,0,NULL
3791,4564,4707,94,MEDIUM,2025-01-02 10:32:15.687,0,NULL
3792,2934,1182,69,LOW,2025-06-17 15:03:15.693,1,NULL
3793,7165,932,80,HIGH,2024-07-23 09:53:15.700,0,NULL
3794,6265,5618,46,LOW,2024-11-18 08:51:15.710,0,NULL
3795,3197,3111,100,CRITICAL,2024-03-14 03:15:15.717,0,NULL
3796,2104,3976,39,HIGH,2025-06-13 06:51:15.723,0,NULL
3797,4295,8141,18,LOW,2024-04-18 07:05:15.737,0,6836
3798,4472,2649,9,LOW,2024-12-27 12:38:15.743,0,NULL
3799,2028,3216,55,MEDIUM,2025-11-13 04:50:15.750,1,NULL
3800,7315,7986,92,LOW,2025-07-22 02:33:15.760,0,NULL
3801,9394,8306,85,MEDIUM,2025-01-04 03:39:15.770,0,9923
3802,6550,1432,12,CRITICAL,2024-12-08 19:39:15.780,0,NULL
3803,7685,5149,53,HIGH,2024-09-21 01:11:15.787,0,NULL
3804,7932,3995,36,MEDIUM,2024-09-10 16:52:15.800,0,981
3805,8692,7493,24,CRITICAL,2024-09-17 02:32:15.810,0,NULL
3806,3668,1249,73,MEDIUM,2025-06-19 13:40:15.817,1,NULL
3807,8476,4357,72,HIGH,2025-02-23 17:55:15.830,0,3816
3808,5395,8526,90,CRITICAL,2024-07-15 11:15:15.837,0,NULL
3809,8761,5878,32,LOW,2024-08-08 02:33:15.843,1,NULL
3810,2050,6927,34,MEDIUM,2025-12-29 14:31:15.850,0,NULL
3811,8560,3708,8,MEDIUM,2025-04-08 22:52:15.860,0,NULL
3812,7072,8467,80,HIGH,2025-01-19 08:10:15.867,1,NULL
3813,2927,4379,20,MEDIUM,2025-05-07 04:00:15.880,1,549
3814,5659,6813,67,MEDIUM,2025-11-09 07:36:15.887,1,NULL
3815,1177,3257,90,HIGH,2024-03-17 19:27:15.897,1,NULL
3816,7021,6607,68,LOW,2024-11-13 17:01:15.903,0,NULL
3817,6740,3841,95,MEDIUM,2025-06-29 23:21:15.910,1,NULL
3818,3007,3552,4,LOW,2025-08-02 16:51:15.923,0,NULL
3819,2340,5002,35,LOW,2024-11-21 06:23:15.937,1,1619
3820,1073,7463,11,MEDIUM,2025-05-20 02:27:15.943,0,NULL
3821,4760,7622,47,LOW,2025-03-22 09:13:15.950,0,NULL
3822,2320,521,76,HIGH,2025-03-12 00:46:15.960,0,NULL
3823,7077,2072,33,LOW,2025-11-01 08:19:15.967,1,NULL
3824,1240,3484,34,MEDIUM,2025-06-22 16:17:15.977,0,NULL
3825,963,2751,31,CRITICAL,2024-02-19 12:48:15.990,0,9647
3826,5902,2166,19,CRITICAL,2025-05-28 17:46:15.997,0,NULL
3827,3367,5303,22,MEDIUM,2025-03-07 17:40:16.010,1,NULL
3828,8453,3997,15,CRITICAL,2025-04-26 06:59:16.020,0,9649
3829,8970,8751,85,MEDIUM,2026-01-24 13:38:16.030,1,NULL
3830,5269,2021,86,HIGH,2025-01-29 01:28:16.040,0,NULL
3831,8351,6033,12,LOW,2025-12-16 02:59:16.050,1,NULL
3832,9273,8085,97,MEDIUM,2024-10-24 21:58:16.057,1,NULL
3833,7301,3311,84,CRITICAL,2025-09-25 11:18:16.067,1,NULL
3834,3374,513,48,MEDIUM,2024-11-16 08:42:16.073,0,NULL
3835,534,2630,37,MEDIUM,2025-03-28 10:16:16.080,0,NULL
3836,5084,4072,2,MEDIUM,2024-05-06 14:35:16.090,1,NULL
3837,1783,7801,27,HIGH,2024-10-17 22:13:16.097,1,NULL
3838,4506,6948,60,LOW,2024-03-17 06:05:16.107,1,NULL
3839,349,4335,44,HIGH,2024-11-01 20:17:16.113,0,NULL
3840,6220,5629,87,MEDIUM,2024-03-09 13:49:16.120,1,NULL
3841,5279,4435,95,HIGH,2024-05-02 20:19:16.130,1,NULL
3842,5911,1483,7,LOW,2025-08-12 20:11:16.137,1,NULL
3843,1727,5447,79,MEDIUM,2025-11-15 05:48:16.147,0,NULL
3844,6888,7690,9,LOW,2024-11-27 22:00:16.153,0,NULL
3845,833,5776,23,HIGH,2025-09-07 16:29:16.160,0,NULL
3846,5170,4007,99,HIGH,2024-03-29 09:38:16.170,0,NULL
3847,6907,331,5,CRITICAL,2025-05-11 10:42:16.177,0,NULL
3848,7337,5223,98,HIGH,2024-08-23 18:35:16.187,1,NULL
3849,4144,4559,68,MEDIUM,2025-04-05 12:29:16.193,1,NULL
3850,6384,6133,44,CRITICAL,2024-06-28 08:26:16.203,1,NULL
3851,3760,1480,53,HIGH,2024-03-25 11:07:16.210,0,NULL
3852,3119,1620,23,CRITICAL,2025-07-20 05:31:16.220,1,NULL
3853,9179,8911,26,HIGH,2025-02-01 23:21:16.227,1,NULL
3854,5491,8280,72,CRITICAL,2025-08-28 04:10:16.237,0,NULL
3855,3457,7561,18,LOW,2026-01-03 07:39:16.243,0,NULL
3856,4756,317,75,CRITICAL,2025-02-02 14:21:16.253,0,NULL
3857,8034,8765,72,LOW,2025-04-17 18:23:16.263,1,NULL
3858,9102,3797,70,CRITICAL,2024-06-16 14:49:16.270,0,NULL
3859,3596,507,24,CRITICAL,2025-08-03 05:03:16.280,0,NULL
3860,2595,108,94,MEDIUM,2024-12-29 19:24:16.290,0,NULL
3861,924,7100,39,MEDIUM,2025-10-23 00:55:16.297,1,NULL
3862,8109,7042,19,CRITICAL,2024-06-17 10:38:16.307,1,NULL
3863,2200,131,23,MEDIUM,2025-04-21 11:25:16.320,0,8604
3864,9374,6228,49,HIGH,2025-08-15 07:33:16.330,1,NULL
3865,7161,545,66,LOW,2024-09-17 05:57:16.343,0,7824
3866,104,2910,21,MEDIUM,2025-03-27 07:11:16.357,0,6750
3867,1328,3389,21,HIGH,2024-06-24 00:19:16.367,0,NULL
3868,793,2176,8,LOW,2024-11-26 01:13:16.373,1,NULL
3869,4569,1348,66,HIGH,2025-11-27 19:25:16.383,1,NULL
3870,9883,2016,49,MEDIUM,2025-01-17 02:27:16.390,0,NULL
3871,3378,4866,64,LOW,2025-07-08 04:55:16.400,1,NULL
3872,7691,4293,19,CRITICAL,2025-08-27 11:09:16.410,0,NULL
3873,1357,28,5,MEDIUM,2025-11-13 03:49:16.417,0,NULL
3874,6131,5505,2,LOW,2024-02-15 12:16:16.423,1,NULL
3875,3088,2265,4,MEDIUM,2025-12-04 11:07:16.433,0,NULL
3876,2124,3438,14,HIGH,2025-04-14 05:24:16.443,0,97
3877,5701,8341,12,CRITICAL,2025-09-24 06:45:16.453,1,2883
3878,1329,8528,3,HIGH,2025-03-03 03:37:16.460,0,NULL
3879,8345,1219,31,CRITICAL,2025-01-30 08:11:16.467,0,NULL
3880,5913,8288,52,CRITICAL,2025-11-01 02:52:16.473,0,NULL
3881,4780,5759,50,HIGH,2025-08-21 22:09:16.480,0,NULL
3882,3136,4486,26,LOW,2025-11-26 15:12:16.487,0,NULL
3883,4941,1011,58,MEDIUM,2025-08-29 22:39:16.497,0,7458
3884,9309,5823,72,LOW,2024-11-29 23:15:16.503,1,NULL
3885,3811,2991,82,LOW,2025-11-10 20:14:16.510,0,NULL
3886,938,7766,23,LOW,2024-08-27 02:13:16.517,0,NULL
3887,2364,6595,34,MEDIUM,2024-11-26 05:15:16.523,0,NULL
3888,765,7469,48,MEDIUM,2024-08-11 13:37:16.530,0,NULL
3889,7154,2523,19,CRITICAL,2025-03-20 01:30:16.537,0,NULL
3890,2507,7437,8,LOW,2024-12-26 16:52:16.543,0,NULL
3891,8350,7363,12,MEDIUM,2025-04-23 04:44:16.550,1,NULL
3892,5799,1727,90,LOW,2025-05-04 18:20:16.557,0,NULL
3893,6402,7075,47,MEDIUM,2025-03-05 01:02:16.570,0,5723
3894,7710,1036,13,MEDIUM,2024-10-28 18:47:16.577,0,NULL
3895,136,864,33,MEDIUM,2025-08-12 14:32:16.583,0,NULL
3896,258,7725,34,HIGH,2024-12-22 04:17:16.593,0,9297
3897,827,4482,14,CRITICAL,2024-10-01 16:35:16.600,0,NULL
3898,1410,1557,14,MEDIUM,2024-03-24 04:38:16.607,1,NULL
3899,1164,5344,52,LOW,2024-03-05 05:34:16.617,0,NULL
3900,2672,8040,20,MEDIUM,2025-09-25 21:45:16.623,0,NULL
3901,3854,2686,96,MEDIUM,2025-06-02 07:15:16.630,0,NULL
3902,9478,6741,14,LOW,2025-12-26 03:03:16.643,0,3145
3903,2397,6042,42,MEDIUM,2025-12-06 21:18:16.653,0,1098
3904,3308,109,43,CRITICAL,2025-05-04 02:58:16.660,0,NULL
3905,5903,4578,35,LOW,2025-05-07 19:02:16.670,0,NULL
3906,7331,3674,60,LOW,2025-07-11 01:06:16.680,0,3132
3907,9413,2693,19,HIGH,2024-07-22 19:25:16.690,0,4452
3908,6135,5782,70,MEDIUM,2024-10-11 11:21:16.697,1,NULL
3909,7332,4906,50,HIGH,2024-11-19 09:29:16.707,1,1112
3910,1391,6724,54,CRITICAL,2025-03-02 18:13:16.717,1,4473
3911,4228,355,66,MEDIUM,2024-08-03 18:31:16.727,1,9790
3912,1548,4460,10,HIGH,2024-11-20 11:35:16.737,1,8451
3913,5963,8382,36,HIGH,2025-09-21 08:13:16.747,0,NULL
3914,1296,2225,48,LOW,2025-08-19 07:41:16.753,0,NULL
3915,9829,1087,84,LOW,2025-05-20 09:26:16.760,1,NULL
3916,5153,3329,4,CRITICAL,2025-12-22 23:40:16.770,0,4433
3917,2061,5582,19,LOW,2024-10-19 15:31:16.780,0,NULL
3918,8413,7152,92,HIGH,2025-04-13 20:03:16.790,0,NULL
3919,466,2081,44,LOW,2025-04-23 22:37:16.800,0,NULL
3920,4180,1951,88,CRITICAL,2024-03-30 20:24:16.810,1,1868
3921,8428,8513,74,LOW,2026-02-03 07:39:16.820,0,NULL
3922,284,5660,37,HIGH,2024-03-28 01:36:16.830,1,NULL
3923,7126,2910,53,HIGH,2024-06-14 18:18:16.840,1,1836
3924,5850,2375,36,HIGH,2025-12-24 22:54:16.853,0,6371
3925,4617,2031,53,LOW,2025-09-19 02:56:16.863,0,NULL
3926,8513,2686,0,MEDIUM,2024-04-13 12:45:16.873,0,NULL
3927,8783,1003,54,MEDIUM,2025-08-18 01:43:16.883,1,8556
3928,5890,2459,16,CRITICAL,2025-04-20 09:47:16.897,0,3133
3929,3555,3204,36,MEDIUM,2026-01-05 16:51:16.907,0,NULL
3930,9875,1154,7,LOW,2025-08-12 23:07:16.913,0,NULL
3931,8816,7234,21,MEDIUM,2025-06-23 17:06:16.923,0,NULL
3932,755,1475,27,CRITICAL,2026-01-26 01:34:16.933,0,NULL
3933,6050,5220,5,LOW,2024-10-26 06:22:16.947,0,9741
3934,4731,6962,75,MEDIUM,2024-12-05 05:38:16.953,1,NULL
3935,3424,5468,89,HIGH,2025-07-11 21:02:16.967,0,4713
3936,2608,8864,29,CRITICAL,2024-03-26 13:51:16.977,1,8487
3937,5178,3979,28,LOW,2025-04-26 08:18:16.990,0,3133
3938,1220,3352,1,LOW,2025-04-16 00:45:17.007,0,3820
3939,3588,1858,49,HIGH,2025-05-18 21:12:17.013,0,NULL
3940,1761,8086,39,CRITICAL,2025-04-21 07:20:17.023,1,NULL
3941,8648,4530,66,HIGH,2024-11-07 04:36:17.030,0,NULL
3942,4716,1924,63,MEDIUM,2024-05-13 06:55:17.040,1,NULL
3943,9606,1617,54,CRITICAL,2024-03-07 03:20:17.047,1,NULL
3944,4492,5728,25,HIGH,2025-12-19 07:30:17.057,0,NULL
3945,4206,5067,32,HIGH,2024-06-13 17:47:17.063,0,NULL
3946,5151,1644,31,CRITICAL,2025-06-06 12:15:17.073,0,NULL
3947,8813,5566,39,LOW,2024-05-29 14:53:17.080,0,NULL
3948,1105,8559,43,MEDIUM,2025-06-26 01:43:17.090,0,NULL
3949,2967,3817,11,MEDIUM,2024-02-29 03:09:17.100,0,1196
3950,1110,8995,44,CRITICAL,2025-07-18 13:39:17.113,0,6141
3951,3497,8857,65,LOW,2024-09-15 09:25:17.127,0,3877
3952,2575,635,97,LOW,2025-11-26 14:27:17.133,0,NULL
3953,1589,961,27,HIGH,2025-02-06 22:24:17.147,0,NULL
3954,8224,6690,26,LOW,2024-05-17 00:04:17.157,0,NULL
3955,2306,1138,55,CRITICAL,2024-03-19 20:08:17.167,0,NULL
3956,1309,2215,65,CRITICAL,2025-04-21 09:28:17.173,0,NULL
3957,8724,4361,23,MEDIUM,2024-04-10 16:53:17.190,1,NULL
3958,5004,3451,97,LOW,2025-05-08 23:13:17.203,0,NULL
3959,3426,4057,51,MEDIUM,2025-10-25 12:25:17.210,1,NULL
3960,5864,8326,67,CRITICAL,2026-01-19 20:36:17.220,1,NULL
3961,4738,5350,18,HIGH,2025-05-22 15:28:17.233,0,9220
3962,3175,4054,26,LOW,2025-01-15 21:27:17.243,0,NULL
3963,643,3502,1,LOW,2024-12-08 07:33:17.263,0,4303
3964,8984,1140,16,MEDIUM,2024-08-28 18:04:17.273,1,NULL
3965,8354,5491,12,CRITICAL,2025-01-11 06:27:17.290,0,867
3966,8202,7217,4,MEDIUM,2024-05-15 10:30:17.303,0,NULL
3967,1238,4766,1,CRITICAL,2024-07-07 10:02:17.313,0,NULL
3968,7,6046,47,LOW,2025-03-10 17:40:17.323,0,NULL
3969,1138,892,24,MEDIUM,2024-05-09 13:45:17.333,0,NULL
3970,9241,8813,40,LOW,2024-08-30 02:54:17.340,0,NULL
3971,4258,7460,10,LOW,2025-09-22 13:12:17.350,1,NULL
3972,3880,6710,1,LOW,2024-11-08 19:18:17.367,0,6524
3973,915,2970,97,LOW,2025-05-21 09:30:17.377,0,NULL
3974,1129,8997,75,HIGH,2024-02-27 05:34:17.387,1,NULL
3975,5452,1728,47,MEDIUM,2025-09-21 14:44:17.397,0,NULL
3976,8066,6030,45,MEDIUM,2024-04-19 16:13:17.407,0,NULL
3977,8362,3374,40,MEDIUM,2025-05-07 11:21:17.420,0,9903
3978,4648,4568,3,MEDIUM,2025-06-01 23:35:17.430,0,NULL
3979,1857,8376,2,CRITICAL,2025-06-11 14:39:17.437,1,NULL
3980,3742,5045,6,CRITICAL,2025-08-15 01:07:17.447,0,NULL
3981,5313,3791,33,MEDIUM,2024-03-01 21:18:17.453,0,NULL
3982,8414,6181,46,CRITICAL,2024-09-06 10:10:17.463,1,NULL
3983,6712,7699,3,LOW,2026-01-20 22:24:17.470,0,NULL
3984,6382,883,93,HIGH,2025-11-05 22:14:17.483,0,NULL
3985,2649,5087,80,CRITICAL,2024-12-16 22:20:17.493,0,NULL
3986,3814,7814,45,LOW,2025-01-05 16:48:17.500,0,NULL
3987,8620,7891,42,HIGH,2024-12-25 10:27:17.510,0,NULL
3988,3853,3215,34,LOW,2025-04-02 19:35:17.527,1,7248
3989,7868,7450,83,LOW,2025-12-19 22:42:17.537,0,NULL
3990,867,4800,78,MEDIUM,2026-02-06 00:21:17.547,1,NULL
3991,3231,2583,35,HIGH,2024-03-27 07:14:17.553,0,NULL
3992,3678,8614,45,CRITICAL,2026-02-07 06:26:17.560,0,NULL
3993,3477,411,85,CRITICAL,2024-02-22 11:34:17.570,1,NULL
3994,1676,605,70,MEDIUM,2025-03-23 11:37:17.580,0,4104
3995,7149,5308,44,LOW,2025-09-14 21:22:17.593,0,6997
3996,7174,8414,16,MEDIUM,2024-08-05 23:51:17.603,1,NULL
3997,3605,5714,4,LOW,2024-06-10 08:06:17.610,0,NULL
3998,8969,2219,24,HIGH,2025-07-16 21:50:17.620,0,NULL
3999,2535,4674,79,HIGH,2024-06-13 20:00:17.627,1,NULL
4000,8676,2045,59,MEDIUM,2025-11-06 21:42:17.640,1,5120
4001,1310,7474,10,MEDIUM,2024-10-22 08:57:17.650,0,NULL
4002,566,8031,88,CRITICAL,2024-11-25 17:19:17.657,0,NULL
4003,2218,3925,62,LOW,2024-08-28 09:59:17.667,0,NULL
4004,632,2757,12,LOW,2025-12-03 19:53:17.673,0,NULL
4005,5470,8080,21,HIGH,2025-04-02 05:34:17.683,0,NULL
4006,601,5315,5,MEDIUM,2025-12-18 21:08:17.690,1,NULL
4007,5025,2848,60,MEDIUM,2024-05-07 02:03:17.700,0,NULL
4008,2467,7920,5,MEDIUM,2025-08-29 21:12:17.707,0,NULL
4009,4302,994,9,LOW,2024-08-22 16:49:17.710,1,NULL
4010,8193,2280,83,HIGH,2024-05-05 02:19:17.720,0,NULL
4011,7750,7054,35,CRITICAL,2024-10-19 23:57:17.723,1,NULL
4012,1744,2388,8,CRITICAL,2024-03-31 21:12:17.730,0,NULL
4013,4682,1273,33,CRITICAL,2025-05-15 18:34:17.740,0,6168
4014,2515,4817,94,LOW,2025-11-12 20:15:17.750,0,NULL
4015,7262,6093,11,HIGH,2025-01-02 22:37:17.757,1,NULL
4016,8777,1375,64,CRITICAL,2025-07-23 22:48:17.763,0,NULL
4017,9503,7688,17,HIGH,2024-06-15 08:07:17.770,0,NULL
4018,4280,7907,43,LOW,2024-02-16 15:27:17.780,1,NULL
4019,615,6568,79,HIGH,2025-01-14 18:05:17.790,0,NULL
4020,615,3316,69,CRITICAL,2024-08-22 01:08:17.797,0,NULL
4021,1175,3309,90,CRITICAL,2024-06-13 18:44:17.807,1,1580
4022,4391,4465,81,MEDIUM,2024-11-20 23:38:17.813,0,NULL
4023,2130,5424,33,CRITICAL,2025-09-27 01:05:17.820,0,NULL
4024,3015,8107,6,LOW,2025-12-22 16:55:17.827,0,NULL
4025,1019,4177,87,LOW,2024-05-18 15:27:17.833,0,NULL
4026,6198,5947,84,CRITICAL,2024-04-11 15:01:17.840,1,NULL
4027,1260,3745,24,HIGH,2024-12-01 01:36:17.847,0,NULL
