whitelist_id,user_id,merchant_id,reason
4639,NULL,786,Trusted merchant: 786
4640,NULL,1953,Trusted merchant: 1953
4641,6638,NULL,Trusted user: 6638
4642,7520,NULL,Trusted user: 7520
4643,6287,NULL,Trusted user: 6287
4644,NULL,1062,Trusted merchant: 1062
4645,6983,NULL,Trusted user: 6983
4646,NULL,2520,Trusted merchant: 2520
4647,NULL,1320,Trusted merchant: 1320
4648,8987,NULL,Trusted user: 8987
4649,503,NULL,Trusted user: 503
4650,NULL,1495,Trusted merchant: 1495
4651,4045,NULL,Trusted user: 4045
4652,4675,NULL,Trusted user: 4675
4653,7403,NULL,Trusted user: 7403
4654,7140,NULL,Trusted user: 7140
4655,NULL,3541,Trusted merchant: 3541
4656,2560,NULL,Trusted user: 2560
4657,NULL,1364,Trusted merchant: 1364
4658,NULL,4126,Trusted merchant: 4126
4659,4963,NULL,Trusted user: 4963
4660,NULL,2103,Trusted merchant: 2103
4661,4090,NULL,Trusted user: 4090
4662,NULL,2131,Trusted merchant: 2131
4663,3872,NULL,Trusted user: 3872
4664,4257,NULL,Trusted user: 4257
4665,NULL,1714,Trusted merchant: 1714
4666,9091,NULL,Trusted user: 9091
4667,3169,NULL,Trusted user: 3169
4668,NULL,446,Trusted merchant: 446
4669,1406,893,Trusted user 1406 and merchant 893
4670,7321,NULL,Trusted user: 7321
4671,6050,NULL,Trusted user: 6050
4672,NULL,869,Trusted merchant: 869
4673,4141,NULL,Trusted user: 4141
4674,1421,NULL,Trusted user: 1421
4675,NULL,2837,Trusted merchant: 2837
4676,NULL,3756,Trusted merchant: 3756
4677,7426,NULL,Trusted user: 7426
4678,3581,NULL,Trusted user: 3581
4679,1151,360,Trusted user 1151 and merchant 360
4680,5000,NULL,Trusted user: 5000
4681,6645,NULL,Trusted user: 6645
4682,1388,NULL,Trusted user: 1388
4683,7096,NULL,Trusted user: 7096
4684,408,2974,Trusted user 408 and merchant 2974
4685,4895,3204,Trusted user 4895 and merchant 3204
4686,3483,NULL,Trusted user: 3483
4687,11,NULL,Trusted user: 11
4688,6813,NULL,Trusted user: 6813
4689,7630,1858,Trusted user 7630 and merchant 1858
4690,2979,1886,Trusted user 2979 and merchant 1886
4691,357,573,Trusted user 357 and merchant 573
4692,NULL,4142,Trusted merchant: 4142
4693,NULL,3656,Trusted merchant: 3656
4694,NULL,43,Trusted merchant: 43
4695,5982,3055,Trusted user 5982 and merchant 3055
4696,8819,NULL,Trusted user: 8819
4697,7621,NULL,Trusted user: 7621
4698,4953,3400,Trusted user 4953 and merchant 3400
4699,NULL,2501,Trusted merchant: 2501
4700,6414,NULL,Trusted user: 6414
4701,NULL,2815,Trusted merchant: 2815
4702,NULL,60,Trusted merchant: 60
4703,NULL,3599,Trusted merchant: 3599
4704,7391,NULL,Trusted user: 7391
4705,4125,3888,Trusted user 4125 and merchant 3888
4706,7414,NULL,Trusted user: 7414
4707,7536,4617,Trusted user 7536 and merchant 4617
4708,2637,NULL,Trusted user: 2637
4709,NULL,2495,Trusted merchant: 2495
4710,NULL,1789,Trusted merchant: 1789
4711,6132,NULL,Trusted user: 6132
4712,699,NULL,Trusted user: 699
4713,371,NULL,Trusted user: 371
4714,1539,1397,Trusted user 1539 and merchant 1397
4715,NULL,1377,Trusted merchant: 1377
4716,7645,NULL,Trusted user: 7645
4717,7609,NULL,Trusted user: 7609
4718,8486,NULL,Trusted user: 8486
4719,NULL,35,Trusted merchant: 35
4720,7929,NULL,Trusted user: 7929
4721,6374,NULL,Trusted user: 6374
4722,270,NULL,Trusted user: 270
4723,9035,3721,Trusted user 9035 and merchant 3721
4724,7340,3945,Trusted user 7340 and merchant 3945
4725,NULL,3407,Trusted merchant: 3407
4726,NULL,1952,Trusted merchant: 1952
4727,NULL,1843,Trusted merchant: 1843
4728,1100,NULL,Trusted user: 1100
4729,NULL,4890,Trusted merchant: 4890
4730,1816,NULL,Trusted user: 1816
4731,NULL,2915,Trusted merchant: 2915
4732,NULL,1196,Trusted merchant: 1196
4733,NULL,4716,Trusted merchant: 4716
4734,1502,NULL,Trusted user: 1502
4735,9717,1796,Trusted user 9717 and merchant 1796
4736,6577,NULL,Trusted user: 6577
4737,NULL,4425,Trusted merchant: 4425
4738,5203,NULL,Trusted user: 5203
4739,2501,NULL,Trusted user: 2501
4740,3459,NULL,Trusted user: 3459
4741,984,NULL,Trusted user: 984
4742,4723,NULL,Trusted user: 4723
4743,1774,NULL,Trusted user: 1774
4744,9763,NULL,Trusted user: 9763
4745,4241,NULL,Trusted user: 4241
4746,NULL,4359,Trusted merchant: 4359
4747,NULL,2887,Trusted merchant: 2887
4748,NULL,1997,Trusted merchant: 1997
4749,5266,NULL,Trusted user: 5266
4750,5930,2481,Trusted user 5930 and merchant 2481
4751,335,NULL,Trusted user: 335
4752,NULL,702,Trusted merchant: 702
4753,6054,NULL,Trusted user: 6054
4754,9447,NULL,Trusted user: 9447
4755,NULL,155,Trusted merchant: 155
4756,7216,NULL,Trusted user: 7216
4757,1125,NULL,Trusted user: 1125
4758,2102,NULL,Trusted user: 2102
4759,6095,2393,Trusted user 6095 and merchant 2393
4760,NULL,3252,Trusted merchant: 3252
4761,3055,1170,Trusted user 3055 and merchant 1170
4762,6252,709,Trusted user 6252 and merchant 709
4763,7654,NULL,Trusted user: 7654
4764,7569,1554,Trusted user 7569 and merchant 1554
4765,15,NULL,Trusted user: 15
4766,9397,NULL,Trusted user: 9397
4767,6829,NULL,Trusted user: 6829
4768,7258,NULL,Trusted user: 7258
4769,8528,NULL,Trusted user: 8528
4770,5299,NULL,Trusted user: 5299
4771,6816,NULL,Trusted user: 6816
4772,NULL,3193,Trusted merchant: 3193
4773,NULL,2844,Trusted merchant: 2844
4774,3487,NULL,Trusted user: 3487
4775,7830,NULL,Trusted user: 7830
4776,NULL,1149,Trusted merchant: 1149
4777,690,NULL,Trusted user: 690
4778,NULL,3035,Trusted merchant: 3035
4779,NULL,3773,Trusted merchant: 3773
4780,9303,73,Trusted user 9303 and merchant 73
4781,7822,2125,Trusted user 7822 and merchant 2125
4782,2224,NULL,Trusted user: 2224
4783,69,NULL,Trusted user: 69
4784,6369,3431,Trusted user 6369 and merchant 3431
4785,7025,4003,Trusted user 7025 and merchant 4003
4786,8505,NULL,Trusted user: 8505
4787,4868,NULL,Trusted user: 4868
4788,NULL,1250,Trusted merchant: 1250
4789,4102,NULL,Trusted user: 4102
4790,8898,NULL,Trusted user: 8898
4791,NULL,2071,Trusted merchant: 2071
4792,3846,2290,Trusted user 3846 and merchant 2290
4793,NULL,2501,Trusted merchant: 2501
4794,NULL,1856,Trusted merchant: 1856
4795,NULL,4366,Trusted merchant: 4366
4796,NULL,4565,Trusted merchant: 4565
4797,1847,3874,Trusted user 1847 and merchant 3874
4798,1761,NULL,Trusted user: 1761
4799,3655,NULL,Trusted user: 3655
4800,765,NULL,Trusted user: 765
4801,1978,NULL,Trusted user: 1978
4802,3779,NULL,Trusted user: 3779
4803,8399,NULL,Trusted user: 8399
4804,988,NULL,Trusted user: 988
4805,7145,NULL,Trusted user: 7145
4806,5015,NULL,Trusted user: 5015
4807,NULL,3220,Trusted merchant: 3220
4808,3221,NULL,Trusted user: 3221
4809,4500,2203,Trusted user 4500 and merchant 2203
4810,NULL,3410,Trusted merchant: 3410
4811,1644,NULL,Trusted user: 1644
4812,3124,NULL,Trusted user: 3124
4813,NULL,2693,Trusted merchant: 2693
4814,NULL,4778,Trusted merchant: 4778
4815,3719,639,Trusted user 3719 and merchant 639
4816,2039,NULL,Trusted user: 2039
4817,NULL,800,Trusted merchant: 800
4818,NULL,2686,Trusted merchant: 2686
4819,NULL,4451,Trusted merchant: 4451
4820,3802,NULL,Trusted user: 3802
4821,1298,NULL,Trusted user: 1298
4822,3031,2063,Trusted user 3031 and merchant 2063
4823,NULL,959,Trusted merchant: 959
4824,4538,NULL,Trusted user: 4538
4825,3801,964,Trusted user 3801 and merchant 964
4826,5876,NULL,Trusted user: 5876
4827,1465,NULL,Trusted user: 1465
4828,5164,NULL,Trusted user: 5164
4829,1061,599,Trusted user 1061 and merchant 599
4830,3023,NULL,Trusted user: 3023
4831,5638,NULL,Trusted user: 5638
4832,NULL,1064,Trusted merchant: 1064
4833,NULL,4739,Trusted merchant: 4739
4834,NULL,3737,Trusted merchant: 3737
4835,9097,NULL,Trusted user: 9097
4836,9854,668,Trusted user 9854 and merchant 668
4837,5887,NULL,Trusted user: 5887
4838,NULL,1891,Trusted merchant: 1891
4839,NULL,3965,Trusted merchant: 3965
4840,2298,NULL,Trusted user: 2298
4841,NULL,3624,Trusted merchant: 3624
4842,3898,NULL,Trusted user: 3898
4843,4275,763,Trusted user 4275 and merchant 763
4844,6855,NULL,Trusted user: 6855
4845,8588,4541,Trusted user 8588 and merchant 4541
4846,4043,NULL,Trusted user: 4043
4847,2320,NULL,Trusted user: 2320
4848,7825,NULL,Trusted user: 7825
4849,7533,NULL,Trusted user: 7533
4850,9816,1465,Trusted user 9816 and merchant 1465
4851,5097,NULL,Trusted user: 5097
4852,6868,NULL,Trusted user: 6868
4853,5089,NULL,Trusted user: 5089
4854,3645,NULL,Trusted user: 3645
4855,NULL,1726,Trusted merchant: 1726
4856,NULL,2631,Trusted merchant: 2631
4857,8251,NULL,Trusted user: 8251
4858,NULL,2264,Trusted merchant: 2264
4859,4833,491,Trusted user 4833 and merchant 491
4860,7650,955,Trusted user 7650 and merchant 955
4861,NULL,3226,Trusted merchant: 3226
4862,NULL,4961,Trusted merchant: 4961
4863,NULL,4710,Trusted merchant: 4710
4864,6041,1798,Trusted user 6041 and merchant 1798
4865,6990,NULL,Trusted user: 6990
4866,4115,NULL,Trusted user: 4115
4867,3240,1722,Trusted user 3240 and merchant 1722
4868,NULL,1918,Trusted merchant: 1918
4869,NULL,214,Trusted merchant: 214
4870,NULL,2662,Trusted merchant: 2662
4871,NULL,4787,Trusted merchant: 4787
4872,427,937,Trusted user 427 and merchant 937
4873,9593,NULL,Trusted user: 9593
4874,NULL,4307,Trusted merchant: 4307
4875,NULL,966,Trusted merchant: 966
4876,9439,2027,Trusted user 9439 and merchant 2027
4877,2495,NULL,Trusted user: 2495
4878,NULL,979,Trusted merchant: 979
4879,5363,NULL,Trusted user: 5363
4880,NULL,3710,Trusted merchant: 3710
4881,941,NULL,Trusted user: 941
4882,7118,NULL,Trusted user: 7118
4883,7688,NULL,Trusted user: 7688
4884,2274,NULL,Trusted user: 2274
4885,9757,3276,Trusted user 9757 and merchant 3276
4886,3169,2691,Trusted user 3169 and merchant 2691
4887,3990,NULL,Trusted user: 3990
4888,5615,388,Trusted user 5615 and merchant 388
4889,NULL,3149,Trusted merchant: 3149
4890,3812,NULL,Trusted user: 3812
4891,5151,NULL,Trusted user: 5151
4892,2505,3081,Trusted user 2505 and merchant 3081
4893,8576,NULL,Trusted user: 8576
4894,4191,NULL,Trusted user: 4191
4895,NULL,1457,Trusted merchant: 1457
4896,6832,NULL,Trusted user: 6832
4897,7514,NULL,Trusted user: 7514
4898,NULL,1405,Trusted merchant: 1405
4899,NULL,793,Trusted merchant: 793
4900,9981,NULL,Trusted user: 9981
4901,5383,NULL,Trusted user: 5383
4902,NULL,865,Trusted merchant: 865
4903,7703,NULL,Trusted user: 7703
4904,5771,NULL,Trusted user: 5771
4905,7163,NULL,Trusted user: 7163
4906,NULL,1076,Trusted merchant: 1076
4907,6094,NULL,Trusted user: 6094
4908,NULL,1788,Trusted merchant: 1788
4909,3799,NULL,Trusted user: 3799
4910,5736,1264,Trusted user 5736 and merchant 1264
4911,NULL,4208,Trusted merchant: 4208
4912,3487,NULL,Trusted user: 3487
4913,1170,NULL,Trusted user: 1170
4914,7728,3550,Trusted user 7728 and merchant 3550
4915,5350,4289,Trusted user 5350 and merchant 4289
4916,8153,4542,Trusted user 8153 and merchant 4542
4917,7441,NULL,Trusted user: 7441
4918,1931,4878,Trusted user 1931 and merchant 4878
4919,7173,NULL,Trusted user: 7173
4920,9677,2711,Trusted user 9677 and merchant 2711
4921,NULL,3856,Trusted merchant: 3856
4922,7769,NULL,Trusted user: 7769
4923,4968,NULL,Trusted user: 4968
4924,165,NULL,Trusted user: 165
4925,9059,1418,Trusted user 9059 and merchant 1418
4926,3414,NULL,Trusted user: 3414
4927,525,NULL,Trusted user: 525
4928,NULL,4281,Trusted merchant: 4281
4929,954,658,Trusted user 954 and merchant 658
4930,8237,4428,Trusted user 8237 and merchant 4428
4931,NULL,606,Trusted merchant: 606
4932,5655,NULL,Trusted user: 5655
4933,3585,NULL,Trusted user: 3585
4934,2,NULL,Trusted user: 2
4935,4368,NULL,Trusted user: 4368
4936,3835,4442,Trusted user 3835 and merchant 4442
4937,6451,NULL,Trusted user: 6451
4938,NULL,4651,Trusted merchant: 4651
4939,NULL,4031,Trusted merchant: 4031
4940,1722,NULL,Trusted user: 1722
4941,8347,NULL,Trusted user: 8347
4942,3744,NULL,Trusted user: 3744
4943,4391,1586,Trusted user 4391 and merchant 1586
4944,NULL,4355,Trusted merchant: 4355
4945,2497,NULL,Trusted user: 2497
4946,6428,NULL,Trusted user: 6428
4947,9360,4226,Trusted user 9360 and merchant 4226
4948,9131,NULL,Trusted user: 9131
4949,2817,NULL,Trusted user: 2817
4950,827,NULL,Trusted user: 827
4951,NULL,1276,Trusted merchant: 1276
4952,5931,NULL,Trusted user: 5931
4953,3750,NULL,Trusted user: 3750
4954,NULL,1877,Trusted merchant: 1877
4955,1150,501,Trusted user 1150 and merchant 501
4956,1247,3892,Trusted user 1247 and merchant 3892
4957,NULL,2681,Trusted merchant: 2681
4958,NULL,773,Trusted merchant: 773
4959,1207,NULL,Trusted user: 1207
4960,9430,NULL,Trusted user: 9430
4961,NULL,1479,Trusted merchant: 1479
4962,NULL,3667,Trusted merchant: 3667
4963,NULL,1136,Trusted merchant: 1136
4964,3635,3968,Trusted user 3635 and merchant 3968
4965,2797,NULL,Trusted user: 2797
4966,NULL,1276,Trusted merchant: 1276
4967,NULL,2173,Trusted merchant: 2173
4968,7811,NULL,Trusted user: 7811
4969,3099,NULL,Trusted user: 3099
4970,5953,NULL,Trusted user: 5953
4971,2319,NULL,Trusted user: 2319
4972,690,3226,Trusted user 690 and merchant 3226
4973,NULL,181,Trusted merchant: 181
4974,7116,NULL,Trusted user: 7116
4975,NULL,2783,Trusted merchant: 2783
4976,NULL,4689,Trusted merchant: 4689
4977,4998,NULL,Trusted user: 4998
4978,NULL,2883,Trusted merchant: 2883
4979,7920,NULL,Trusted user: 7920
4980,3918,230,Trusted user 3918 and merchant 230
4981,2238,3329,Trusted user 2238 and merchant 3329
4982,2704,NULL,Trusted user: 2704
4983,NULL,2834,Trusted merchant: 2834
4984,NULL,2662,Trusted merchant: 2662
4985,6669,NULL,Trusted user: 6669
4986,2584,NULL,Trusted user: 2584
4987,1157,10,Trusted user 1157 and merchant 10
4988,8711,NULL,Trusted user: 8711
4989,610,4872,Trusted user 610 and merchant 4872
4990,NULL,4410,Trusted merchant: 4410
4991,8458,2732,Trusted user 8458 and merchant 2732
4992,7263,NULL,Trusted user: 7263
4993,1958,NULL,Trusted user: 1958
4994,NULL,4278,Trusted merchant: 4278
4995,9110,NULL,Trusted user: 9110
4996,7249,NULL,Trusted user: 7249
4997,6582,NULL,Trusted user: 6582
4998,5937,NULL,Trusted user: 5937
4999,NULL,4463,Trusted merchant: 4463
5000,100,NULL,Trusted user: 100
5001,2624,NULL,Trusted user: 2624
5002,4000,NULL,Trusted user: 4000
5003,NULL,1566,Trusted merchant: 1566
5004,2925,NULL,Trusted user: 2925
5005,9044,NULL,Trusted user: 9044
5006,NULL,2029,Trusted merchant: 2029
5007,NULL,4107,Trusted merchant: 4107
5008,2503,355,Trusted user 2503 and merchant 355
5009,6566,NULL,Trusted user: 6566
5010,3511,NULL,Trusted user: 3511
5011,1646,NULL,Trusted user: 1646
5012,7149,NULL,Trusted user: 7149
5013,NULL,4291,Trusted merchant: 4291
5014,8654,3059,Trusted user 8654 and merchant 3059
5015,NULL,1509,Trusted merchant: 1509
5016,NULL,808,Trusted merchant: 808
5017,2460,NULL,Trusted user: 2460
5018,912,NULL,Trusted user: 912
5019,1338,3828,Trusted user 1338 and merchant 3828
5020,8378,NULL,Trusted user: 8378
5021,3333,NULL,Trusted user: 3333
5022,7368,1897,Trusted user 7368 and merchant 1897
5023,4108,3591,Trusted user 4108 and merchant 3591
5024,3769,NULL,Trusted user: 3769
5025,2657,NULL,Trusted user: 2657
5026,5496,4992,Trusted user 5496 and merchant 4992
5027,NULL,2086,Trusted merchant: 2086
5028,3020,NULL,Trusted user: 3020
5029,5840,NULL,Trusted user: 5840
5030,NULL,4706,Trusted merchant: 4706
5031,NULL,1883,Trusted merchant: 1883
5032,3467,NULL,Trusted user: 3467
5033,NULL,1924,Trusted merchant: 1924
5034,NULL,1389,Trusted merchant: 1389
5035,2984,NULL,Trusted user: 2984
5036,5070,3010,Trusted user 5070 and merchant 3010
5037,7292,NULL,Trusted user: 7292
5038,9684,NULL,Trusted user: 9684
5039,NULL,4993,Trusted merchant: 4993
5040,4295,NULL,Trusted user: 4295
5041,4596,1411,Trusted user 4596 and merchant 1411
5042,1,NULL,Trusted user: 1
5043,9018,NULL,Trusted user: 9018
5044,4870,NULL,Trusted user: 4870
5045,NULL,4759,Trusted merchant: 4759
5046,970,NULL,Trusted user: 970
5047,6302,2865,Trusted user 6302 and merchant 2865
5048,1179,NULL,Trusted user: 1179
5049,5449,330,Trusted user 5449 and merchant 330
5050,7879,NULL,Trusted user: 7879
5051,366,NULL,Trusted user: 366
5052,6114,NULL,Trusted user: 6114
5053,NULL,3438,Trusted merchant: 3438
5054,8641,NULL,Trusted user: 8641
5055,NULL,4163,Trusted merchant: 4163
5056,6761,3611,Trusted user 6761 and merchant 3611
5057,NULL,4270,Trusted merchant: 4270
5058,4767,NULL,Trusted user: 4767
5059,9582,1860,Trusted user 9582 and merchant 1860
5060,NULL,3437,Trusted merchant: 3437
5061,5059,NULL,Trusted user: 5059
5062,1149,2389,Trusted user 1149 and merchant 2389
5063,NULL,2983,Trusted merchant: 2983
5064,2383,NULL,Trusted user: 2383
5065,5990,4027,Trusted user 5990 and merchant 4027
5066,2008,NULL,Trusted user: 2008
5067,NULL,4319,Trusted merchant: 4319
5068,3205,NULL,Trusted user: 3205
5069,4951,NULL,Trusted user: 4951
5070,9567,4099,Trusted user 9567 and merchant 4099
5071,8399,NULL,Trusted user: 8399
5072,NULL,120,Trusted merchant: 120
5073,5615,NULL,Trusted user: 5615
5074,8850,2252,Trusted user 8850 and merchant 2252
5075,NULL,1678,Trusted merchant: 1678
5076,3055,NULL,Trusted user: 3055
5077,5214,NULL,Trusted user: 5214
5078,5349,1171,Trusted user 5349 and merchant 1171
5079,1080,NULL,Trusted user: 1080
5080,8445,4466,Trusted user 8445 and merchant 4466
5081,1231,NULL,Trusted user: 1231
5082,NULL,4544,Trusted merchant: 4544
5083,6970,NULL,Trusted user: 6970
5084,8810,NULL,Trusted user: 8810
5085,NULL,8,Trusted merchant: 8
5086,3398,NULL,Trusted user: 3398
5087,NULL,1571,Trusted merchant: 1571
5088,NULL,997,Trusted merchant: 997
5089,5629,NULL,Trusted user: 5629
5090,2902,360,Trusted user 2902 and merchant 360
5091,NULL,3753,Trusted merchant: 3753
5092,NULL,4036,Trusted merchant: 4036
5093,6505,4918,Trusted user 6505 and merchant 4918
5094,3888,NULL,Trusted user: 3888
5095,NULL,3135,Trusted merchant: 3135
5096,8467,NULL,Trusted user: 8467
5097,5042,NULL,Trusted user: 5042
5098,7557,NULL,Trusted user: 7557
5099,6895,609,Trusted user 6895 and merchant 609
5100,NULL,1868,Trusted merchant: 1868
5101,NULL,2562,Trusted merchant: 2562
5102,NULL,3817,Trusted merchant: 3817
5103,2565,NULL,Trusted user: 2565
5104,NULL,1151,Trusted merchant: 1151
5105,NULL,1473,Trusted merchant: 1473
5106,2891,NULL,Trusted user: 2891
5107,NULL,3931,Trusted merchant: 3931
5108,NULL,100,Trusted merchant: 100
5109,NULL,3260,Trusted merchant: 3260
5110,7170,NULL,Trusted user: 7170
5111,4949,NULL,Trusted user: 4949
5112,9702,NULL,Trusted user: 9702
5113,7077,NULL,Trusted user: 7077
5114,NULL,2007,Trusted merchant: 2007
5115,9461,NULL,Trusted user: 9461
5116,8343,3420,Trusted user 8343 and merchant 3420
5117,790,NULL,Trusted user: 790
5118,3336,2435,Trusted user 3336 and merchant 2435
5119,NULL,720,Trusted merchant: 720
5120,6195,NULL,Trusted user: 6195
5121,NULL,1532,Trusted merchant: 1532
5122,7365,NULL,Trusted user: 7365
5123,3541,NULL,Trusted user: 3541
5124,9509,NULL,Trusted user: 9509
5125,NULL,4421,Trusted merchant: 4421
5126,1576,NULL,Trusted user: 1576
5127,10,2808,Trusted user 10 and merchant 2808
5128,NULL,4306,Trusted merchant: 4306
5129,9370,99,Trusted user 9370 and merchant 99
5130,7433,3017,Trusted user 7433 and merchant 3017
5131,7841,NULL,Trusted user: 7841
5132,7760,NULL,Trusted user: 7760
5133,8292,NULL,Trusted user: 8292
5134,4713,NULL,Trusted user: 4713
5135,1419,NULL,Trusted user: 1419
5136,NULL,3764,Trusted merchant: 3764
5137,NULL,2710,Trusted merchant: 2710
5138,274,NULL,Trusted user: 274
5139,2635,NULL,Trusted user: 2635
5140,3353,NULL,Trusted user: 3353
5141,6223,2330,Trusted user 6223 and merchant 2330
5142,7612,NULL,Trusted user: 7612
5143,7222,NULL,Trusted user: 7222
5144,4490,NULL,Trusted user: 4490
5145,2023,NULL,Trusted user: 2023
5146,NULL,3366,Trusted merchant: 3366
5147,408,3501,Trusted user 408 and merchant 3501
5148,NULL,3033,Trusted merchant: 3033
5149,484,NULL,Trusted user: 484
5150,5570,NULL,Trusted user: 5570
5151,6253,3592,Trusted user 6253 and merchant 3592
5152,1080,3813,Trusted user 1080 and merchant 3813
5153,NULL,2454,Trusted merchant: 2454
5154,NULL,1511,Trusted merchant: 1511
5155,1373,NULL,Trusted user: 1373
5156,NULL,917,Trusted merchant: 917
5157,6940,NULL,Trusted user: 6940
5158,NULL,4215,Trusted merchant: 4215
5159,6306,NULL,Trusted user: 6306
5160,7867,2315,Trusted user 7867 and merchant 2315
5161,1464,NULL,Trusted user: 1464
5162,NULL,775,Trusted merchant: 775
5163,246,NULL,Trusted user: 246
5164,NULL,4663,Trusted merchant: 4663
5165,NULL,3754,Trusted merchant: 3754
5166,NULL,1908,Trusted merchant: 1908
5167,5638,NULL,Trusted user: 5638
5168,5926,2818,Trusted user 5926 and merchant 2818
