profile_id,user_id,avg_transaction_amount,avg_daily_transactions,common_country,usual_login_hour,risk_pattern_score,last_updated
5192,6325,3615.74,0.01,USA,0,78,2026-02-08 19:21:21.927
5193,474,3893.07,0.01,USA,22,8,2026-02-08 19:21:21.943
5194,4190,253.05,0.00,UK,5,49,2026-02-08 19:21:21.960
5195,3640,9990.05,1.00,Germany,2,92,2026-02-08 19:21:21.977
5196,1561,775.67,0.00,Germany,1,27,2026-02-08 19:21:21.997
5197,3973,672.75,0.00,Shqipëri,0,80,2026-02-08 19:21:22.013
5198,3301,937.50,0.00,Germany,2,98,2026-02-08 19:21:22.027
5199,7920,4108.69,0.01,USA,5,82,2026-02-08 19:21:22.047
5200,3554,345.81,0.00,Kosove,12,66,2026-02-08 19:21:22.060
5201,3135,6443.82,1.00,Kosove,12,90,2026-02-08 19:21:22.077
5202,566,525.00,0.00,Shqipëri,5,96,2026-02-08 19:21:22.090
5203,5950,2793.46,0.04,USA,15,97,2026-02-08 19:21:22.110
5204,423,860.64,0.00,UK,21,40,2026-02-08 19:21:22.123
5205,8642,651.40,0.00,UK,7,34,2026-02-08 19:21:22.140
5206,4629,239.28,0.00,UK,10,49,2026-02-08 19:21:22.160
5207,353,5681.48,1.00,Shqipëri,11,20,2026-02-08 19:21:22.177
5208,5953,826.25,0.00,Kosove,16,50,2026-02-08 19:21:22.197
5209,7385,1817.16,0.00,USA,1,27,2026-02-08 19:21:22.213
5210,8019,235.04,0.00,Germany,11,38,2026-02-08 19:21:22.230
5211,8215,8573.00,1.00,Kosove,5,23,2026-02-08 19:21:22.250
5212,7382,6480.70,0.02,UK,9,31,2026-02-08 19:21:22.270
5213,4448,3765.31,1.00,Kosove,10,12,2026-02-08 19:21:22.290
5214,1096,145.28,0.00,Kosove,10,52,2026-02-08 19:21:22.310
5215,1735,611.90,0.00,Shqipëri,17,82,2026-02-08 19:21:22.323
5216,69,7527.35,0.00,USA,1,17,2026-02-08 19:21:22.343
5217,9810,724.82,0.00,Germany,22,16,2026-02-08 19:21:22.357
5218,8609,587.77,0.00,UK,13,43,2026-02-08 19:21:22.377
5219,1442,6106.98,0.01,Shqipëri,15,86,2026-02-08 19:21:22.397
5220,9404,9841.67,1.00,Germany,22,63,2026-02-08 19:21:22.417
5221,5383,8385.96,1.00,UK,16,58,2026-02-08 19:21:22.437
5222,2068,934.15,0.00,UK,1,15,2026-02-08 19:21:22.460
5223,139,125.60,0.00,USA,15,94,2026-02-08 19:21:22.480
5224,4325,5739.89,0.02,USA,15,54,2026-02-08 19:21:22.500
5225,2668,458.42,0.00,Shqipëri,7,36,2026-02-08 19:21:22.520
5226,9468,4312.66,0.01,USA,8,24,2026-02-08 19:21:22.537
5227,2650,907.10,0.00,USA,1,25,2026-02-08 19:21:22.550
5228,144,4508.16,1.00,UK,16,6,2026-02-08 19:21:22.570
5229,1097,882.13,0.00,Germany,9,72,2026-02-08 19:21:22.587
5230,3276,1013.14,1.00,UK,6,1,2026-02-08 19:21:22.603
5231,8502,839.49,0.00,UK,14,94,2026-02-08 19:21:22.617
5232,8928,614.20,0.00,UK,14,48,2026-02-08 19:21:22.630
5233,787,943.72,0.00,Kosove,4,2,2026-02-08 19:21:22.647
5234,7691,775.43,0.00,Shqipëri,22,92,2026-02-08 19:21:22.657
5235,5029,75.34,0.00,Shqipëri,22,85,2026-02-08 19:21:22.667
5236,3051,345.30,0.00,Shqipëri,22,72,2026-02-08 19:21:22.680
5237,5879,9396.70,0.05,UK,3,56,2026-02-08 19:21:22.697
5238,6882,863.54,0.00,Shqipëri,5,57,2026-02-08 19:21:22.710
5239,7336,3600.99,0.01,USA,11,72,2026-02-08 19:21:22.727
5240,9279,5784.14,0.01,Kosove,23,6,2026-02-08 19:21:22.747
5241,5956,610.35,0.00,Kosove,23,55,2026-02-08 19:21:22.760
5242,5456,890.58,0.00,UK,14,14,2026-02-08 19:21:22.773
5243,1695,101.13,0.00,UK,14,70,2026-02-08 19:21:22.787
5244,5253,584.65,0.00,UK,18,40,2026-02-08 19:21:22.803
5245,9889,6375.42,0.02,USA,12,36,2026-02-08 19:21:22.820
5246,8786,842.09,0.00,USA,12,10,2026-02-08 19:21:22.833
5247,9275,740.45,0.00,USA,7,28,2026-02-08 19:21:22.843
5248,3654,2683.42,0.01,UK,21,78,2026-02-08 19:21:22.867
5249,3010,787.85,0.00,UK,4,76,2026-02-08 19:21:22.877
5250,7519,196.04,0.00,UK,4,83,2026-02-08 19:21:22.893
5251,6920,2563.74,2.00,UK,14,85,2026-02-08 19:21:22.910
5252,3492,452.59,0.00,Germany,2,60,2026-02-08 19:21:22.923
5253,3531,132.85,0.00,Kosove,23,31,2026-02-08 19:21:22.937
5254,2679,2734.81,1.00,USA,23,81,2026-02-08 19:21:22.957
5255,9598,807.53,0.00,USA,4,15,2026-02-08 19:21:22.980
5256,3207,4599.29,0.02,UK,7,29,2026-02-08 19:21:22.997
5257,2712,5670.22,1.00,Shqipëri,2,73,2026-02-08 19:21:23.017
5258,5227,692.82,0.00,USA,12,86,2026-02-08 19:21:23.037
5259,2894,746.69,0.00,Kosove,9,64,2026-02-08 19:21:23.050
5260,3543,3715.48,0.01,UK,12,59,2026-02-08 19:21:23.070
5261,2447,6677.16,0.01,Shqipëri,14,57,2026-02-08 19:21:23.090
5262,9412,984.93,0.00,Germany,6,64,2026-02-08 19:21:23.110
5263,6892,87.51,0.00,Kosove,1,96,2026-02-08 19:21:23.133
5264,1507,436.00,0.00,Shqipëri,18,58,2026-02-08 19:21:23.153
5265,5683,7182.80,0.02,Shqipëri,4,87,2026-02-08 19:21:23.173
5266,7738,194.69,0.00,Kosove,17,40,2026-02-08 19:21:23.187
5267,5479,414.59,0.00,UK,11,49,2026-02-08 19:21:23.207
5268,1994,642.57,0.00,Germany,2,62,2026-02-08 19:21:23.220
5269,7451,646.80,0.00,UK,3,26,2026-02-08 19:21:23.237
5270,7246,869.85,0.00,Shqipëri,13,47,2026-02-08 19:21:23.257
5271,7027,6916.91,0.04,Kosove,21,3,2026-02-08 19:21:23.277
5272,6877,657.05,0.00,USA,7,59,2026-02-08 19:21:23.290
5273,9610,6369.64,1.00,UK,14,73,2026-02-08 19:21:23.310
5274,4776,9582.42,1.00,UK,23,10,2026-02-08 19:21:23.330
5275,8249,363.08,0.00,UK,23,62,2026-02-08 19:21:23.343
5276,9594,197.09,0.00,USA,21,86,2026-02-08 19:21:23.360
5277,8400,5168.45,0.02,Shqipëri,10,16,2026-02-08 19:21:23.383
5278,9615,4135.71,0.01,Shqipëri,7,1,2026-02-08 19:21:23.403
5279,5822,3240.10,1.00,Shqipëri,7,97,2026-02-08 19:21:23.420
5280,7315,4296.16,0.01,USA,7,53,2026-02-08 19:21:23.440
5281,6322,4519.62,0.01,Kosove,11,69,2026-02-08 19:21:23.460
5282,8239,3646.70,0.01,Kosove,11,47,2026-02-08 19:21:23.480
5283,7274,4268.32,1.00,USA,11,51,2026-02-08 19:21:23.500
5284,5811,5094.43,0.03,Shqipëri,22,15,2026-02-08 19:21:23.520
5285,7018,853.31,0.00,USA,6,35,2026-02-08 19:21:23.540
5286,1476,380.63,1.00,USA,23,53,2026-02-08 19:21:23.557
5287,3400,566.18,0.00,Shqipëri,2,30,2026-02-08 19:21:23.580
5288,900,3991.04,0.00,Shqipëri,5,13,2026-02-08 19:21:23.600
5289,4932,6242.77,0.33,USA,10,11,2026-02-08 19:21:23.620
5290,7262,468.59,0.00,USA,19,94,2026-02-08 19:21:23.643
5291,1397,3513.35,0.01,UK,1,2,2026-02-08 19:21:23.667
5292,2213,498.24,1.00,UK,1,79,2026-02-08 19:21:23.687
5293,3319,6683.80,1.00,Shqipëri,8,3,2026-02-08 19:21:23.710
5294,4432,2902.04,0.00,Shqipëri,18,26,2026-02-08 19:21:23.730
5295,1806,217.44,0.00,UK,10,75,2026-02-08 19:21:23.743
5296,1231,38.22,0.00,Kosove,18,19,2026-02-08 19:21:23.760
5297,96,15.85,0.00,UK,1,80,2026-02-08 19:21:23.770
5298,7283,291.12,1.00,Shqipëri,0,26,2026-02-08 19:21:23.790
5299,1514,334.03,0.00,Kosove,22,57,2026-02-08 19:21:23.803
5300,8345,589.94,0.00,USA,15,59,2026-02-08 19:21:23.813
5301,605,265.94,0.00,USA,2,37,2026-02-08 19:21:23.830
5302,2542,421.89,0.00,UK,22,61,2026-02-08 19:21:23.847
5303,349,899.53,0.00,Kosove,0,31,2026-02-08 19:21:23.860
5304,3967,4426.31,0.07,USA,5,78,2026-02-08 19:21:23.880
5305,9416,867.32,0.00,UK,0,61,2026-02-08 19:21:23.893
5306,8583,316.28,0.00,UK,6,68,2026-02-08 19:21:23.910
5307,6320,5216.93,0.01,UK,20,48,2026-02-08 19:21:23.927
5308,5200,493.45,1.00,USA,22,66,2026-02-08 19:21:23.943
5309,2797,964.98,0.00,USA,13,100,2026-02-08 19:21:23.957
5310,8115,5213.33,0.01,USA,14,55,2026-02-08 19:21:23.970
5311,9257,4938.44,0.01,USA,14,51,2026-02-08 19:21:23.987
5312,3593,560.05,0.00,UK,21,91,2026-02-08 19:21:24.000
5313,1649,942.29,0.00,UK,21,89,2026-02-08 19:21:24.023
5314,6584,6162.86,0.00,UK,20,100,2026-02-08 19:21:24.040
5315,4170,192.60,0.00,Germany,16,22,2026-02-08 19:21:24.050
5316,2111,982.58,0.00,Germany,7,30,2026-02-08 19:21:24.063
5317,3341,7452.83,0.01,Shqipëri,20,74,2026-02-08 19:21:24.080
5318,6245,103.97,0.00,Shqipëri,20,67,2026-02-08 19:21:24.090
5319,2585,9433.05,1.00,Shqipëri,6,12,2026-02-08 19:21:24.107
5320,5927,3550.17,0.01,Shqipëri,18,36,2026-02-08 19:21:24.130
5321,6691,689.77,0.00,UK,11,27,2026-02-08 19:21:24.143
5322,976,320.99,0.00,Kosove,22,68,2026-02-08 19:21:24.163
5323,2228,3437.30,1.00,Kosove,22,81,2026-02-08 19:21:24.183
5324,3420,933.12,0.00,USA,14,22,2026-02-08 19:21:24.197
5325,5186,6159.58,0.01,UK,6,16,2026-02-08 19:21:24.217
5326,5719,1365.62,1.00,Shqipëri,2,31,2026-02-08 19:21:24.233
5327,90,972.94,0.00,UK,9,7,2026-02-08 19:21:24.253
5328,5434,4679.31,0.01,UK,12,76,2026-02-08 19:21:24.273
5329,9431,89.06,0.00,Kosove,0,56,2026-02-08 19:21:24.287
5330,1965,542.39,0.00,Kosove,0,1,2026-02-08 19:21:24.300
5331,612,1015.59,1.00,Shqipëri,2,52,2026-02-08 19:21:24.320
5332,1055,9882.97,1.00,UK,2,29,2026-02-08 19:21:24.337
5333,8495,5663.22,0.04,UK,15,56,2026-02-08 19:21:24.357
5334,8117,5220.08,0.02,UK,22,5,2026-02-08 19:21:24.373
5335,8283,542.63,0.00,UK,14,47,2026-02-08 19:21:24.390
5336,1009,8281.21,1.00,USA,22,67,2026-02-08 19:21:24.410
5337,8156,327.04,0.00,USA,7,14,2026-02-08 19:21:24.423
5338,1869,748.39,0.00,Germany,19,91,2026-02-08 19:21:24.437
5339,5593,1893.62,1.00,UK,15,60,2026-02-08 19:21:24.457
5340,8939,323.41,0.00,Germany,20,35,2026-02-08 19:21:24.470
5341,5356,3706.45,0.02,USA,16,88,2026-02-08 19:21:24.490
5342,3557,934.52,0.00,USA,16,31,2026-02-08 19:21:24.503
5343,7404,357.33,0.00,Kosove,6,84,2026-02-08 19:21:24.523
5344,4628,395.00,0.00,Germany,7,40,2026-02-08 19:21:24.540
5345,4326,7021.75,0.01,Kosove,13,77,2026-02-08 19:21:24.560
5346,5124,251.42,0.00,Shqipëri,21,4,2026-02-08 19:21:24.577
5347,9975,7606.98,0.01,USA,16,57,2026-02-08 19:21:24.597
5348,2119,7105.06,0.00,Kosove,13,12,2026-02-08 19:21:24.613
5349,7748,847.43,0.00,Shqipëri,0,52,2026-02-08 19:21:24.627
5350,6723,698.16,0.00,Kosove,7,98,2026-02-08 19:21:24.640
5351,1364,661.90,0.00,Germany,7,60,2026-02-08 19:21:24.657
5352,8417,3314.93,0.00,Germany,19,39,2026-02-08 19:21:24.673
5353,47,2468.73,1.00,UK,19,72,2026-02-08 19:21:24.693
5354,5366,735.57,0.00,UK,0,23,2026-02-08 19:21:24.710
5355,2368,716.58,0.00,Germany,9,62,2026-02-08 19:21:24.730
5356,9643,726.22,0.00,Germany,9,67,2026-02-08 19:21:24.740
5357,585,665.97,0.00,Germany,9,76,2026-02-08 19:21:24.753
5358,7695,3568.04,1.00,Shqipëri,22,86,2026-02-08 19:21:24.773
5359,1954,3438.43,1.00,Shqipëri,22,36,2026-02-08 19:21:24.790
5360,6039,2950.09,1.00,Kosove,0,81,2026-02-08 19:21:24.810
5361,4806,5410.03,0.01,Kosove,23,52,2026-02-08 19:21:24.830
5362,4349,9672.20,1.00,Kosove,23,87,2026-02-08 19:21:24.850
5363,4397,4664.23,0.01,Shqipëri,20,91,2026-02-08 19:21:24.873
5364,6050,8414.63,0.01,USA,21,49,2026-02-08 19:21:24.897
5365,8201,86.60,0.00,Germany,2,19,2026-02-08 19:21:24.913
5366,9387,7063.29,0.01,Germany,2,65,2026-02-08 19:21:24.933
5367,8483,8761.17,0.01,Germany,2,31,2026-02-08 19:21:24.953
5368,5005,8212.91,0.00,Kosove,16,33,2026-02-08 19:21:24.977
5369,1237,539.63,0.00,Kosove,16,33,2026-02-08 19:21:24.993
5370,5594,1362.79,1.00,UK,17,15,2026-02-08 19:21:25.013
5371,4309,722.12,0.00,UK,17,36,2026-02-08 19:21:25.030
5372,8942,420.60,0.00,Kosove,21,16,2026-02-08 19:21:25.043
5373,1757,156.35,0.00,USA,12,100,2026-02-08 19:21:25.060
5374,8491,9601.32,1.00,Kosove,10,29,2026-02-08 19:21:25.080
5375,967,437.30,0.00,Shqipëri,8,43,2026-02-08 19:21:25.090
5376,7823,793.30,0.00,Kosove,11,33,2026-02-08 19:21:25.107
5377,208,256.26,0.00,USA,12,46,2026-02-08 19:21:25.120
5378,8314,425.88,0.00,Shqipëri,2,10,2026-02-08 19:21:25.130
5379,8008,615.54,0.00,Kosove,5,69,2026-02-08 19:21:25.143
5380,9075,50.64,0.00,Kosove,12,38,2026-02-08 19:21:25.157
5381,8705,1423.95,0.01,USA,21,69,2026-02-08 19:21:25.170
5382,2300,389.22,0.00,USA,13,59,2026-02-08 19:21:25.180
5383,8133,8374.06,1.00,Germany,17,73,2026-02-08 19:21:25.197
5384,391,192.35,0.00,Germany,9,24,2026-02-08 19:21:25.210
5385,2023,4457.08,0.01,UK,6,33,2026-02-08 19:21:25.230
5386,4329,334.17,0.00,UK,6,48,2026-02-08 19:21:25.247
5387,8139,507.51,0.00,Shqipëri,6,37,2026-02-08 19:21:25.263
5388,4826,7613.37,0.01,UK,14,7,2026-02-08 19:21:25.280
5389,7348,312.75,0.00,Shqipëri,1,90,2026-02-08 19:21:25.300
5390,1877,9973.96,1.00,USA,1,59,2026-02-08 19:21:25.317
5391,8184,343.00,0.00,USA,1,39,2026-02-08 19:21:25.327
5392,613,6316.04,0.01,Kosove,20,20,2026-02-08 19:21:25.343
5393,609,24.88,0.00,Kosove,20,99,2026-02-08 19:21:25.360
5394,3136,550.90,0.00,Kosove,20,0,2026-02-08 19:21:25.373
5395,404,8410.73,0.01,Kosove,7,8,2026-02-08 19:21:25.390
5396,6924,7053.63,1.00,USA,13,45,2026-02-08 19:21:25.410
5397,5849,491.71,1.00,USA,13,35,2026-02-08 19:21:25.430
5398,8863,5788.47,0.02,Kosove,17,77,2026-02-08 19:21:25.447
5399,2076,810.20,0.00,USA,18,24,2026-02-08 19:21:25.460
5400,1175,213.15,0.00,USA,18,90,2026-02-08 19:21:25.480
5401,9236,3314.46,1.00,UK,3,10,2026-02-08 19:21:25.497
5402,2,136.73,0.00,USA,0,69,2026-02-08 19:21:25.507
5403,4998,3479.07,1.00,USA,12,29,2026-02-08 19:21:25.527
5404,1975,363.34,0.00,Germany,22,0,2026-02-08 19:21:25.540
5405,7226,9102.95,1.00,Germany,22,1,2026-02-08 19:21:25.560
5406,3056,3964.57,1.00,Germany,22,74,2026-02-08 19:21:25.580
5407,4666,104.28,0.00,Kosove,15,29,2026-02-08 19:21:25.593
5408,1885,445.01,1.00,UK,23,76,2026-02-08 19:21:25.613
5409,7669,264.24,0.00,USA,14,82,2026-02-08 19:21:25.623
5410,7979,434.51,0.00,USA,14,61,2026-02-08 19:21:25.640
5411,5980,399.82,0.00,UK,17,37,2026-02-08 19:21:25.653
5412,7148,473.91,0.00,Shqipëri,0,1,2026-02-08 19:21:25.673
5413,922,265.03,0.00,Kosove,21,67,2026-02-08 19:21:25.693
5414,5429,9401.83,1.00,Kosove,21,1,2026-02-08 19:21:25.713
5415,5088,3026.18,0.01,USA,19,69,2026-02-08 19:21:25.733
5416,8520,838.23,0.00,Shqipëri,12,8,2026-02-08 19:21:25.747
5417,4606,1.43,0.00,Shqipëri,20,29,2026-02-08 19:21:25.760
5418,5779,5405.45,0.01,Shqipëri,20,55,2026-02-08 19:21:25.780
5419,5623,3431.43,1.00,Shqipëri,20,10,2026-02-08 19:21:25.797
5420,5045,6726.73,0.01,Kosove,4,65,2026-02-08 19:21:25.817
5421,7039,2119.52,1.00,Kosove,4,9,2026-02-08 19:21:25.833
5422,1977,506.14,0.00,Shqipëri,19,52,2026-02-08 19:21:25.853
5423,5741,273.59,0.00,Shqipëri,19,15,2026-02-08 19:21:25.873
5424,5020,7816.87,1.00,UK,17,46,2026-02-08 19:21:25.893
5425,4785,479.89,0.00,UK,9,62,2026-02-08 19:21:25.907
5426,7410,595.83,0.00,Shqipëri,17,26,2026-02-08 19:21:25.920
5427,5288,376.66,0.00,Shqipëri,17,74,2026-02-08 19:21:25.940
5428,9283,4077.27,1.00,Kosove,6,42,2026-02-08 19:21:25.960
5429,2473,294.38,0.00,Kosove,13,49,2026-02-08 19:21:25.970
5430,5617,3807.60,1.00,Shqipëri,18,11,2026-02-08 19:21:25.993
5431,4507,950.03,0.00,Shqipëri,18,18,2026-02-08 19:21:26.010
5432,1370,5037.84,0.01,Kosove,1,12,2026-02-08 19:21:26.033
5433,6318,7876.56,0.03,UK,22,36,2026-02-08 19:21:26.050
5434,8953,5138.91,0.01,USA,18,23,2026-02-08 19:21:26.077
5435,9628,2622.46,0.01,USA,22,53,2026-02-08 19:21:26.100
5436,1287,7452.82,1.00,Shqipëri,18,54,2026-02-08 19:21:26.120
5437,3825,842.15,0.00,Shqipëri,7,10,2026-02-08 19:21:26.137
5438,3765,655.71,0.00,USA,4,8,2026-02-08 19:21:26.160
5439,1253,5897.37,1.00,USA,4,69,2026-02-08 19:21:26.180
5440,5828,2382.43,0.01,Kosove,5,6,2026-02-08 19:21:26.200
5441,9316,5686.01,0.01,Kosove,5,56,2026-02-08 19:21:26.223
5442,7980,4007.19,1.00,UK,6,64,2026-02-08 19:21:26.243
5443,590,517.24,0.00,UK,8,95,2026-02-08 19:21:26.263
5444,1717,4622.06,0.01,UK,8,31,2026-02-08 19:21:26.283
5445,6300,267.34,0.00,UK,12,55,2026-02-08 19:21:26.300
5446,7672,741.93,0.00,Shqipëri,11,88,2026-02-08 19:21:26.320
5447,6836,6142.75,0.01,Kosove,19,50,2026-02-08 19:21:26.343
5448,680,877.88,0.00,Kosove,16,9,2026-02-08 19:21:26.353
5449,2321,151.80,0.00,Shqipëri,16,49,2026-02-08 19:21:26.370
5450,5686,984.42,0.00,USA,18,42,2026-02-08 19:21:26.387
5451,9904,4363.00,1.00,UK,20,69,2026-02-08 19:21:26.400
5452,7981,1230.55,0.02,UK,8,75,2026-02-08 19:21:26.417
5453,5249,5414.14,0.02,UK,8,11,2026-02-08 19:21:26.433
5454,7326,474.51,0.00,USA,14,11,2026-02-08 19:21:26.443
5455,5694,406.90,0.00,Shqipëri,12,91,2026-02-08 19:21:26.453
5456,5221,5658.53,1.00,Shqipëri,12,53,2026-02-08 19:21:26.473
5457,758,5875.39,0.02,Shqipëri,13,68,2026-02-08 19:21:26.490
5458,9637,955.50,0.00,Germany,14,22,2026-02-08 19:21:26.500
5459,757,170.00,0.00,USA,6,21,2026-02-08 19:21:26.517
5460,9548,124.78,0.00,Shqipëri,3,18,2026-02-08 19:21:26.527
5461,3966,6509.51,1.00,Kosove,20,88,2026-02-08 19:21:26.543
5462,5318,988.66,0.00,Kosove,20,58,2026-02-08 19:21:26.560
5463,7948,40.97,0.00,UK,21,84,2026-02-08 19:21:26.580
5464,9531,2448.95,1.00,UK,21,22,2026-02-08 19:21:26.600
5465,5408,400.33,0.00,Kosove,22,56,2026-02-08 19:21:26.613
5466,7368,374.56,0.00,USA,7,89,2026-02-08 19:21:26.630
5467,3685,758.27,1.00,Germany,14,20,2026-02-08 19:21:26.650
5468,8301,6316.51,0.01,USA,9,44,2026-02-08 19:21:26.670
5469,9751,583.15,0.00,USA,9,54,2026-02-08 19:21:26.683
5470,1581,727.27,0.00,Germany,8,11,2026-02-08 19:21:26.697
5471,6863,650.69,0.00,Shqipëri,16,44,2026-02-08 19:21:26.717
5472,9456,1783.91,0.01,Shqipëri,0,28,2026-02-08 19:21:26.737
5473,5156,5188.71,0.01,Shqipëri,0,95,2026-02-08 19:21:26.753
5474,8778,3280.43,0.01,Kosove,13,27,2026-02-08 19:21:26.777
5475,2009,5492.48,1.00,Shqipëri,6,40,2026-02-08 19:21:26.797
5476,929,886.57,0.00,Shqipëri,9,38,2026-02-08 19:21:26.810
5477,8343,7587.85,0.00,UK,20,13,2026-02-08 19:21:26.827
5478,6744,9585.94,1.00,UK,0,24,2026-02-08 19:21:26.843
5479,6501,1913.90,1.00,Kosove,23,28,2026-02-08 19:21:26.863
5480,5136,7229.34,0.01,UK,8,50,2026-02-08 19:21:26.880
5481,7462,7246.44,1.00,Germany,16,33,2026-02-08 19:21:26.900
5482,6086,282.58,0.00,UK,2,78,2026-02-08 19:21:26.917
5483,2886,18.23,0.00,UK,15,96,2026-02-08 19:21:26.930
5484,24,961.63,0.00,UK,10,12,2026-02-08 19:21:26.940
5485,3669,678.56,0.00,USA,2,43,2026-02-08 19:21:26.953
5486,1373,4486.25,0.01,Kosove,19,30,2026-02-08 19:21:26.973
5487,9391,154.00,0.00,USA,12,28,2026-02-08 19:21:26.983
5488,7082,292.31,0.00,Shqipëri,18,31,2026-02-08 19:21:27.007
5489,5667,67.24,0.00,Kosove,1,65,2026-02-08 19:21:27.027
5490,3787,550.26,0.00,Germany,3,40,2026-02-08 19:21:27.040
5491,146,5109.42,1.00,Germany,7,65,2026-02-08 19:21:27.060
5492,1297,5387.38,1.00,Germany,7,47,2026-02-08 19:21:27.080
5493,6015,8648.58,1.00,UK,16,0,2026-02-08 19:21:27.100
5494,9494,3873.08,0.00,USA,8,69,2026-02-08 19:21:27.120
5495,8375,2311.38,1.00,Shqipëri,20,80,2026-02-08 19:21:27.140
5496,1034,46.81,0.00,USA,17,75,2026-02-08 19:21:27.153
5497,7016,269.27,0.00,Kosove,4,93,2026-02-08 19:21:27.167
5498,9,607.61,0.00,Kosove,4,69,2026-02-08 19:21:27.180
5499,3068,288.52,0.00,Kosove,4,65,2026-02-08 19:21:27.193
5500,9721,450.21,0.00,Kosove,4,89,2026-02-08 19:21:27.207
5501,4428,129.00,0.00,USA,14,0,2026-02-08 19:21:27.220
5502,6707,532.81,0.00,UK,2,81,2026-02-08 19:21:27.237
5503,6124,898.09,0.00,Shqipëri,19,95,2026-02-08 19:21:27.263
5504,5993,5051.10,1.00,UK,9,87,2026-02-08 19:21:27.350
5505,1285,542.50,0.00,UK,9,33,2026-02-08 19:21:27.367
5506,4498,859.35,0.00,UK,10,60,2026-02-08 19:21:27.390
5507,5532,308.15,0.00,Kosove,18,72,2026-02-08 19:21:27.403
5508,1087,27.98,0.00,UK,6,56,2026-02-08 19:21:27.417
5509,9319,445.14,0.00,USA,4,100,2026-02-08 19:21:27.430
5510,5030,6022.99,1.00,USA,4,21,2026-02-08 19:21:27.453
5511,8627,105.08,0.00,USA,10,40,2026-02-08 19:21:27.470
5512,9152,327.78,0.00,Kosove,9,71,2026-02-08 19:21:27.483
5513,2823,698.79,0.00,Kosove,9,31,2026-02-08 19:21:27.503
5514,123,193.28,0.00,Kosove,9,92,2026-02-08 19:21:27.513
5515,5494,3210.56,0.01,Shqipëri,6,32,2026-02-08 19:21:27.530
5516,3519,985.76,0.00,UK,16,62,2026-02-08 19:21:27.550
5517,7085,844.15,0.00,USA,2,47,2026-02-08 19:21:27.567
5518,6745,194.39,0.00,Kosove,23,1,2026-02-08 19:21:27.577
5519,9499,274.45,0.00,UK,11,64,2026-02-08 19:21:27.590
5520,8652,998.64,0.00,Shqipëri,10,5,2026-02-08 19:21:27.607
5521,5903,90.09,0.00,Shqipëri,10,5,2026-02-08 19:21:27.623
5522,254,872.96,0.00,Shqipëri,10,85,2026-02-08 19:21:27.633
5523,8898,7606.38,1.00,Shqipëri,10,40,2026-02-08 19:21:27.650
5524,7579,3433.96,1.00,USA,10,14,2026-02-08 19:21:27.670
5525,9816,490.51,0.02,USA,11,4,2026-02-08 19:21:27.687
5526,8802,3201.81,1.00,UK,22,91,2026-02-08 19:21:27.707
5527,9722,5072.08,0.01,Germany,6,53,2026-02-08 19:21:27.727
5528,7234,3254.14,0.14,USA,23,8,2026-02-08 19:21:27.750
5529,6985,1081.32,1.00,USA,0,49,2026-02-08 19:21:27.773
5530,8789,806.27,0.00,USA,18,42,2026-02-08 19:21:27.790
5531,6428,175.89,0.00,Kosove,12,9,2026-02-08 19:21:27.813
5532,8060,5754.97,1.00,Kosove,12,57,2026-02-08 19:21:27.837
5533,356,788.33,0.00,Kosove,12,38,2026-02-08 19:21:27.850
5534,4265,614.28,0.00,Germany,17,59,2026-02-08 19:21:27.873
5535,5234,293.29,0.00,Germany,17,82,2026-02-08 19:21:27.897
5536,5698,4472.16,1.00,Shqipëri,2,89,2026-02-08 19:21:27.917
5537,1167,8557.39,1.00,UK,4,35,2026-02-08 19:21:27.933
5538,3794,894.67,0.00,UK,4,50,2026-02-08 19:21:27.953
5539,8876,238.11,0.00,USA,19,89,2026-02-08 19:21:27.967
5540,2840,355.22,0.00,UK,1,92,2026-02-08 19:21:27.980
5541,6667,6602.71,1.00,Shqipëri,13,83,2026-02-08 19:21:28.000
5542,7639,301.22,0.00,Shqipëri,0,33,2026-02-08 19:21:28.020
5543,820,649.09,0.00,Shqipëri,3,54,2026-02-08 19:21:28.033
5544,4617,666.13,0.00,Shqipëri,10,48,2026-02-08 19:21:28.050
5545,1793,749.53,0.00,Shqipëri,10,37,2026-02-08 19:21:28.060
5546,1872,204.95,1.00,Shqipëri,13,91,2026-02-08 19:21:28.080
5547,2336,409.35,0.00,Shqipëri,13,7,2026-02-08 19:21:28.100
5548,7330,5293.72,1.00,USA,1,81,2026-02-08 19:21:28.120
5549,6774,5826.99,0.01,USA,4,32,2026-02-08 19:21:28.140
5550,1521,204.28,0.00,USA,20,4,2026-02-08 19:21:28.153
5551,7993,1696.33,1.00,Kosove,8,96,2026-02-08 19:21:28.173
5552,8568,537.38,0.00,Germany,9,45,2026-02-08 19:21:28.187
5553,5202,7771.44,0.01,UK,11,90,2026-02-08 19:21:28.207
5554,485,515.56,1.00,USA,22,18,2026-02-08 19:21:28.227
5555,3560,9047.60,0.01,Shqipëri,1,13,2026-02-08 19:21:28.243
5556,6031,681.26,0.00,UK,10,65,2026-02-08 19:21:28.257
5557,7520,931.67,0.00,UK,10,75,2026-02-08 19:21:28.277
5558,9224,3748.86,0.01,Germany,20,13,2026-02-08 19:21:28.297
5559,3069,1553.88,1.00,Shqipëri,14,15,2026-02-08 19:21:28.313
5560,5358,9303.26,1.00,Kosove,19,25,2026-02-08 19:21:28.333
