device_id,user_id,device_fingerprint,os,browser,first_seen,last_seen,trusted
2890,3588,DEV-1808904174-2890,Android,Firefox,2024-04-18 18:51:58.290,2024-04-19 18:51:58.290,0
2891,6742,DEV-1967990317-2891,Windows 11,Edge,2024-07-12 18:51:58.297,2024-07-31 18:51:58.297,1
2892,7849,DEV-603754430-2892,Linux,Chrome,2024-09-22 18:51:58.300,2024-10-12 18:51:58.300,1
2893,348,DEV-1620124314-2893,Android,Chrome,2024-05-06 18:51:58.310,2024-05-25 18:51:58.310,0
2894,1829,DEV-314503635-2894,Windows 10,Safari,2025-10-30 18:51:58.320,2025-11-28 18:51:58.320,0
2895,5126,DEV-763218930-2895,iOS,Edge,2024-09-13 18:51:58.327,2024-10-09 18:51:58.327,1
2896,550,DEV-352757934-2896,Android,Safari,2025-11-19 18:51:58.333,2025-12-06 18:51:58.333,1
2897,6036,DEV-144389853-2897,iOS,Edge,2025-04-30 18:51:58.337,2025-05-16 18:51:58.337,1
2898,6500,DEV-456785273-2898,Windows 10,Firefox,2025-08-20 18:51:58.343,2025-09-06 18:51:58.343,1
2899,8036,DEV-655271721-2899,iOS,Chrome,2026-01-11 18:51:58.347,2026-01-25 18:51:58.347,1
2900,5152,DEV-1157261099-2900,iOS,Edge,2025-09-13 18:51:58.350,2025-09-24 18:51:58.350,1
2901,2855,DEV-1552346879-2901,iOS,Safari,2026-01-03 18:51:58.357,2026-01-31 18:51:58.357,1
2902,4683,DEV-1949617838-2902,Linux,Chrome,2024-10-06 18:51:58.363,2024-10-27 18:51:58.363,1
2903,8955,DEV-1832853982-2903,Windows 11,Opera,2024-12-09 18:51:58.367,2024-12-18 18:51:58.367,1
2904,7371,DEV-1375772061-2904,Linux,Firefox,2024-05-11 18:51:58.373,2024-05-11 18:51:58.373,1
2905,639,DEV-1638698700-2905,Windows 10,Safari,2025-09-07 18:51:58.377,2025-10-02 18:51:58.377,1
2906,5985,DEV-922813901-2906,Windows 11,Firefox,2024-11-23 18:51:58.383,2024-12-21 18:51:58.383,0
2907,2336,DEV-56941447-2907,Windows 11,Safari,2024-02-22 18:51:58.390,2024-03-04 18:51:58.390,1
2908,8343,DEV-1443166426-2908,Linux,Edge,2025-07-20 18:51:58.393,2025-07-25 18:51:58.393,0
2909,322,DEV-1664643612-2909,Linux,Opera,2024-06-07 18:51:58.400,2024-07-02 18:51:58.400,0
2910,1529,DEV-1100118481-2910,Windows 11,Opera,2024-03-24 18:51:58.403,2024-04-21 18:51:58.403,0
2911,1736,DEV-17081535-2911,Windows 10,Opera,2026-01-20 18:51:58.410,2026-01-27 18:51:58.410,1
2912,9833,DEV-725203236-2912,macOS,Edge,2024-09-16 18:51:58.420,2024-09-28 18:51:58.420,1
2913,4212,DEV-1712982150-2913,macOS,Firefox,2024-08-07 18:51:58.427,2024-08-20 18:51:58.427,0
2914,1362,DEV-1063534684-2914,Linux,Chrome,2024-10-03 18:51:58.433,2024-10-16 18:51:58.433,1
2915,6362,DEV-2075566521-2915,iOS,Edge,2025-08-24 18:51:58.440,2025-09-15 18:51:58.440,1
2916,921,DEV-289327550-2916,macOS,Safari,2025-09-05 18:51:58.447,2025-09-25 18:51:58.447,0
2917,3805,DEV-2017444567-2917,macOS,Firefox,2024-11-13 18:51:58.450,2024-12-07 18:51:58.450,1
2918,7974,DEV-1784445395-2918,Linux,Chrome,2025-08-27 18:51:58.457,2025-09-15 18:51:58.457,1
2919,1361,DEV-812955147-2919,macOS,Opera,2024-06-15 18:51:58.463,2024-07-11 18:51:58.463,0
2920,9507,DEV-284653173-2920,Android,Firefox,2025-02-27 18:51:58.470,2025-03-26 18:51:58.470,1
2921,481,DEV-1040030546-2921,iOS,Edge,2025-06-09 18:51:58.477,2025-07-02 18:51:58.477,1
2922,4259,DEV-1031549491-2922,Windows 10,Safari,2024-08-25 18:51:58.483,2024-09-09 18:51:58.483,1
2923,8734,DEV-1251150820-2923,Windows 10,Firefox,2025-07-20 18:51:58.490,2025-07-25 18:51:58.490,1
2924,2715,DEV-1233810282-2924,Linux,Chrome,2025-06-23 18:51:58.493,2025-06-28 18:51:58.493,1
2925,8914,DEV-1000200423-2925,Linux,Edge,2024-12-19 18:51:58.500,2025-01-07 18:51:58.500,1
2926,9438,DEV-1367877086-2926,Android,Opera,2024-10-24 18:51:58.507,2024-11-17 18:51:58.507,0
2927,5540,DEV-843174324-2927,Windows 11,Edge,2024-08-27 18:51:58.510,2024-09-25 18:51:58.510,1
2928,8051,DEV-985932722-2928,iOS,Opera,2025-08-03 18:51:58.517,2025-08-12 18:51:58.517,1
2929,1202,DEV-150374369-2929,Windows 10,Edge,2025-01-05 18:51:58.523,2025-01-08 18:51:58.523,0
2930,7802,DEV-1060460466-2930,Windows 10,Firefox,2024-03-14 18:51:58.527,2024-03-29 18:51:58.527,0
2931,7191,DEV-1130543358-2931,Windows 11,Safari,2024-09-11 18:51:58.537,2024-10-03 18:51:58.537,1
2932,6987,DEV-610459135-2932,iOS,Safari,2024-08-23 18:51:58.540,2024-09-08 18:51:58.540,1
2933,7040,DEV-1918748851-2933,Linux,Opera,2025-10-31 18:51:58.547,2025-11-19 18:51:58.547,0
2934,4697,DEV-1112893050-2934,iOS,Chrome,2025-12-30 18:51:58.550,2026-01-15 18:51:58.550,0
2935,2712,DEV-1312297599-2935,iOS,Safari,2025-05-23 18:51:58.557,2025-05-27 18:51:58.557,0
2936,8342,DEV-787365476-2936,macOS,Safari,2024-04-29 18:51:58.560,2024-05-23 18:51:58.560,1
2937,2101,DEV-238618068-2937,Linux,Chrome,2025-11-09 18:51:58.567,2025-11-26 18:51:58.567,0
2938,2275,DEV-336300056-2938,Windows 11,Chrome,2025-03-17 18:51:58.573,2025-04-09 18:51:58.573,1
2939,9319,DEV-1730256156-2939,Linux,Edge,2025-02-02 18:51:58.583,2025-03-01 18:51:58.583,1
2940,8049,DEV-28581892-2940,Windows 10,Safari,2025-06-08 18:51:58.590,2025-06-23 18:51:58.590,1
2941,1980,DEV-163578475-2941,iOS,Edge,2025-06-12 18:51:58.603,2025-06-15 18:51:58.603,0
2942,635,DEV-297879259-2942,Windows 10,Edge,2025-01-30 18:51:58.610,2025-02-28 18:51:58.610,1
2943,1769,DEV-1298207612-2943,macOS,Firefox,2024-05-29 18:51:58.613,2024-06-01 18:51:58.613,1
2944,6641,DEV-1704645953-2944,macOS,Chrome,2024-12-18 18:51:58.620,2024-12-28 18:51:58.620,0
2945,3071,DEV-511215542-2945,Windows 10,Chrome,2025-06-17 18:51:58.623,2025-07-03 18:51:58.623,0
2946,4932,DEV-629532297-2946,iOS,Chrome,2025-05-13 18:51:58.630,2025-05-13 18:51:58.630,1
2947,2958,DEV-946800037-2947,macOS,Edge,2025-01-28 18:51:58.633,2025-02-04 18:51:58.633,0
2948,6107,DEV-531525478-2948,Windows 11,Opera,2025-04-15 18:51:58.640,2025-05-08 18:51:58.640,0
2949,7268,DEV-1057238176-2949,Windows 11,Edge,2024-06-05 18:51:58.643,2024-06-21 18:51:58.643,1
2950,2017,DEV-1843827528-2950,Windows 10,Chrome,2024-04-06 18:51:58.650,2024-05-04 18:51:58.650,0
2951,5,DEV-719491008-2951,Android,Opera,2025-08-28 18:51:58.653,2025-09-04 18:51:58.653,1
2952,9334,DEV-254074023-2952,Linux,Firefox,2025-03-24 18:51:58.657,2025-04-06 18:51:58.657,1
2953,3530,DEV-1010995750-2953,Android,Edge,2024-12-11 18:51:58.663,2024-12-12 18:51:58.663,1
2954,8475,DEV-1689625612-2954,iOS,Edge,2026-01-04 18:51:58.667,2026-01-25 18:51:58.667,1
2955,7252,DEV-923787734-2955,Windows 11,Edge,2024-10-09 18:51:58.673,2024-11-07 18:51:58.673,1
2956,9077,DEV-1237903475-2956,Android,Firefox,2025-12-29 18:51:58.680,2026-01-01 18:51:58.680,1
2957,5213,DEV-1774202618-2957,Android,Safari,2024-02-22 18:51:58.683,2024-03-11 18:51:58.683,0
2958,5794,DEV-316028287-2958,Windows 10,Firefox,2024-09-25 18:51:58.690,2024-10-03 18:51:58.690,1
2959,103,DEV-667371271-2959,macOS,Firefox,2025-09-28 18:51:58.693,2025-10-17 18:51:58.693,0
2960,3944,DEV-1664105624-2960,macOS,Chrome,2025-07-20 18:51:58.697,2025-07-28 18:51:58.697,1
2961,3955,DEV-1476565096-2961,Windows 10,Opera,2024-02-21 18:51:58.703,2024-03-10 18:51:58.703,0
2962,2357,DEV-1081011590-2962,Linux,Firefox,2025-08-27 18:51:58.710,2025-08-28 18:51:58.710,1
2963,4703,DEV-1103330253-2963,macOS,Firefox,2025-12-02 18:51:58.713,2025-12-05 18:51:58.713,1
2964,2034,DEV-1789450618-2964,Linux,Safari,2025-02-22 18:51:58.720,2025-02-27 18:51:58.720,1
2965,3209,DEV-942648346-2965,iOS,Firefox,2025-04-08 18:51:58.723,2025-04-17 18:51:58.723,0
2966,8692,DEV-224891507-2966,Linux,Edge,2024-06-30 18:51:58.727,2024-07-05 18:51:58.727,0
2967,254,DEV-1717795069-2967,Windows 11,Firefox,2025-11-20 18:51:58.733,2025-12-19 18:51:58.733,1
2968,5802,DEV-314963894-2968,Linux,Safari,2024-09-24 18:51:58.737,2024-10-02 18:51:58.737,0
2969,9853,DEV-837537314-2969,Windows 11,Firefox,2025-10-02 18:51:58.740,2025-10-26 18:51:58.740,1
2970,4244,DEV-1279350224-2970,iOS,Opera,2025-02-08 18:51:58.747,2025-03-06 18:51:58.747,0
2971,4369,DEV-1960679582-2971,iOS,Chrome,2025-04-02 18:51:58.750,2025-04-02 18:51:58.750,1
2972,6997,DEV-2084242149-2972,iOS,Safari,2025-06-04 18:51:58.757,2025-06-23 18:51:58.757,1
2973,9106,DEV-1636570748-2973,iOS,Firefox,2025-02-10 18:51:58.760,2025-02-12 18:51:58.760,0
2974,3570,DEV-1524340131-2974,Windows 11,Chrome,2025-05-31 18:51:58.767,2025-06-10 18:51:58.767,1
2975,3295,DEV-506886612-2975,Windows 10,Edge,2024-02-17 18:51:58.770,2024-02-26 18:51:58.770,0
2976,2617,DEV-689617519-2976,Windows 10,Edge,2026-01-01 18:51:58.773,2026-01-22 18:51:58.773,1
2977,2861,DEV-548024731-2977,macOS,Firefox,2024-07-30 18:51:58.777,2024-08-01 18:51:58.777,1
2978,6014,DEV-2138662102-2978,Linux,Safari,2024-09-25 18:51:58.780,2024-10-18 18:51:58.780,0
2979,6932,DEV-29561522-2979,Android,Opera,2025-11-26 18:51:58.787,2025-12-09 18:51:58.787,0
2980,7051,DEV-1144770662-2980,Windows 10,Edge,2024-03-16 18:51:58.793,2024-03-21 18:51:58.793,1
2981,3658,DEV-1661160081-2981,macOS,Chrome,2025-06-07 18:51:58.800,2025-06-08 18:51:58.800,1
2982,6573,DEV-353807867-2982,iOS,Edge,2024-04-01 18:51:58.803,2024-04-07 18:51:58.803,1
2983,4940,DEV-1673889066-2983,iOS,Chrome,2024-03-18 18:51:58.807,2024-04-01 18:51:58.807,1
2984,9579,DEV-1296087609-2984,Windows 10,Opera,2025-12-20 18:51:58.813,2026-01-14 18:51:58.813,0
2985,7725,DEV-2010644984-2985,macOS,Firefox,2024-08-23 18:51:58.817,2024-09-08 18:51:58.817,0
2986,3104,DEV-2139890408-2986,macOS,Firefox,2025-09-23 18:51:58.823,2025-10-07 18:51:58.823,1
2987,1483,DEV-77820979-2987,Windows 10,Opera,2025-09-28 18:51:58.827,2025-10-23 18:51:58.827,1
2988,2431,DEV-1194654072-2988,iOS,Chrome,2025-07-15 18:51:58.833,2025-08-12 18:51:58.833,1
2989,1678,DEV-460158049-2989,Linux,Chrome,2024-10-31 18:51:58.840,2024-11-20 18:51:58.840,1
2990,3420,DEV-615746038-2990,iOS,Firefox,2025-06-23 18:51:58.843,2025-07-04 18:51:58.843,1
2991,2454,DEV-1805053159-2991,Windows 11,Opera,2024-02-19 18:51:58.847,2024-02-26 18:51:58.847,1
2992,723,DEV-1758420946-2992,Windows 11,Edge,2025-08-02 18:51:58.850,2025-08-08 18:51:58.850,1
2993,617,DEV-657696313-2993,Windows 11,Chrome,2025-11-28 18:51:58.860,2025-12-19 18:51:58.860,0
2994,1051,DEV-2138923371-2994,macOS,Chrome,2025-03-09 18:51:58.863,2025-03-27 18:51:58.863,0
2995,3124,DEV-162274485-2995,macOS,Opera,2024-03-27 18:51:58.870,2024-04-10 18:51:58.870,1
2996,2506,DEV-112442858-2996,Windows 11,Opera,2024-10-24 18:51:58.873,2024-11-07 18:51:58.873,1
2997,9036,DEV-1699575962-2997,Windows 10,Edge,2024-06-05 18:51:58.880,2024-06-07 18:51:58.880,0
2998,7488,DEV-150828278-2998,iOS,Firefox,2024-10-02 18:51:58.880,2024-10-06 18:51:58.880,0
2999,9462,DEV-908786236-2999,iOS,Safari,2024-07-21 18:51:58.887,2024-08-13 18:51:58.887,1
3000,8220,DEV-1873438838-3000,Windows 11,Firefox,2025-10-20 18:51:58.890,2025-11-08 18:51:58.890,0
3001,212,DEV-772667656-3001,Windows 11,Edge,2026-02-02 18:51:58.897,2026-02-03 18:51:58.897,1
3002,3174,DEV-29515529-3002,iOS,Firefox,2025-08-30 18:51:58.900,2025-09-24 18:51:58.900,1
3003,6362,DEV-1974713194-3003,Linux,Safari,2024-09-05 18:51:58.907,2024-10-03 18:51:58.907,0
3004,4739,DEV-507993316-3004,iOS,Opera,2024-08-02 18:51:58.910,2024-08-28 18:51:58.910,1
3005,4170,DEV-1465593400-3005,Linux,Safari,2026-01-27 18:51:58.913,2026-01-30 18:51:58.913,1
3006,1477,DEV-126247796-3006,macOS,Firefox,2024-07-03 18:51:58.920,2024-07-19 18:51:58.920,1
3007,6653,DEV-1620154030-3007,Linux,Chrome,2025-02-04 18:51:58.923,2025-03-05 18:51:58.923,1
3008,765,DEV-1973875300-3008,iOS,Safari,2025-03-18 18:51:58.930,2025-04-09 18:51:58.930,1
3009,599,DEV-1697177244-3009,Windows 10,Chrome,2024-05-27 18:51:58.933,2024-06-07 18:51:58.933,0
3010,326,DEV-28490373-3010,iOS,Edge,2024-06-11 18:51:58.940,2024-07-10 18:51:58.940,0
3011,5732,DEV-1463858331-3011,Linux,Safari,2025-01-12 18:51:58.943,2025-02-10 18:51:58.943,1
3012,2922,DEV-953776222-3012,iOS,Opera,2025-02-26 18:51:58.950,2025-03-10 18:51:58.950,1
3013,2,DEV-428027328-3013,Linux,Opera,2025-08-29 18:51:58.953,2025-09-03 18:51:58.953,0
3014,7922,DEV-1585772937-3014,iOS,Edge,2025-01-01 18:51:58.960,2025-01-10 18:51:58.960,1
3015,1642,DEV-972900155-3015,Linux,Firefox,2025-07-08 18:51:58.963,2025-07-15 18:51:58.963,0
3016,6747,DEV-8822290-3016,iOS,Safari,2024-11-19 18:51:58.967,2024-11-19 18:51:58.967,1
3017,5819,DEV-2099223736-3017,Windows 10,Chrome,2026-01-29 18:51:58.973,2026-02-05 18:51:58.973,1
3018,7785,DEV-125873010-3018,Windows 10,Safari,2024-08-30 18:51:58.980,2024-09-08 18:51:58.980,0
3019,9357,DEV-1321073481-3019,macOS,Firefox,2024-02-27 18:51:58.987,2024-03-09 18:51:58.987,1
3020,8289,DEV-1710613817-3020,Windows 10,Safari,2025-07-20 18:51:58.990,2025-08-01 18:51:58.990,1
3021,3318,DEV-1229314623-3021,macOS,Opera,2025-10-02 18:51:59.000,2025-10-12 18:51:59.000,1
3022,488,DEV-429079946-3022,macOS,Chrome,2026-01-12 18:51:59.007,2026-01-24 18:51:59.007,1
3023,9027,DEV-1959919899-3023,Windows 11,Chrome,2025-09-13 18:51:59.010,2025-09-30 18:51:59.010,1
3024,3357,DEV-958606579-3024,Android,Edge,2024-09-08 18:51:59.017,2024-09-08 18:51:59.017,0
3025,639,DEV-1510727793-3025,macOS,Safari,2025-01-29 18:51:59.027,2025-02-17 18:51:59.027,1
3026,8032,DEV-926118711-3026,iOS,Opera,2025-06-05 18:51:59.030,2025-06-26 18:51:59.030,1
3027,3780,DEV-741458759-3027,Android,Firefox,2025-10-07 18:51:59.037,2025-10-24 18:51:59.037,1
3028,7666,DEV-796922625-3028,Windows 11,Opera,2025-08-19 18:51:59.040,2025-09-03 18:51:59.040,0
3029,9435,DEV-1260357911-3029,iOS,Opera,2026-02-02 18:51:59.047,2026-02-04 18:51:59.047,1
3030,6982,DEV-1272200289-3030,Windows 11,Edge,2025-06-02 18:51:59.050,2025-07-01 18:51:59.050,0
3031,2919,DEV-15188264-3031,iOS,Edge,2025-09-25 18:51:59.053,2025-10-10 18:51:59.053,1
3032,5872,DEV-1637002491-3032,macOS,Safari,2024-07-04 18:51:59.060,2024-07-04 18:51:59.060,0
3033,6522,DEV-612490918-3033,Android,Opera,2024-12-02 18:51:59.063,2024-12-16 18:51:59.063,0
3034,6147,DEV-1838329498-3034,iOS,Chrome,2024-08-30 18:51:59.070,2024-09-13 18:51:59.070,1
3035,6699,DEV-1806215164-3035,Android,Opera,2025-04-03 18:51:59.077,2025-04-23 18:51:59.077,1
3036,4390,DEV-2132010510-3036,iOS,Firefox,2025-04-13 18:51:59.080,2025-04-23 18:51:59.080,0
3037,8639,DEV-94899480-3037,Android,Firefox,2025-11-02 18:51:59.083,2025-11-14 18:51:59.083,1
3038,9745,DEV-835645635-3038,Windows 10,Safari,2026-01-01 18:51:59.090,2026-01-02 18:51:59.090,0
3039,1202,DEV-1658877672-3039,Windows 10,Safari,2026-01-04 18:51:59.093,2026-01-18 18:51:59.093,0
3040,1210,DEV-686723891-3040,iOS,Safari,2025-01-04 18:51:59.100,2025-01-31 18:51:59.100,1
3041,763,DEV-299890115-3041,Windows 10,Firefox,2024-04-16 18:51:59.107,2024-05-11 18:51:59.107,1
3042,8240,DEV-1365136983-3042,macOS,Edge,2024-03-18 18:51:59.110,2024-03-31 18:51:59.110,0
3043,2463,DEV-1463963287-3043,macOS,Chrome,2024-08-09 18:51:59.117,2024-08-25 18:51:59.117,1
3044,1098,DEV-1223721541-3044,iOS,Opera,2025-12-05 18:51:59.123,2025-12-24 18:51:59.123,1
3045,1481,DEV-2082417934-3045,Android,Opera,2024-08-20 18:51:59.133,2024-08-30 18:51:59.133,0
3046,962,DEV-1619275863-3046,Windows 10,Safari,2025-10-08 18:51:59.137,2025-11-04 18:51:59.137,1
3047,663,DEV-1962834849-3047,Linux,Safari,2025-12-06 18:51:59.140,2026-01-01 18:51:59.140,1
3048,5172,DEV-1293492369-3048,Android,Chrome,2025-09-19 18:51:59.147,2025-10-01 18:51:59.147,0
3049,5691,DEV-95157158-3049,Windows 11,Safari,2024-03-31 18:51:59.150,2024-04-25 18:51:59.150,0
3050,7114,DEV-1606591548-3050,macOS,Chrome,2025-12-13 18:51:59.157,2026-01-01 18:51:59.157,1
3051,2607,DEV-894720485-3051,Windows 10,Safari,2024-12-30 18:51:59.160,2025-01-11 18:51:59.160,1
3052,5264,DEV-737852117-3052,Linux,Safari,2025-03-28 18:51:59.167,2025-04-03 18:51:59.167,1
3053,5944,DEV-1885341171-3053,Linux,Safari,2025-07-06 18:51:59.170,2025-07-22 18:51:59.170,1
3054,2008,DEV-924005487-3054,Windows 10,Safari,2025-06-19 18:51:59.173,2025-07-04 18:51:59.173,0
3055,7366,DEV-1618651184-3055,iOS,Firefox,2025-04-21 18:51:59.180,2025-04-29 18:51:59.180,1
3056,6765,DEV-468283912-3056,Linux,Safari,2025-05-19 18:51:59.183,2025-05-28 18:51:59.183,1
3057,9512,DEV-1441329592-3057,Linux,Opera,2025-04-03 18:51:59.190,2025-04-03 18:51:59.190,0
3058,4072,DEV-471547004-3058,Android,Opera,2024-12-30 18:51:59.193,2025-01-27 18:51:59.193,0
3059,9713,DEV-661192446-3059,Windows 11,Chrome,2024-03-02 18:51:59.197,2024-03-14 18:51:59.197,0
3060,6503,DEV-1694442260-3060,macOS,Firefox,2026-01-05 18:51:59.200,2026-01-30 18:51:59.200,1
3061,8323,DEV-1864606249-3061,macOS,Edge,2026-01-20 18:51:59.207,2026-01-27 18:51:59.207,0
3062,8430,DEV-2087687119-3062,macOS,Firefox,2024-06-23 18:51:59.210,2024-07-14 18:51:59.210,1
3063,4627,DEV-1095225895-3063,iOS,Chrome,2024-12-14 18:51:59.217,2025-01-08 18:51:59.217,1
3064,6940,DEV-1841704757-3064,macOS,Edge,2025-09-05 18:51:59.220,2025-09-11 18:51:59.220,1
3065,4978,DEV-2050496555-3065,iOS,Safari,2026-02-04 18:51:59.223,2026-02-05 18:51:59.223,1
3066,9272,DEV-1826301127-3066,macOS,Safari,2024-02-29 18:51:59.230,2024-03-01 18:51:59.230,0
3067,1657,DEV-1828823468-3067,Windows 10,Edge,2024-12-21 18:51:59.233,2025-01-10 18:51:59.233,1
3068,8883,DEV-153360114-3068,Linux,Opera,2025-04-28 18:51:59.240,2025-05-18 18:51:59.240,1
3069,9442,DEV-986596761-3069,Windows 10,Firefox,2025-10-21 18:51:59.243,2025-10-26 18:51:59.243,1
3070,4178,DEV-1205461266-3070,Android,Safari,2024-03-19 18:51:59.247,2024-04-09 18:51:59.247,1
3071,5077,DEV-1304639001-3071,Windows 10,Opera,2024-05-13 18:51:59.250,2024-05-18 18:51:59.250,1
3072,248,DEV-105674603-3072,Windows 11,Firefox,2024-04-09 18:51:59.260,2024-04-19 18:51:59.260,1
3073,9639,DEV-2102053029-3073,iOS,Chrome,2024-12-09 18:51:59.267,2024-12-26 18:51:59.267,1
3074,9935,DEV-599815089-3074,Windows 10,Edge,2024-06-28 18:51:59.270,2024-07-18 18:51:59.270,0
3075,57,DEV-452122074-3075,iOS,Firefox,2025-05-14 18:51:59.277,2025-05-26 18:51:59.277,0
3076,3676,DEV-416475551-3076,Android,Safari,2025-07-12 18:51:59.280,2025-08-02 18:51:59.280,1
3077,7282,DEV-79898487-3077,macOS,Chrome,2024-07-15 18:51:59.283,2024-07-21 18:51:59.283,1
3078,9558,DEV-1050285399-3078,Android,Firefox,2025-12-18 18:51:59.293,2025-12-28 18:51:59.293,0
3079,9391,DEV-1645390775-3079,Windows 11,Firefox,2024-06-30 18:51:59.297,2024-07-21 18:51:59.297,1
3080,2746,DEV-1798451939-3080,iOS,Chrome,2024-12-04 18:51:59.300,2024-12-25 18:51:59.300,0
3081,1334,DEV-329657699-3081,iOS,Firefox,2024-06-16 18:51:59.307,2024-07-06 18:51:59.307,0
3082,7848,DEV-238036219-3082,macOS,Safari,2025-09-21 18:51:59.310,2025-09-29 18:51:59.310,1
3083,8521,DEV-1523002499-3083,Android,Opera,2024-10-05 18:51:59.313,2024-10-13 18:51:59.313,0
3084,8990,DEV-2082558387-3084,Android,Opera,2024-06-14 18:51:59.320,2024-06-19 18:51:59.320,1
3085,9975,DEV-1480710818-3085,Linux,Chrome,2024-06-29 18:51:59.323,2024-07-12 18:51:59.323,0
3086,5919,DEV-1689051445-3086,Windows 10,Edge,2024-04-18 18:51:59.327,2024-04-29 18:51:59.327,1
3087,9999,DEV-661540094-3087,Android,Safari,2026-01-25 18:51:59.330,2026-02-14 18:51:59.330,1
3088,8494,DEV-436654684-3088,Android,Edge,2024-10-24 18:51:59.340,2024-11-07 18:51:59.340,0
3089,2499,DEV-1293283807-3089,Windows 11,Safari,2024-12-07 18:51:59.343,2025-01-02 18:51:59.343,0
3090,7540,DEV-1569010502-3090,macOS,Edge,2024-03-22 18:51:59.350,2024-04-07 18:51:59.350,1
3091,8225,DEV-1402864091-3091,Linux,Safari,2024-10-05 18:51:59.353,2024-11-01 18:51:59.353,1
3092,6437,DEV-1727240997-3092,Windows 11,Chrome,2025-08-09 18:51:59.360,2025-08-24 18:51:59.360,1
3093,4630,DEV-519136096-3093,Linux,Chrome,2026-01-12 18:51:59.367,2026-02-04 18:51:59.367,1
3094,7392,DEV-345493189-3094,iOS,Chrome,2025-06-02 18:51:59.373,2025-06-05 18:51:59.373,0
3095,5266,DEV-568700540-3095,Windows 10,Firefox,2024-07-27 18:51:59.380,2024-08-21 18:51:59.380,1
3096,8171,DEV-277488875-3096,iOS,Chrome,2025-09-18 18:51:59.387,2025-10-15 18:51:59.387,0
3097,441,DEV-1509557567-3097,Android,Opera,2024-04-12 18:51:59.393,2024-04-28 18:51:59.393,0
3098,2127,DEV-425832053-3098,Android,Chrome,2025-05-24 18:51:59.400,2025-06-01 18:51:59.400,1
3099,7537,DEV-704398135-3099,Windows 10,Safari,2024-09-09 18:51:59.403,2024-09-28 18:51:59.403,1
3100,6136,DEV-618406612-3100,Linux,Firefox,2025-05-23 18:51:59.410,2025-06-20 18:51:59.410,1
3101,7692,DEV-216924293-3101,Linux,Firefox,2025-09-22 18:51:59.413,2025-10-02 18:51:59.413,1
3102,6982,DEV-349895251-3102,Windows 10,Chrome,2024-06-03 18:51:59.420,2024-06-12 18:51:59.420,1
3103,7060,DEV-634913882-3103,macOS,Opera,2024-07-13 18:51:59.427,2024-07-16 18:51:59.427,0
3104,9879,DEV-1135016684-3104,Android,Safari,2025-10-05 18:51:59.430,2025-10-30 18:51:59.430,1
3105,7971,DEV-1677581740-3105,Android,Edge,2024-03-21 18:51:59.433,2024-03-27 18:51:59.433,1
3106,190,DEV-1207898451-3106,Windows 10,Firefox,2024-10-29 18:51:59.440,2024-11-23 18:51:59.440,1
3107,3672,DEV-1242252266-3107,Windows 11,Chrome,2024-12-05 18:51:59.447,2024-12-31 18:51:59.447,1
3108,8508,DEV-1916035297-3108,iOS,Chrome,2025-08-27 18:51:59.453,2025-09-08 18:51:59.453,1
3109,2744,DEV-1540127671-3109,Linux,Firefox,2026-01-26 18:51:59.457,2026-02-10 18:51:59.457,1
3110,8738,DEV-948847323-3110,macOS,Firefox,2025-12-17 18:51:59.463,2025-12-27 18:51:59.463,1
3111,7736,DEV-1278809289-3111,macOS,Firefox,2024-04-05 18:51:59.473,2024-05-01 18:51:59.473,0
3112,347,DEV-981168058-3112,Linux,Edge,2026-01-17 18:51:59.477,2026-01-18 18:51:59.477,0
3113,3176,DEV-1252323288-3113,macOS,Safari,2024-06-10 18:51:59.480,2024-06-16 18:51:59.480,0
3114,3437,DEV-2066429573-3114,Windows 10,Firefox,2025-08-01 18:51:59.487,2025-08-27 18:51:59.487,0
3115,4405,DEV-82117507-3115,Android,Safari,2025-11-12 18:51:59.490,2025-12-08 18:51:59.490,1
3116,1894,DEV-155972136-3116,Windows 10,Chrome,2024-10-06 18:51:59.497,2024-10-10 18:51:59.497,1
3117,9963,DEV-1487257045-3117,Android,Edge,2025-12-26 18:51:59.500,2026-01-23 18:51:59.500,1
3118,108,DEV-894483634-3118,Windows 11,Opera,2024-12-31 18:51:59.507,2025-01-04 18:51:59.507,1
3119,888,DEV-741312536-3119,Linux,Firefox,2024-11-25 18:51:59.513,2024-12-24 18:51:59.513,1
3120,7823,DEV-113088570-3120,Android,Firefox,2025-02-17 18:51:59.517,2025-02-21 18:51:59.517,1
3121,2430,DEV-1957251332-3121,Android,Safari,2025-11-14 18:51:59.523,2025-11-18 18:51:59.523,1
3122,1878,DEV-531130061-3122,Linux,Opera,2025-12-14 18:51:59.527,2026-01-01 18:51:59.527,1
3123,6417,DEV-1991626540-3123,iOS,Chrome,2024-10-31 18:51:59.530,2024-11-09 18:51:59.530,1
3124,1580,DEV-249104545-3124,Windows 11,Opera,2024-11-19 18:51:59.537,2024-11-20 18:51:59.537,1
3125,4815,DEV-1553191470-3125,Linux,Opera,2026-01-12 18:51:59.540,2026-01-22 18:51:59.540,0
3126,5018,DEV-217535516-3126,Windows 10,Safari,2025-12-06 18:51:59.547,2025-12-28 18:51:59.547,0
3127,9813,DEV-936687804-3127,iOS,Firefox,2024-09-25 18:51:59.553,2024-10-09 18:51:59.553,0
3128,1234,DEV-1705699947-3128,Windows 11,Chrome,2025-01-11 18:51:59.560,2025-01-21 18:51:59.560,0
