merchant_id,merchant_name,category,country,risk_score,created_at
2830,Merchant_322607665_2830,Restaurants,Germany,62,2023-05-28 18:56:59.860
2831,Merchant_1551501418_2831,Furniture,France,49,2025-08-11 18:56:59.863
2832,Merchant_1580512182_2832,Sports,Netherlands,38,2024-08-09 18:56:59.863
2833,Merchant_2103079114_2833,Restaurants,Germany,15,2023-12-04 18:56:59.863
2834,Merchant_1116449824_2834,Healthcare,Kosove,100,2025-06-24 18:56:59.863
2835,Merchant_163814496_2835,Sports,Germany,21,2025-12-29 18:56:59.863
2836,Merchant_242747542_2836,Entertainment,Netherlands,67,2024-12-10 18:56:59.863
2837,Merchant_1213201688_2837,Beauty,Spain,15,2023-04-22 18:56:59.863
2838,Merchant_2144147308_2838,Restaurants,Spain,80,2024-07-17 18:56:59.863
2839,Merchant_1256487739_2839,Clothing,UK,19,2024-05-17 18:56:59.863
2840,Merchant_1412334250_2840,Entertainment,Shqipëri,72,2024-11-30 18:56:59.863
2841,Merchant_1382206789_2841,Electronics,Italy,11,2023-09-23 18:56:59.867
2842,Merchant_1975030401_2842,Entertainment,Italy,3,2025-04-29 18:56:59.867
2843,Merchant_1493776528_2843,Groceries,UK,68,2025-03-29 18:56:59.867
2844,Merchant_589051122_2844,Travel,Kosove,93,2023-11-10 18:56:59.867
2845,Merchant_1267998770_2845,Travel,USA,34,2025-04-29 18:56:59.867
2846,Merchant_1596176304_2846,Clothing,USA,14,2023-02-28 18:56:59.867
2847,Merchant_1308266603_2847,Entertainment,UK,34,2026-02-03 18:56:59.867
2848,Merchant_690315475_2848,Restaurants,USA,82,2024-12-23 18:56:59.867
2849,Merchant_1130650899_2849,Clothing,Kosove,25,2025-03-02 18:56:59.870
2850,Merchant_957476851_2850,Electronics,Switzerland,61,2025-09-27 18:56:59.870
2851,Merchant_1583526998_2851,Sports,Switzerland,3,2024-06-01 18:56:59.870
2852,Merchant_731508415_2852,Travel,USA,70,2023-09-08 18:56:59.870
2853,Merchant_1837432734_2853,Sports,UK,60,2024-06-23 18:56:59.870
2854,Merchant_1617542323_2854,Electronics,Switzerland,30,2025-10-31 18:56:59.870
2855,Merchant_1937094113_2855,Clothing,Shqipëri,12,2025-11-12 18:56:59.870
2856,Merchant_330603176_2856,Sports,Kosove,38,2025-11-08 18:56:59.870
2857,Merchant_559323589_2857,Electronics,Germany,28,2025-01-11 18:56:59.870
2858,Merchant_1056316596_2858,Entertainment,USA,13,2024-08-23 18:56:59.870
2859,Merchant_1227870284_2859,Groceries,Switzerland,77,2023-10-09 18:56:59.870
2860,Merchant_730212707_2860,Beauty,Netherlands,83,2024-05-12 18:56:59.870
2861,Merchant_580094582_2861,Entertainment,France,13,2023-06-09 18:56:59.873
2862,Merchant_795965982_2862,Groceries,Spain,35,2024-09-19 18:56:59.873
2863,Merchant_1228436109_2863,Furniture,Spain,91,2025-12-03 18:56:59.873
2864,Merchant_1879171556_2864,Entertainment,Kosove,29,2024-07-06 18:56:59.873
2865,Merchant_872540945_2865,Groceries,Netherlands,15,2025-08-31 18:56:59.873
2866,Merchant_465395262_2866,Healthcare,Shqipëri,87,2023-05-26 18:56:59.873
2867,Merchant_1648254875_2867,Electronics,USA,76,2024-10-29 18:56:59.873
2868,Merchant_116379069_2868,Travel,Netherlands,47,2023-05-29 18:56:59.877
2869,Merchant_136626954_2869,Healthcare,Kosove,55,2025-06-20 18:56:59.877
2870,Merchant_1077200704_2870,Groceries,France,94,2025-04-12 18:56:59.877
2871,Merchant_1261756422_2871,Groceries,Netherlands,57,2024-08-29 18:56:59.877
2872,Merchant_1371631594_2872,Automotive,Netherlands,62,2024-10-18 18:56:59.877
2873,Merchant_1069915705_2873,Beauty,Switzerland,71,2025-01-31 18:56:59.877
2874,Merchant_902161503_2874,Beauty,UK,81,2023-07-20 18:56:59.880
2875,Merchant_968304636_2875,Groceries,Spain,61,2023-05-19 18:56:59.880
2876,Merchant_940315172_2876,Sports,UK,71,2025-03-29 18:56:59.880
2877,Merchant_1923924631_2877,Beauty,USA,95,2024-01-04 18:56:59.880
2878,Merchant_1011163210_2878,Entertainment,France,0,2026-01-13 18:56:59.880
2879,Merchant_424009066_2879,Healthcare,Netherlands,48,2024-03-09 18:56:59.880
2880,Merchant_1415566759_2880,Education,Netherlands,18,2024-09-06 18:56:59.880
2881,Merchant_253674026_2881,Furniture,UK,71,2024-07-24 18:56:59.880
2882,Merchant_1708863732_2882,Beauty,Netherlands,68,2024-07-02 18:56:59.880
2883,Merchant_803049611_2883,Healthcare,Kosove,78,2025-01-22 18:56:59.883
2884,Merchant_1779610369_2884,Automotive,UK,13,2025-08-12 18:56:59.883
2885,Merchant_2106692435_2885,Beauty,Italy,68,2024-10-07 18:56:59.883
2886,Merchant_1878875936_2886,Clothing,Shqipëri,84,2023-04-19 18:56:59.883
2887,Merchant_1345398899_2887,Entertainment,UK,55,2025-06-30 18:56:59.883
2888,Merchant_2123623728_2888,Sports,Switzerland,36,2024-02-06 18:56:59.883
2889,Merchant_1932580224_2889,Healthcare,Italy,35,2026-01-11 18:56:59.883
2890,Merchant_208223605_2890,Electronics,Shqipëri,26,2024-02-06 18:56:59.883
2891,Merchant_22965874_2891,Automotive,UK,17,2025-02-14 18:56:59.883
2892,Merchant_360080246_2892,Furniture,Shqipëri,87,2024-04-28 18:56:59.887
2893,Merchant_222059167_2893,Automotive,Netherlands,92,2026-01-09 18:56:59.887
2894,Merchant_1966265886_2894,Automotive,Netherlands,46,2024-12-11 18:56:59.887
2895,Merchant_496382090_2895,Automotive,France,39,2024-08-15 18:56:59.887
2896,Merchant_210542257_2896,Travel,Germany,58,2024-01-28 18:56:59.887
2897,Merchant_149530370_2897,Education,Shqipëri,6,2023-07-04 18:56:59.887
2898,Merchant_478736261_2898,Electronics,USA,85,2025-12-10 18:56:59.887
2899,Merchant_1382232726_2899,Healthcare,USA,6,2025-07-15 18:56:59.887
2900,Merchant_473243436_2900,Restaurants,Shqipëri,17,2026-01-15 18:56:59.887
2901,Merchant_1410154713_2901,Entertainment,UK,44,2023-07-27 18:56:59.890
2902,Merchant_1668909844_2902,Groceries,Italy,34,2025-06-10 18:56:59.890
2903,Merchant_1750022357_2903,Beauty,Germany,94,2024-09-04 18:56:59.890
2904,Merchant_348531887_2904,Entertainment,Spain,2,2024-05-31 18:56:59.890
2905,Merchant_892895603_2905,Entertainment,France,39,2024-09-03 18:56:59.890
2906,Merchant_74886084_2906,Healthcare,Kosove,12,2025-04-15 18:56:59.890
2907,Merchant_1634323811_2907,Entertainment,Shqipëri,24,2025-02-14 18:56:59.890
2908,Merchant_1011143170_2908,Healthcare,Spain,83,2023-07-20 18:56:59.890
2909,Merchant_1690283931_2909,Clothing,UK,46,2023-04-08 18:56:59.890
2910,Merchant_1178980355_2910,Furniture,USA,94,2023-07-26 18:56:59.890
2911,Merchant_17013937_2911,Electronics,Netherlands,16,2024-07-01 18:56:59.890
2912,Merchant_1301767274_2912,Automotive,Shqipëri,53,2024-10-07 18:56:59.890
2913,Merchant_1911089917_2913,Travel,Switzerland,6,2023-12-06 18:56:59.893
2914,Merchant_550699251_2914,Furniture,Switzerland,86,2025-02-23 18:56:59.893
2915,Merchant_1789199556_2915,Groceries,Netherlands,93,2025-05-11 18:56:59.893
2916,Merchant_646476861_2916,Healthcare,Italy,75,2024-07-21 18:56:59.893
2917,Merchant_135168674_2917,Restaurants,Italy,48,2026-02-02 18:56:59.893
2918,Merchant_1013031312_2918,Healthcare,Shqipëri,65,2025-09-04 18:56:59.893
2919,Merchant_1522422334_2919,Restaurants,Kosove,90,2023-10-27 18:56:59.893
2920,Merchant_1395242354_2920,Restaurants,USA,14,2024-08-14 18:56:59.893
2921,Merchant_354886135_2921,Clothing,Spain,29,2024-12-07 18:56:59.893
2922,Merchant_1114745873_2922,Education,UK,84,2025-09-13 18:56:59.893
2923,Merchant_980212701_2923,Automotive,UK,58,2025-03-26 18:56:59.897
2924,Merchant_1122649296_2924,Groceries,Spain,21,2024-01-15 18:56:59.897
2925,Merchant_88155073_2925,Healthcare,Switzerland,10,2023-11-16 18:56:59.897
2926,Merchant_1562523144_2926,Restaurants,USA,50,2023-04-15 18:56:59.897
2927,Merchant_84739892_2927,Groceries,USA,37,2023-06-09 18:56:59.897
2928,Merchant_181431293_2928,Clothing,Switzerland,0,2025-11-22 18:56:59.897
2929,Merchant_1063247486_2929,Restaurants,Germany,68,2023-02-13 18:56:59.897
2930,Merchant_590654926_2930,Groceries,Netherlands,58,2025-08-28 18:56:59.897
2931,Merchant_1773193584_2931,Healthcare,Germany,31,2024-06-19 18:56:59.900
2932,Merchant_1910860351_2932,Healthcare,Italy,96,2025-01-13 18:56:59.900
2933,Merchant_1128934116_2933,Groceries,Spain,90,2023-07-11 18:56:59.900
2934,Merchant_127968693_2934,Healthcare,Switzerland,85,2024-11-28 18:56:59.900
2935,Merchant_1311614181_2935,Electronics,Spain,14,2025-06-11 18:56:59.900
2936,Merchant_419243893_2936,Travel,Spain,93,2023-09-18 18:56:59.900
2937,Merchant_1338824187_2937,Beauty,Netherlands,85,2023-10-27 18:56:59.900
2938,Merchant_788834572_2938,Beauty,UK,60,2023-06-20 18:56:59.903
2939,Merchant_1599234733_2939,Automotive,Switzerland,36,2025-06-30 18:56:59.907
2940,Merchant_1647308246_2940,Restaurants,Spain,41,2024-01-21 18:56:59.907
2941,Merchant_2035160832_2941,Sports,Germany,67,2025-01-08 18:56:59.910
2942,Merchant_776497587_2942,Entertainment,Switzerland,53,2023-08-24 18:56:59.910
2943,Merchant_1974759857_2943,Groceries,Shqipëri,71,2023-05-14 18:56:59.910
2944,Merchant_249063269_2944,Education,UK,61,2025-09-04 18:56:59.910
2945,Merchant_639662833_2945,Automotive,Switzerland,6,2023-06-13 18:56:59.910
2946,Merchant_1577297187_2946,Travel,Germany,1,2023-05-28 18:56:59.913
2947,Merchant_1226466345_2947,Automotive,Netherlands,66,2024-05-18 18:56:59.913
2948,Merchant_1869596486_2948,Healthcare,Shqipëri,59,2026-01-20 18:56:59.913
2949,Merchant_903389635_2949,Electronics,USA,90,2024-11-11 18:56:59.913
2950,Merchant_1038364914_2950,Groceries,Kosove,82,2025-12-25 18:56:59.913
2951,Merchant_459452075_2951,Healthcare,Spain,58,2026-01-20 18:56:59.913
2952,Merchant_2073261616_2952,Travel,Kosove,75,2023-09-26 18:56:59.913
2953,Merchant_1161632076_2953,Electronics,Kosove,45,2026-01-09 18:56:59.917
2954,Merchant_693211604_2954,Furniture,Switzerland,3,2025-01-23 18:56:59.917
2955,Merchant_700940290_2955,Electronics,Kosove,17,2025-01-24 18:56:59.917
2956,Merchant_1858701511_2956,Sports,USA,71,2025-07-25 18:56:59.917
2957,Merchant_1372878550_2957,Education,Netherlands,66,2023-02-25 18:56:59.917
2958,Merchant_640340318_2958,Entertainment,Switzerland,38,2023-09-08 18:56:59.917
2959,Merchant_1340121884_2959,Entertainment,UK,47,2024-10-04 18:56:59.917
2960,Merchant_1814706310_2960,Furniture,Switzerland,75,2023-03-17 18:56:59.920
2961,Merchant_1735332515_2961,Clothing,Kosove,40,2023-08-02 18:56:59.920
2962,Merchant_977952914_2962,Electronics,Netherlands,59,2024-02-08 18:56:59.920
2963,Merchant_1451583167_2963,Entertainment,Shqipëri,53,2026-01-24 18:56:59.920
2964,Merchant_2021072513_2964,Clothing,Italy,71,2023-11-06 18:56:59.920
2965,Merchant_672124493_2965,Restaurants,Shqipëri,28,2024-12-21 18:56:59.920
2966,Merchant_1101109206_2966,Furniture,USA,96,2023-04-06 18:56:59.920
2967,Merchant_2041627950_2967,Entertainment,Switzerland,7,2023-04-29 18:56:59.923
2968,Merchant_608295036_2968,Healthcare,Netherlands,11,2023-11-08 18:56:59.923
2969,Merchant_711185607_2969,Entertainment,Spain,9,2025-04-22 18:56:59.923
2970,Merchant_445934468_2970,Healthcare,USA,81,2023-12-14 18:56:59.923
2971,Merchant_327056962_2971,Beauty,Italy,57,2023-07-09 18:56:59.923
2972,Merchant_806560452_2972,Restaurants,Kosove,49,2024-06-27 18:56:59.923
2973,Merchant_1739607685_2973,Groceries,Kosove,91,2025-02-28 18:56:59.923
2974,Merchant_1984268675_2974,Entertainment,USA,48,2026-01-09 18:56:59.927
2975,Merchant_2002989957_2975,Automotive,France,76,2025-03-30 18:56:59.927
2976,Merchant_1875403282_2976,Education,Kosove,93,2025-04-24 18:56:59.927
2977,Merchant_34719415_2977,Beauty,Spain,24,2024-10-03 18:56:59.927
2978,Merchant_1545943564_2978,Automotive,Italy,56,2023-12-27 18:56:59.927
2979,Merchant_1279563088_2979,Entertainment,Spain,87,2023-05-12 18:56:59.927
2980,Merchant_158539661_2980,Entertainment,Shqipëri,7,2025-08-22 18:56:59.927
2981,Merchant_1683075119_2981,Clothing,UK,95,2024-07-17 18:56:59.930
2982,Merchant_592284569_2982,Sports,Shqipëri,79,2025-11-17 18:56:59.930
2983,Merchant_905118916_2983,Education,France,88,2023-03-01 18:56:59.930
2984,Merchant_38317262_2984,Travel,UK,61,2025-01-23 18:56:59.930
2985,Merchant_1515081580_2985,Education,Germany,56,2024-08-02 18:56:59.930
2986,Merchant_1054601241_2986,Clothing,Germany,21,2023-12-15 18:56:59.930
2987,Merchant_887257712_2987,Groceries,UK,71,2023-12-28 18:56:59.930
2988,Merchant_1026114615_2988,Restaurants,Spain,95,2025-03-22 18:56:59.930
2989,Merchant_1938022050_2989,Automotive,Italy,80,2025-06-28 18:56:59.930
2990,Merchant_1549518053_2990,Automotive,Italy,90,2024-01-05 18:56:59.930
2991,Merchant_994477389_2991,Furniture,Netherlands,28,2025-08-08 18:56:59.933
2992,Merchant_1674363279_2992,Furniture,Kosove,67,2025-01-11 18:56:59.933
2993,Merchant_2018414275_2993,Travel,Italy,60,2023-02-21 18:56:59.933
2994,Merchant_525128032_2994,Healthcare,Spain,94,2025-09-28 18:56:59.933
2995,Merchant_2062417797_2995,Education,UK,20,2025-08-16 18:56:59.933
2996,Merchant_920618475_2996,Clothing,Kosove,37,2025-12-06 18:56:59.933
2997,Merchant_927698015_2997,Entertainment,Switzerland,96,2024-03-23 18:56:59.933
2998,Merchant_211847269_2998,Furniture,Netherlands,61,2023-02-15 18:56:59.933
2999,Merchant_1470607948_2999,Travel,UK,19,2024-01-29 18:56:59.937
3000,Merchant_1733684309_3000,Education,France,19,2023-05-04 18:56:59.937
3001,Merchant_592844793_3001,Automotive,Kosove,70,2025-04-05 18:56:59.937
3002,Merchant_1511597558_3002,Travel,Germany,86,2025-05-18 18:56:59.937
3003,Merchant_550418422_3003,Clothing,Netherlands,35,2025-02-14 18:56:59.940
3004,Merchant_156329110_3004,Beauty,France,5,2023-08-04 18:56:59.940
3005,Merchant_1904528412_3005,Entertainment,Kosove,40,2023-06-07 18:56:59.940
3006,Merchant_1515099611_3006,Automotive,France,4,2025-10-15 18:56:59.940
3007,Merchant_1909216257_3007,Furniture,France,2,2023-03-30 18:56:59.940
3008,Merchant_1662134762_3008,Restaurants,Germany,57,2024-01-21 18:56:59.943
3009,Merchant_391844696_3009,Automotive,USA,36,2024-03-25 18:56:59.943
3010,Merchant_680220467_3010,Healthcare,Netherlands,9,2024-02-28 18:56:59.943
3011,Merchant_1614706824_3011,Healthcare,Kosove,98,2024-07-27 18:56:59.943
3012,Merchant_692699191_3012,Travel,USA,92,2025-11-12 18:56:59.943
3013,Merchant_940556431_3013,Education,Germany,4,2023-05-21 18:56:59.947
3014,Merchant_1420559011_3014,Furniture,Shqipëri,7,2023-07-22 18:56:59.947
3015,Merchant_1920900495_3015,Beauty,Switzerland,34,2025-01-18 18:56:59.947
3016,Merchant_1043476529_3016,Education,Italy,13,2025-06-25 18:56:59.947
3017,Merchant_1198785104_3017,Sports,Netherlands,48,2024-03-21 18:56:59.947
3018,Merchant_1926937064_3018,Automotive,Italy,94,2023-04-20 18:56:59.947
3019,Merchant_122662391_3019,Travel,Germany,85,2024-10-10 18:56:59.950
3020,Merchant_975897382_3020,Healthcare,Switzerland,70,2025-04-17 18:56:59.950
3021,Merchant_1040466470_3021,Beauty,USA,84,2024-04-22 18:56:59.950
3022,Merchant_1365479918_3022,Restaurants,UK,7,2024-05-22 18:56:59.950
3023,Merchant_1156867339_3023,Restaurants,Germany,43,2025-08-13 18:56:59.950
3024,Merchant_1526889186_3024,Travel,Italy,37,2024-09-26 18:56:59.950
3025,Merchant_818815431_3025,Education,Netherlands,97,2025-05-28 18:56:59.950
3026,Merchant_1096254340_3026,Travel,France,46,2023-06-09 18:56:59.950
3027,Merchant_488772507_3027,Education,Italy,66,2024-01-31 18:56:59.950
3028,Merchant_2044051377_3028,Groceries,USA,82,2024-03-08 18:56:59.953
3029,Merchant_191855659_3029,Furniture,France,36,2023-04-30 18:56:59.953
3030,Merchant_1219549513_3030,Beauty,Switzerland,22,2024-01-19 18:56:59.953
3031,Merchant_1691550154_3031,Clothing,UK,0,2023-05-18 18:56:59.953
3032,Merchant_59069808_3032,Furniture,Shqipëri,91,2025-10-06 18:56:59.957
3033,Merchant_2142719896_3033,Furniture,Netherlands,37,2023-09-05 18:56:59.957
3034,Merchant_2088777646_3034,Education,France,97,2023-04-01 18:56:59.957
3035,Merchant_1600579792_3035,Travel,Switzerland,56,2024-12-31 18:56:59.957
3036,Merchant_1642457616_3036,Entertainment,Switzerland,20,2023-06-06 18:56:59.957
3037,Merchant_734223340_3037,Electronics,Italy,99,2025-05-11 18:56:59.957
3038,Merchant_1921134746_3038,Electronics,France,92,2023-12-17 18:56:59.957
3039,Merchant_1964465060_3039,Clothing,Kosove,87,2024-07-01 18:56:59.960
3040,Merchant_421704714_3040,Education,Shqipëri,59,2024-11-04 18:56:59.960
3041,Merchant_178486538_3041,Automotive,Italy,72,2024-12-02 18:56:59.960
3042,Merchant_264245088_3042,Automotive,Netherlands,75,2023-03-16 18:56:59.960
3043,Merchant_1411994129_3043,Entertainment,France,12,2025-06-17 18:56:59.960
3044,Merchant_726377697_3044,Travel,Germany,16,2023-08-03 18:56:59.960
3045,Merchant_857913973_3045,Entertainment,Italy,85,2024-11-07 18:56:59.960
3046,Merchant_1429196783_3046,Sports,Italy,89,2024-10-24 18:56:59.960
3047,Merchant_1737808891_3047,Automotive,Switzerland,90,2023-08-18 18:56:59.963
3048,Merchant_583828111_3048,Restaurants,Netherlands,62,2025-05-14 18:56:59.963
3049,Merchant_1360341530_3049,Automotive,UK,8,2023-09-06 18:56:59.963
3050,Merchant_10891712_3050,Electronics,Italy,4,2025-02-07 18:56:59.963
3051,Merchant_1762998258_3051,Travel,UK,100,2024-02-11 18:56:59.963
3052,Merchant_1614690214_3052,Groceries,Netherlands,83,2024-10-21 18:56:59.963
3053,Merchant_1449947954_3053,Education,France,97,2024-03-06 18:56:59.963
3054,Merchant_1265793932_3054,Education,Netherlands,61,2024-11-05 18:56:59.967
3055,Merchant_132983408_3055,Education,Shqipëri,92,2023-03-02 18:56:59.967
3056,Merchant_1908409466_3056,Entertainment,Netherlands,17,2024-04-14 18:56:59.967
3057,Merchant_640461480_3057,Furniture,Netherlands,55,2023-09-15 18:56:59.967
3058,Merchant_444376717_3058,Entertainment,Shqipëri,74,2025-06-24 18:56:59.967
3059,Merchant_420753169_3059,Education,Switzerland,53,2024-05-23 18:56:59.967
3060,Merchant_1853307027_3060,Groceries,Italy,12,2025-10-04 18:56:59.967
3061,Merchant_2009101042_3061,Entertainment,Kosove,57,2023-04-01 18:56:59.970
3062,Merchant_1758722993_3062,Beauty,Italy,31,2024-09-27 18:56:59.970
3063,Merchant_858912196_3063,Furniture,Italy,59,2024-04-17 18:56:59.970
3064,Merchant_146537642_3064,Healthcare,Kosove,65,2025-02-08 18:56:59.970
3065,Merchant_1836759966_3065,Beauty,UK,52,2025-04-12 18:56:59.970
3066,Merchant_1786227353_3066,Clothing,Switzerland,74,2025-11-11 18:56:59.970
3067,Merchant_939576373_3067,Entertainment,Germany,28,2023-03-20 18:56:59.970
3068,Merchant_422074979_3068,Automotive,Germany,47,2025-01-05 18:56:59.970
3069,Merchant_1327049043_3069,Beauty,Germany,66,2026-02-03 18:56:59.973
3070,Merchant_1075758315_3070,Sports,Kosove,13,2025-10-15 18:56:59.973
3071,Merchant_2052476952_3071,Automotive,UK,25,2023-05-28 18:56:59.973
3072,Merchant_1990328633_3072,Beauty,Italy,62,2024-08-09 18:56:59.973
3073,Merchant_765226426_3073,Education,UK,29,2024-08-03 18:56:59.973
3074,Merchant_1990940833_3074,Healthcare,Spain,28,2025-07-24 18:56:59.977
3075,Merchant_1656022808_3075,Beauty,Shqipëri,82,2024-05-11 18:56:59.977
3076,Merchant_180619720_3076,Groceries,USA,34,2023-03-07 18:56:59.977
3077,Merchant_1120282721_3077,Groceries,Switzerland,80,2025-12-18 18:56:59.977
3078,Merchant_1900234696_3078,Education,Spain,49,2023-07-11 18:56:59.980
3079,Merchant_1766118555_3079,Beauty,France,16,2024-03-23 18:56:59.980
3080,Merchant_989271468_3080,Healthcare,Italy,37,2025-11-02 18:56:59.980
3081,Merchant_657571875_3081,Healthcare,Germany,71,2025-12-20 18:56:59.980
3082,Merchant_1545246764_3082,Beauty,Kosove,100,2024-11-08 18:56:59.980
3083,Merchant_1400779655_3083,Clothing,France,78,2024-06-09 18:56:59.980
3084,Merchant_922174552_3084,Clothing,UK,32,2023-04-20 18:56:59.980
3085,Merchant_608720443_3085,Furniture,France,8,2023-11-08 18:56:59.983
3086,Merchant_1046604914_3086,Automotive,USA,98,2024-11-17 18:56:59.983
3087,Merchant_939858201_3087,Education,Shqipëri,17,2025-07-02 18:56:59.983
3088,Merchant_2068684911_3088,Restaurants,Germany,60,2023-06-21 18:56:59.983
3089,Merchant_440007446_3089,Travel,Netherlands,83,2023-12-11 18:56:59.983
3090,Merchant_930362785_3090,Sports,France,73,2024-02-18 18:56:59.983
3091,Merchant_991993502_3091,Sports,France,25,2024-10-31 18:56:59.983
3092,Merchant_1146860087_3092,Electronics,Shqipëri,55,2025-09-19 18:56:59.987
3093,Merchant_2022321809_3093,Entertainment,Spain,3,2023-09-24 18:56:59.987
3094,Merchant_1145879029_3094,Entertainment,Spain,92,2023-10-28 18:56:59.987
3095,Merchant_1718239767_3095,Automotive,UK,89,2023-03-09 18:56:59.987
3096,Merchant_2141786788_3096,Electronics,Germany,93,2025-01-03 18:56:59.987
3097,Merchant_1473826211_3097,Sports,Kosove,72,2024-12-09 18:56:59.990
3098,Merchant_75171852_3098,Healthcare,France,42,2023-07-12 18:56:59.990
3099,Merchant_212415335_3099,Electronics,Switzerland,41,2023-03-02 18:56:59.990
3100,Merchant_2121265120_3100,Clothing,UK,34,2023-08-02 18:56:59.990
3101,Merchant_1613793392_3101,Groceries,Spain,42,2024-02-07 18:56:59.990
3102,Merchant_2006973703_3102,Furniture,USA,96,2023-11-15 18:56:59.990
3103,Merchant_1883325059_3103,Travel,UK,84,2025-12-20 18:56:59.990
3104,Merchant_1328106664_3104,Travel,Germany,94,2026-01-29 18:56:59.990
